Country,Category,Subcategory,Model,Fiscal Year,Value Column Name,Value
"United States","Components","Touring Frames","HL Touring Frame","FY2020","Sales Amount","642815.118"
"United States","Components","Touring Frames","HL Touring Frame","FY2020","Sales Amount - Order Quantity","641743.118"
"United States","Components","Touring Frames","HL Touring Frame","FY2020","(Sales Amount - Order Quantity)%","598.6409682835821"
"United States","Components","Road Frames","LL Road Frame","FY2019","Order Quantity","2501"
"United States","Components","Road Frames","LL Road Frame","FY2019","Sales Amount","489616.0364"
"United States","Components","Road Frames","LL Road Frame","FY2019","Sales Amount - Order Quantity","487115.0364"
"United States","Components","Road Frames","LL Road Frame","FY2019","(Sales Amount - Order Quantity)%","194.7681073170732"
"United States","Components","Road Frames","LL Road Frame","FY2020","Order Quantity","611"
"United States","Components","Road Frames","LL Road Frame","FY2020","Sales Amount","123507.6343"
"United States","Components","Road Frames","LL Road Frame","FY2020","Sales Amount - Order Quantity","122896.6343"
"United States","Components","Road Frames","LL Road Frame","FY2020","(Sales Amount - Order Quantity)%","201.1401543371522"
"United States","Components","Road Frames","ML Road Frame-W","FY2019","Order Quantity","1283"
"United States","Components","Road Frames","ML Road Frame-W","FY2019","Sales Amount","416272.8141"
"United States","Components","Road Frames","ML Road Frame-W","FY2019","Sales Amount - Order Quantity","414989.8141"
"United States","Components","Road Frames","ML Road Frame-W","FY2019","(Sales Amount - Order Quantity)%","323.4527"
"United States","Components","Road Frames","ML Road Frame-W","FY2020","Order Quantity","876"
"United States","Components","Road Frames","ML Road Frame-W","FY2020","Sales Amount","312642.648"
"United States","Components","Road Frames","ML Road Frame-W","FY2020","Sales Amount - Order Quantity","311766.648"
"United States","Components","Road Frames","ML Road Frame-W","FY2020","(Sales Amount - Order Quantity)%","355.89799999999997"
"United States","Components","Road Frames","HL Road Frame","FY2019","Order Quantity","563"
"United States","Components","Road Frames","HL Road Frame","FY2019","Sales Amount","439600.6466"
"United States","Components","Road Frames","HL Road Frame","FY2019","Sales Amount - Order Quantity","439037.6466"
"United States","Components","Road Frames","HL Road Frame","FY2019","(Sales Amount - Order Quantity)%","779.8181999999999"
"United States","Components","Road Frames","HL Road Frame","FY2020","Order Quantity","470"
"United States","Components","Road Frames","HL Road Frame","FY2020","Sales Amount","403683"
"United States","Components","Road Frames","HL Road Frame","FY2020","Sales Amount - Order Quantity","403213"
"United States","Components","Road Frames","HL Road Frame","FY2020","(Sales Amount - Order Quantity)%","857.9"
"United States","Components","Mountain Frames","ML Mountain Frame","FY2019","Order Quantity","1118"
"United States","Components","Mountain Frames","ML Mountain Frame","FY2019","Sales Amount","233793.9166"
"United States","Components","Mountain Frames","ML Mountain Frame","FY2019","Sales Amount - Order Quantity","232675.9166"
"United States","Components","Mountain Frames","ML Mountain Frame","FY2019","(Sales Amount - Order Quantity)%","208.11799338103756"
"United States","Components","Mountain Frames","ML Mountain Frame","FY2020","Order Quantity",
"United States","Components","Mountain Frames","ML Mountain Frame","FY2020","Sales Amount",
"United States","Components","Mountain Frames","ML Mountain Frame","FY2020","Sales Amount - Order Quantity",
"United States","Components","Mountain Frames","ML Mountain Frame","FY2020","(Sales Amount - Order Quantity)%",
"United States","Components","Mountain Frames","ML Mountain Frame-W","FY2019","Order Quantity","377"
"United States","Components","Mountain Frames","ML Mountain Frame-W","FY2019","Sales Amount","78889.512"
"United States","Components","Mountain Frames","ML Mountain Frame-W","FY2019","Sales Amount - Order Quantity","78512.512"
"United States","Components","Mountain Frames","ML Mountain Frame-W","FY2019","(Sales Amount - Order Quantity)%","208.25599999999997"
"United States","Components","Mountain Frames","ML Mountain Frame-W","FY2020","Order Quantity","1083"
"United States","Components","Mountain Frames","ML Mountain Frame-W","FY2020","Sales Amount","236309.5562"
"United States","Components","Mountain Frames","ML Mountain Frame-W","FY2020","Sales Amount - Order Quantity","235226.5562"
"United States","Components","Mountain Frames","ML Mountain Frame-W","FY2020","(Sales Amount - Order Quantity)%","217.1990361957525"
"United States","Components","Mountain Frames","LL Mountain Frame","FY2019","Order Quantity",
"United States","Components","Mountain Frames","LL Mountain Frame","FY2019","Sales Amount",
"United States","Components","Mountain Frames","LL Mountain Frame","FY2019","Sales Amount - Order Quantity",
"United States","Components","Mountain Frames","LL Mountain Frame","FY2019","(Sales Amount - Order Quantity)%",
"United States","Components","Mountain Frames","LL Mountain Frame","FY2020","Order Quantity","2093"
"United States","Components","Mountain Frames","LL Mountain Frame","FY2020","Sales Amount","323300.8237"
"United States","Components","Mountain Frames","LL Mountain Frame","FY2020","Sales Amount - Order Quantity","321207.8237"
"United States","Components","Mountain Frames","LL Mountain Frame","FY2020","(Sales Amount - Order Quantity)%","153.46766540850453"
"United States","Components","Mountain Frames","HL Mountain Frame","FY2019","Order Quantity","1196"
"United States","Components","Mountain Frames","HL Mountain Frame","FY2019","Sales Amount","885745.2068"
"United States","Components","Mountain Frames","HL Mountain Frame","FY2019","Sales Amount - Order Quantity","884549.2068"
"United States","Components","Mountain Frames","HL Mountain Frame","FY2019","(Sales Amount - Order Quantity)%","739.5896377926422"
"United States","Components","Mountain Frames","HL Mountain Frame","FY2020","Order Quantity","965"
"United States","Components","Mountain Frames","HL Mountain Frame","FY2020","Sales Amount","786129.78"
"United States","Components","Mountain Frames","HL Mountain Frame","FY2020","Sales Amount - Order Quantity","785164.78"
"United States","Components","Mountain Frames","HL Mountain Frame","FY2020","(Sales Amount - Order Quantity)%","813.6422590673575"
"United States","Bikes","Touring Bikes","Touring-2000","FY2019","Order Quantity","7"
"United States","Bikes","Touring Bikes","Touring-2000","FY2019","Sales Amount","8503.95"
"United States","Bikes","Touring Bikes","Touring-2000","FY2019","Sales Amount - Order Quantity","8496.95"
"United States","Bikes","Touring Bikes","Touring-2000","FY2019","(Sales Amount - Order Quantity)%","1213.8500000000001"
"United States","Bikes","Touring Bikes","Touring-2000","FY2020","Order Quantity","1258"
"United States","Bikes","Touring Bikes","Touring-2000","FY2020","Sales Amount","971397.9476"
"United States","Bikes","Touring Bikes","Touring-2000","FY2020","Sales Amount - Order Quantity","970139.9476"
"United States","Bikes","Touring Bikes","Touring-2000","FY2020","(Sales Amount - Order Quantity)%","771.1764289348172"
"United States","Bikes","Touring Bikes","Touring-3000","FY2019","Order Quantity","9"
"United States","Bikes","Touring Bikes","Touring-3000","FY2019","Sales Amount","6681.15"
"United States","Bikes","Touring Bikes","Touring-3000","FY2019","Sales Amount - Order Quantity","6672.15"
"United States","Bikes","Touring Bikes","Touring-3000","FY2019","(Sales Amount - Order Quantity)%","741.3499999999999"
"United States","Bikes","Touring Bikes","Touring-3000","FY2020","Order Quantity","2366"
"United States","Bikes","Touring Bikes","Touring-3000","FY2020","Sales Amount","982827.3091"
"United States","Bikes","Touring Bikes","Touring-3000","FY2020","Sales Amount - Order Quantity","980461.3091"
"United States","Bikes","Touring Bikes","Touring-3000","FY2020","(Sales Amount - Order Quantity)%","414.39615769230767"
"United States","Bikes","Touring Bikes","Touring-1000","FY2019","Order Quantity","13"
"United States","Bikes","Touring Bikes","Touring-1000","FY2019","Sales Amount","30992.91"
"United States","Bikes","Touring Bikes","Touring-1000","FY2019","Sales Amount - Order Quantity","30979.91"
"United States","Bikes","Touring Bikes","Touring-1000","FY2019","(Sales Amount - Order Quantity)%","2383.07"
"United States","Bikes","Touring Bikes","Touring-1000","FY2020","Order Quantity","2792"
"United States","Bikes","Touring Bikes","Touring-1000","FY2020","Sales Amount","4129623.5914"
"United States","Bikes","Touring Bikes","Touring-1000","FY2020","Sales Amount - Order Quantity","4126831.5914"
"United States","Bikes","Touring Bikes","Touring-1000","FY2020","(Sales Amount - Order Quantity)%","1478.0915441977077"
"United States","Bikes","Mountain Bikes","Mountain-400-W","FY2019","Order Quantity","7"
"United States","Bikes","Mountain Bikes","Mountain-400-W","FY2019","Sales Amount","5386.43"
"United States","Bikes","Mountain Bikes","Mountain-400-W","FY2019","Sales Amount - Order Quantity","5379.43"
"United States","Bikes","Mountain Bikes","Mountain-400-W","FY2019","(Sales Amount - Order Quantity)%","768.49"
"United States","Bikes","Mountain Bikes","Mountain-400-W","FY2020","Order Quantity","1120"
"United States","Bikes","Mountain Bikes","Mountain-400-W","FY2020","Sales Amount","579368.72"
"United States","Bikes","Mountain Bikes","Mountain-400-W","FY2020","Sales Amount - Order Quantity","578248.72"
"United States","Bikes","Mountain Bikes","Mountain-400-W","FY2020","(Sales Amount - Order Quantity)%","516.2935"
"United States","Bikes","Mountain Bikes","Mountain-500","FY2019","Order Quantity","11"
"United States","Bikes","Mountain Bikes","Mountain-500","FY2019","Sales Amount","6114.89"
"United States","Bikes","Mountain Bikes","Mountain-500","FY2019","Sales Amount - Order Quantity","6103.89"
"United States","Bikes","Mountain Bikes","Mountain-500","FY2019","(Sales Amount - Order Quantity)%","554.8990909090909"
"United States","Bikes","Mountain Bikes","Mountain-500","FY2020","Order Quantity","2423"
"United States","Bikes","Mountain Bikes","Mountain-500","FY2020","Sales Amount","773766.01"
"United States","Bikes","Mountain Bikes","Mountain-500","FY2020","Sales Amount - Order Quantity","771343.01"
"United States","Bikes","Mountain Bikes","Mountain-500","FY2020","(Sales Amount - Order Quantity)%","318.34214197276106"
"United States","Bikes","Mountain Bikes","Mountain-300","FY2019","Order Quantity","2104"
"United States","Bikes","Mountain Bikes","Mountain-300","FY2019","Sales Amount","1360990.4382"
"United States","Bikes","Mountain Bikes","Mountain-300","FY2019","Sales Amount - Order Quantity","1358886.4382"
"United States","Bikes","Mountain Bikes","Mountain-300","FY2019","(Sales Amount - Order Quantity)%","645.8585732889734"
"United States","Bikes","Mountain Bikes","Mountain-300","FY2020","Order Quantity",
"United States","Bikes","Mountain Bikes","Mountain-300","FY2020","Sales Amount",
"United States","Bikes","Mountain Bikes","Mountain-300","FY2020","Sales Amount - Order Quantity",
"United States","Bikes","Mountain Bikes","Mountain-300","FY2020","(Sales Amount - Order Quantity)%",
"United States","Bikes","Mountain Bikes","Mountain-200","FY2019","Order Quantity","4418"
"United States","Bikes","Mountain Bikes","Mountain-200","FY2019","Sales Amount","5748862.9419"
"United States","Bikes","Mountain Bikes","Mountain-200","FY2019","Sales Amount - Order Quantity","5744444.9419"
"United States","Bikes","Mountain Bikes","Mountain-200","FY2019","(Sales Amount - Order Quantity)%","1300.2365192168402"
"United States","Bikes","Mountain Bikes","Mountain-200","FY2020","Order Quantity","4117"
"United States","Bikes","Mountain Bikes","Mountain-200","FY2020","Sales Amount","6500902.2299"
