Orders.State,Orders.Category,Orders.Sub-Category,Orders.Segment,Orders.Order Date.Variation.Date Hierarchy.Quarter,Sum(Orders.Profit),Sum(Orders.Discount),Sum(Orders.Quantity),Sum(Orders.Sales)
Indiana,Technology,Copiers,Corporate,Qtr 1,,,,
Kentucky,Technology,Copiers,Corporate,Qtr 1,,,,
Michigan,Technology,Copiers,Corporate,Qtr 1,,,,
New Jersey,Technology,Copiers,Corporate,Qtr 1,,,,
New York,Technology,Copiers,Corporate,Qtr 1,,,,
North Carolina,Technology,Copiers,Corporate,Qtr 1,119.99599999999992,0.2,4,959.9680000000001
Ohio,Technology,Copiers,Corporate,Qtr 1,,,,
Pennsylvania,Technology,Copiers,Corporate,Qtr 1,,,,
Tennessee,Technology,Copiers,Corporate,Qtr 1,,,,
Texas,Technology,Copiers,Corporate,Qtr 1,569.9905000000001,0.2,5,2399.96
Virginia,Technology,Copiers,Corporate,Qtr 1,,,,
Washington,Technology,Copiers,Corporate,Qtr 1,1480.4670999999998,0,7,3149.9300000000003
Wisconsin,Technology,Copiers,Corporate,Qtr 1,,,,
Arizona,Technology,Copiers,Corporate,Qtr 2,,,,
California,Technology,Copiers,Corporate,Qtr 2,374.99249999999995,0.2,3,1199.976
Colorado,Technology,Copiers,Corporate,Qtr 2,,,,
Florida,Technology,Copiers,Corporate,Qtr 2,,,,
Georgia,Technology,Copiers,Corporate,Qtr 2,,,,
Illinois,Technology,Copiers,Corporate,Qtr 2,134.9955,0.2,3,719.9760000000001
Indiana,Technology,Copiers,Corporate,Qtr 2,,,,
Kentucky,Technology,Copiers,Corporate,Qtr 2,,,,
Michigan,Technology,Copiers,Corporate,Qtr 2,,,,
New Jersey,Technology,Copiers,Corporate,Qtr 2,,,,
New York,Technology,Copiers,Corporate,Qtr 2,,,,
North Carolina,Technology,Copiers,Corporate,Qtr 2,,,,
Ohio,Technology,Copiers,Corporate,Qtr 2,69.99899999999991,0.4,2,839.9879999999999
Pennsylvania,Technology,Copiers,Corporate,Qtr 2,,,,
Tennessee,Technology,Copiers,Corporate,Qtr 2,,,,
Texas,Technology,Copiers,Corporate,Qtr 2,,,,
Virginia,Technology,Copiers,Corporate,Qtr 2,,,,
Washington,Technology,Copiers,Corporate,Qtr 2,,,,
Wisconsin,Technology,Copiers,Corporate,Qtr 2,,,,
Arizona,Technology,Copiers,Corporate,Qtr 3,,,,
California,Technology,Copiers,Corporate,Qtr 3,1169.98,0.4,7,3279.944
Colorado,Technology,Copiers,Corporate,Qtr 3,,,,
Florida,Technology,Copiers,Corporate,Qtr 3,,,,
Georgia,Technology,Copiers,Corporate,Qtr 3,,,,
Illinois,Technology,Copiers,Corporate,Qtr 3,874.9874999999998,0.2,5,2799.9600000000005
Indiana,Technology,Copiers,Corporate,Qtr 3,,,,
Kentucky,Technology,Copiers,Corporate,Qtr 3,,,,
Michigan,Technology,Copiers,Corporate,Qtr 3,,,,
New Jersey,Technology,Copiers,Corporate,Qtr 3,,,,
New York,Technology,Copiers,Corporate,Qtr 3,,,,
North Carolina,Technology,Copiers,Corporate,Qtr 3,,,,
Ohio,Technology,Copiers,Corporate,Qtr 3,,,,
Pennsylvania,Technology,Copiers,Corporate,Qtr 3,,,,
Tennessee,Technology,Copiers,Corporate,Qtr 3,,,,
Texas,Technology,Copiers,Corporate,Qtr 3,107.99459999999999,0.2,2,319.98400000000004
Virginia,Technology,Copiers,Corporate,Qtr 3,,,,
Washington,Technology,Copiers,Corporate,Qtr 3,,,,
Wisconsin,Technology,Copiers,Corporate,Qtr 3,,,,
Arizona,Technology,Copiers,Corporate,Qtr 4,,,,
California,Technology,Copiers,Corporate,Qtr 4,,,,
Colorado,Technology,Copiers,Corporate,Qtr 4,164.997,0.2,1,439.992
Florida,Technology,Copiers,Corporate,Qtr 4,,,,
Georgia,Technology,Copiers,Corporate,Qtr 4,,,,
Illinois,Technology,Copiers,Corporate,Qtr 4,,,,
Indiana,Technology,Copiers,Corporate,Qtr 4,8399.975999999999,0,5,17499.949999999997
Kentucky,Technology,Copiers,Corporate,Qtr 4,,,,
Michigan,Technology,Copiers,Corporate,Qtr 4,,,,
New Jersey,Technology,Copiers,Corporate,Qtr 4,,,,
New York,Technology,Copiers,Corporate,Qtr 4,89.99699999999999,0.2,2,479.98400000000004
North Carolina,Technology,Copiers,Corporate,Qtr 4,,,,
Ohio,Technology,Copiers,Corporate,Qtr 4,74.99849999999992,0.4,3,899.982
Pennsylvania,Technology,Copiers,Corporate,Qtr 4,,,,
Tennessee,Technology,Copiers,Corporate,Qtr 4,,,,
Texas,Technology,Copiers,Corporate,Qtr 4,164.997,0.2,1,439.992
Virginia,Technology,Copiers,Corporate,Qtr 4,,,,
Washington,Technology,Copiers,Corporate,Qtr 4,,,,
Wisconsin,Technology,Copiers,Corporate,Qtr 4,,,,
Arizona,Technology,Copiers,Home Office,Qtr 1,,,,
California,Technology,Copiers,Home Office,Qtr 1,,,,
Colorado,Technology,Copiers,Home Office,Qtr 1,,,,
Florida,Technology,Copiers,Home Office,Qtr 1,,,,
Georgia,Technology,Copiers,Home Office,Qtr 1,,,,
Illinois,Technology,Copiers,Home Office,Qtr 1,335.99440000000004,0.2,2,959.984
Indiana,Technology,Copiers,Home Office,Qtr 1,,,,
Kentucky,Technology,Copiers,Home Office,Qtr 1,,,,
Michigan,Technology,Copiers,Home Office,Qtr 1,,,,
New Jersey,Technology,Copiers,Home Office,Qtr 1,,,,
New York,Technology,Copiers,Home Office,Qtr 1,,,,
North Carolina,Technology,Copiers,Home Office,Qtr 1,,,,
Ohio,Technology,Copiers,Home Office,Qtr 1,,,,
Pennsylvania,Technology,Copiers,Home Office,Qtr 1,,,,
Tennessee,Technology,Copiers,Home Office,Qtr 1,,,,
Texas,Technology,Copiers,Home Office,Qtr 1,,,,
Virginia,Technology,Copiers,Home Office,Qtr 1,,,,
Washington,Technology,Copiers,Home Office,Qtr 1,,,,
Wisconsin,Technology,Copiers,Home Office,Qtr 1,,,,
Arizona,Technology,Copiers,Home Office,Qtr 2,,,,
California,Technology,Copiers,Home Office,Qtr 2,1049.985,0.2,6,3359.952
Colorado,Technology,Copiers,Home Office,Qtr 2,,,,
Florida,Technology,Copiers,Home Office,Qtr 2,,,,
Georgia,Technology,Copiers,Home Office,Qtr 2,,,,
Illinois,Technology,Copiers,Home Office,Qtr 2,,,,
Indiana,Technology,Copiers,Home Office,Qtr 2,,,,
Kentucky,Technology,Copiers,Home Office,Qtr 2,,,,
Michigan,Technology,Copiers,Home Office,Qtr 2,,,,
New Jersey,Technology,Copiers,Home Office,Qtr 2,,,,
New York,Technology,Copiers,Home Office,Qtr 2,,,,
North Carolina,Technology,Copiers,Home Office,Qtr 2,,,,
Ohio,Technology,Copiers,Home Office,Qtr 2,,,,
Pennsylvania,Technology,Copiers,Home Office,Qtr 2,,,,
Tennessee,Technology,Copiers,Home Office,Qtr 2,,,,
Texas,Technology,Copiers,Home Office,Qtr 2,,,,
Virginia,Technology,Copiers,Home Office,Qtr 2,,,,
Washington,Technology,Copiers,Home Office,Qtr 2,,,,
Wisconsin,Technology,Copiers,Home Office,Qtr 2,,,,
Arizona,Technology,Copiers,Home Office,Qtr 3,,,,
California,Technology,Copiers,Home Office,Qtr 3,89.99699999999999,0.2,2,479.98400000000004
Colorado,Technology,Copiers,Home Office,Qtr 3,,,,
Florida,Technology,Copiers,Home Office,Qtr 3,,,,
Georgia,Technology,Copiers,Home Office,Qtr 3,,,,
Illinois,Technology,Copiers,Home Office,Qtr 3,,,,
Indiana,Technology,Copiers,Home Office,Qtr 3,,,,
Kentucky,Technology,Copiers,Home Office,Qtr 3,,,,
Michigan,Technology,Copiers,Home Office,Qtr 3,274.995,0,1,549.99
New Jersey,Technology,Copiers,Home Office,Qtr 3,,,,
New York,Technology,Copiers,Home Office,Qtr 3,,,,
North Carolina,Technology,Copiers,Home Office,Qtr 3,,,,
Ohio,Technology,Copiers,Home Office,Qtr 3,,,,
Pennsylvania,Technology,Copiers,Home Office,Qtr 3,,,,
Tennessee,Technology,Copiers,Home Office,Qtr 3,,,,
Texas,Technology,Copiers,Home Office,Qtr 3,,,,
Virginia,Technology,Copiers,Home Office,Qtr 3,,,,
Washington,Technology,Copiers,Home Office,Qtr 3,,,,
Wisconsin,Technology,Copiers,Home Office,Qtr 3,,,,
Arizona,Technology,Copiers,Home Office,Qtr 4,,,,
California,Technology,Copiers,Home Office,Qtr 4,1007.9831999999999,0.2,6,2879.952
Colorado,Technology,Copiers,Home Office,Qtr 4,,,,
Florida,Technology,Copiers,Home Office,Qtr 4,,,,
Georgia,Technology,Copiers,Home Office,Qtr 4,,,,
Illinois,Technology,Copiers,Home Office,Qtr 4,,,,
Indiana,Technology,Copiers,Home Office,Qtr 4,449.991,0,2,999.98
Kentucky,Technology,Copiers,Home Office,Qtr 4,,,,
Michigan,Technology,Copiers,Home Office,Qtr 4,,,,
New Jersey,Technology,Copiers,Home Office,Qtr 4,,,,
New York,Technology,Copiers,Home Office,Qtr 4,4169.983799999999,0.4,6,11999.952000000001
North Carolina,Technology,Copiers,Home Office,Qtr 4,,,,
Ohio,Technology,Copiers,Home Office,Qtr 4,,,,
Pennsylvania,Technology,Copiers,Home Office,Qtr 4,,,,
Tennessee,Technology,Copiers,Home Office,Qtr 4,,,,
Texas,Technology,Copiers,Home Office,Qtr 4,,,,
Virginia,Technology,Copiers,Home Office,Qtr 4,,,,
Washington,Technology,Copiers,Home Office,Qtr 4,,,,
Wisconsin,Technology,Copiers,Home Office,Qtr 4,,,,
Arizona,Technology,Machines,Consumer,Qtr 1,,,,
California,Technology,Machines,Consumer,Qtr 1,215.99729999999977,0.2,3,1919.976
Colorado,Technology,Machines,Consumer,Qtr 1,,,,
Florida,Technology,Machines,Consumer,Qtr 1,,,,
Georgia,Technology,Machines,Consumer,Qtr 1,,,,
Illinois,Technology,Machines,Consumer,Qtr 1,,,,
Indiana,Technology,Machines,Consumer,Qtr 1,,,,
Kentucky,Technology,Machines,Consumer,Qtr 1,,,,
Michigan,Technology,Machines,Consumer,Qtr 1,,,,
New Jersey,Technology,Machines,Consumer,Qtr 1,,,,
New York,Technology,Machines,Consumer,Qtr 1,2400.9656999999997,0,7,4899.93
North Carolina,Technology,Machines,Consumer,Qtr 1,,,,
Ohio,Technology,Machines,Consumer,Qtr 1,,,,
Pennsylvania,Technology,Machines,Consumer,Qtr 1,,,,
Tennessee,Technology,Machines,Consumer,Qtr 1,,,,
Texas,Technology,Machines,Consumer,Qtr 1,33.58949999999999,0.4,3,287.90999999999997
Virginia,Technology,Machines,Consumer,Qtr 1,2799.9839999999995,0,5,8749.95
Washington,Technology,Machines,Consumer,Qtr 1,,,,
Wisconsin,Technology,Machines,Consumer,Qtr 1,,,,
Arizona,Technology,Machines,Consumer,Qtr 2,,,,
California,Technology,Machines,Consumer,Qtr 2,1117.742099999999,1.2,23,8740.439999999999
Colorado,Technology,Machines,Consumer,Qtr 2,,,,
Florida,Technology,Machines,Consumer,Qtr 2,-27.827999999999975,0.5,2,695.7
Georgia,Technology,Machines,Consumer,Qtr 2,,,,
Illinois,Technology,Machines,Consumer,Qtr 2,,,,
Indiana,Technology,Machines,Consumer,Qtr 2,,,,
Kentucky,Technology,Machines,Consumer,Qtr 2,,,,
Michigan,Technology,Machines,Consumer,Qtr 2,,,,
New Jersey,Technology,Machines,Consumer,Qtr 2,,,,
New York,Technology,Machines,Consumer,Qtr 2,1524.4449999999997,0,8,5349.799999999999
North Carolina,Technology,Machines,Consumer,Qtr 2,,,,
Ohio,Technology,Machines,Consumer,Qtr 2,-164.9538,0.7,3,224.93700000000004
Pennsylvania,Technology,Machines,Consumer,Qtr 2,-172.4925,0.7,3,206.99100000000004
Tennessee,Technology,Machines,Consumer,Qtr 2,,,,
Texas,Technology,Machines,Consumer,Qtr 2,-177.628,0.8,4,818.3399999999999
Virginia,Technology,Machines,Consumer,Qtr 2,,,,
Washington,Technology,Machines,Consumer,Qtr 2,130.20749999999998,0.2,5,385.80000000000007
Wisconsin,Technology,Machines,Consumer,Qtr 2,,,,
Arizona,Technology,Machines,Consumer,Qtr 3,,,,
California,Technology,Machines,Consumer,Qtr 3,258.67779999999993,0.4,8,791.8720000000001
Colorado,Technology,Machines,Consumer,Qtr 3,,,,
Florida,Technology,Machines,Consumer,Qtr 3,,,,
Georgia,Technology,Machines,Consumer,Qtr 3,190.07999999999998,0,4,396
Illinois,Technology,Machines,Consumer,Qtr 3,-19.47000000000014,0.3,3,1362.8999999999999
Indiana,Technology,Machines,Consumer,Qtr 3,,,,
Kentucky,Technology,Machines,Consumer,Qtr 3,1416.7999999999997,0,7,3080
Michigan,Technology,Machines,Consumer,Qtr 3,,,,
New Jersey,Technology,Machines,Consumer,Qtr 3,225.6,0,4,480
New York,Technology,Machines,Consumer,Qtr 3,1668.0475,0,11,3429.89
North Carolina,Technology,Machines,Consumer,Qtr 3,-1516.9902000000004,1,5,3924.9750000000004
Ohio,Technology,Machines,Consumer,Qtr 3,,,,
Pennsylvania,Technology,Machines,Consumer,Qtr 3,-186.8574999999999,1.4,3,253.75500000000002
Tennessee,Technology,Machines,Consumer,Qtr 3,,,,
Texas,Technology,Machines,Consumer,Qtr 3,-1359.992000000002,0.4,8,8159.951999999999
Virginia,Technology,Machines,Consumer,Qtr 3,90.28710000000001,0,3,209.96999999999997
Washington,Technology,Machines,Consumer,Qtr 3,104.70000000000007,0.4,5,1396
Wisconsin,Technology,Machines,Consumer,Qtr 3,,,,
Arizona,Technology,Machines,Consumer,Qtr 4,,,,
California,Technology,Machines,Consumer,Qtr 4,536.2244999999996,0.8,23,4052.0880000000006
Colorado,Technology,Machines,Consumer,Qtr 4,,,,
Florida,Technology,Machines,Consumer,Qtr 4,-9.179100000000005,1,5,152.985
Georgia,Technology,Machines,Consumer,Qtr 4,,,,
Illinois,Technology,Machines,Consumer,Qtr 4,,,,
Indiana,Technology,Machines,Consumer,Qtr 4,22.653000000000006,0,2,83.9
Kentucky,Technology,Machines,Consumer,Qtr 4,,,,
Michigan,Technology,Machines,Consumer,Qtr 4,,,,
New Jersey,Technology,Machines,Consumer,Qtr 4,,,,
New York,Technology,Machines,Consumer,Qtr 4,2239.9871999999996,0,4,6999.96
North Carolina,Technology,Machines,Consumer,Qtr 4,,,,
Ohio,Technology,Machines,Consumer,Qtr 4,-9719.631400000002,3.5,20,6912.306
Pennsylvania,Technology,Machines,Consumer,Qtr 4,,,,
Tennessee,Technology,Machines,Consumer,Qtr 4,-272.58000000000015,0.5,2,649
Texas,Technology,Machines,Consumer,Qtr 4,-166.1805000000001,0.8,8,1286.7599999999998
Virginia,Technology,Machines,Consumer,Qtr 4,,,,
Washington,Technology,Machines,Consumer,Qtr 4,103.99920000000003,0.2,1,1039.992
Wisconsin,Technology,Machines,Consumer,Qtr 4,,,,
Arizona,Technology,Machines,Corporate,Qtr 1,,,,
California,Technology,Machines,Corporate,Qtr 1,92.26939999999996,0.4,4,772.7040000000001
Colorado,Technology,Machines,Corporate,Qtr 1,,,,
Florida,Technology,Machines,Corporate,Qtr 1,,,,
Georgia,Technology,Machines,Corporate,Qtr 1,,,,
Illinois,Technology,Machines,Corporate,Qtr 1,,,,
Indiana,Technology,Machines,Corporate,Qtr 1,,,,
Kentucky,Technology,Machines,Corporate,Qtr 1,,,,
Michigan,Technology,Machines,Corporate,Qtr 1,679.9959999999996,0.1,2,3059.982
New Jersey,Technology,Machines,Corporate,Qtr 1,,,,
New York,Technology,Machines,Corporate,Qtr 1,,,,
North Carolina,Technology,Machines,Corporate,Qtr 1,-27.827999999999975,0.5,2,695.7
Ohio,Technology,Machines,Corporate,Qtr 1,-950.4000000000001,0.7,9,1188.0000000000002
Pennsylvania,Technology,Machines,Corporate,Qtr 1,-643.7099999999998,0.7,3,449.1
Tennessee,Technology,Machines,Corporate,Qtr 1,,,,
Texas,Technology,Machines,Corporate,Qtr 1,,,,
Virginia,Technology,Machines,Corporate,Qtr 1,,,,
Washington,Technology,Machines,Corporate,Qtr 1,,,,
Wisconsin,Technology,Machines,Corporate,Qtr 1,,,,
Arizona,Technology,Machines,Corporate,Qtr 2,,,,
California,Technology,Machines,Corporate,Qtr 2,359.9987999999996,0.2,2,4799.9839999999995
Colorado,Technology,Machines,Corporate,Qtr 2,,,,
Florida,Technology,Machines,Corporate,Qtr 2,,,,
Georgia,Technology,Machines,Corporate,Qtr 2,,,,
Illinois,Technology,Machines,Corporate,Qtr 2,,,,
Indiana,Technology,Machines,Corporate,Qtr 2,,,,
Kentucky,Technology,Machines,Corporate,Qtr 2,,,,
Michigan,Technology,Machines,Corporate,Qtr 2,,,,
New Jersey,Technology,Machines,Corporate,Qtr 2,2365.9817999999996,0,7,9099.93
New York,Technology,Machines,Corporate,Qtr 2,36.18359999999999,0,6,78.66
North Carolina,Technology,Machines,Corporate,Qtr 2,,,,
Ohio,Technology,Machines,Corporate,Qtr 2,,,,
Pennsylvania,Technology,Machines,Corporate,Qtr 2,,,,
Tennessee,Technology,Machines,Corporate,Qtr 2,,,,
Texas,Technology,Machines,Corporate,Qtr 2,,,,
Virginia,Technology,Machines,Corporate,Qtr 2,,,,
Washington,Technology,Machines,Corporate,Qtr 2,,,,
Wisconsin,Technology,Machines,Corporate,Qtr 2,,,,
Arizona,Technology,Machines,Corporate,Qtr 3,,,,
California,Technology,Machines,Corporate,Qtr 3,258.18989999999997,0.4,6,746.256
Colorado,Technology,Machines,Corporate,Qtr 3,,,,
Florida,Technology,Machines,Corporate,Qtr 3,-111.49950000000007,0.5,1,265.475
Georgia,Technology,Machines,Corporate,Qtr 3,,,,
Illinois,Technology,Machines,Corporate,Qtr 3,,,,
Indiana,Technology,Machines,Corporate,Qtr 3,,,,
Kentucky,Technology,Machines,Corporate,Qtr 3,,,,
Michigan,Technology,Machines,Corporate,Qtr 3,,,,
New Jersey,Technology,Machines,Corporate,Qtr 3,,,,
New York,Technology,Machines,Corporate,Qtr 3,,,,
North Carolina,Technology,Machines,Corporate,Qtr 3,,,,
Ohio,Technology,Machines,Corporate,Qtr 3,,,,
Pennsylvania,Technology,Machines,Corporate,Qtr 3,-878.5475999999999,1.4,7,741.5310000000001
Tennessee,Technology,Machines,Corporate,Qtr 3,,,,
Texas,Technology,Machines,Corporate,Qtr 3,-1097.499000000001,2,19,8176.764
Virginia,Technology,Machines,Corporate,Qtr 3,,,,
Washington,Technology,Machines,Corporate,Qtr 3,,,,
Wisconsin,Technology,Machines,Corporate,Qtr 3,,,,
Arizona,Technology,Machines,Corporate,Qtr 4,-450.953,1.4,4,365.96400000000006
California,Technology,Machines,Corporate,Qtr 4,503.97929999999974,0.4,9,2687.9280000000003
Colorado,Technology,Machines,Corporate,Qtr 4,-45.995400000000004,0.7,2,59.99400000000001
Florida,Technology,Machines,Corporate,Qtr 4,,,,
Georgia,Technology,Machines,Corporate,Qtr 4,,,,
Illinois,Technology,Machines,Corporate,Qtr 4,,,,
Indiana,Technology,Machines,Corporate,Qtr 4,,,,
Kentucky,Technology,Machines,Corporate,Qtr 4,,,,
Michigan,Technology,Machines,Corporate,Qtr 4,,,,
New Jersey,Technology,Machines,Corporate,Qtr 4,118.37040000000002,0,8,319.92
New York,Technology,Machines,Corporate,Qtr 4,3850.3215999999998,0,12,10879.560000000001
North Carolina,Technology,Machines,Corporate,Qtr 4,-3839.9903999999988,0.5,4,7999.98
Ohio,Technology,Machines,Corporate,Qtr 4,-935.9594999999999,0.7,7,652.9950000000001
Pennsylvania,Technology,Machines,Corporate,Qtr 4,-337.6379999999998,0.7,4,482.34000000000003
Tennessee,Technology,Machines,Corporate,Qtr 4,,,,
Texas,Technology,Machines,Corporate,Qtr 4,55.99859999999995,0.4,2,479.988
Virginia,Technology,Machines,Corporate,Qtr 4,,,,
Washington,Technology,Machines,Corporate,Qtr 4,62.82000000000005,0.2,3,837.5999999999999
Wisconsin,Technology,Machines,Corporate,Qtr 4,,,,
Arizona,Technology,Machines,Home Office,Qtr 1,,,,
California,Technology,Machines,Home Office,Qtr 1,793.7195999999994,0.4,7,4637.568
Colorado,Technology,Machines,Home Office,Qtr 1,,,,
Florida,Technology,Machines,Home Office,Qtr 1,-1827.504400000002,1,10,23459.78
Georgia,Technology,Machines,Home Office,Qtr 1,,,,
Illinois,Technology,Machines,Home Office,Qtr 1,165.04639999999995,0.6,4,784.896
Indiana,Technology,Machines,Home Office,Qtr 1,,,,
Kentucky,Technology,Machines,Home Office,Qtr 1,,,,
Michigan,Technology,Machines,Home Office,Qtr 1,152.08829999999998,0.1,3,350.97300000000007
New Jersey,Technology,Machines,Home Office,Qtr 1,,,,
New York,Technology,Machines,Home Office,Qtr 1,,,,
North Carolina,Technology,Machines,Home Office,Qtr 1,,,,
Ohio,Technology,Machines,Home Office,Qtr 1,,,,
Pennsylvania,Technology,Machines,Home Office,Qtr 1,,,,
Tennessee,Technology,Machines,Home Office,Qtr 1,,,,
Texas,Technology,Machines,Home Office,Qtr 1,,,,
Virginia,Technology,Machines,Home Office,Qtr 1,,,,
Washington,Technology,Machines,Home Office,Qtr 1,,,,
Wisconsin,Technology,Machines,Home Office,Qtr 1,,,,
Arizona,Technology,Machines,Home Office,Qtr 2,,,,
California,Technology,Machines,Home Office,Qtr 2,38.60999999999996,0.2,1,343.20000000000005
Colorado,Technology,Machines,Home Office,Qtr 2,-3399.980000000001,0.7,5,2549.9850000000006
Florida,Technology,Machines,Home Office,Qtr 2,,,,
Georgia,Technology,Machines,Home Office,Qtr 2,,,,
Illinois,Technology,Machines,Home Office,Qtr 2,43.199100000000044,0.3,3,1007.979
Indiana,Technology,Machines,Home Office,Qtr 2,,,,
Kentucky,Technology,Machines,Home Office,Qtr 2,,,,
Michigan,Technology,Machines,Home Office,Qtr 2,,,,
New Jersey,Technology,Machines,Home Office,Qtr 2,,,,
New York,Technology,Machines,Home Office,Qtr 2,1668.205,0,5,3404.5
North Carolina,Technology,Machines,Home Office,Qtr 2,,,,
Ohio,Technology,Machines,Home Office,Qtr 2,,,,
Pennsylvania,Technology,Machines,Home Office,Qtr 2,,,,
Tennessee,Technology,Machines,Home Office,Qtr 2,-1.829499999999996,0.5,1,91.475
Texas,Technology,Machines,Home Office,Qtr 2,,,,
Virginia,Technology,Machines,Home Office,Qtr 2,,,,
Washington,Technology,Machines,Home Office,Qtr 2,,,,
Wisconsin,Technology,Machines,Home Office,Qtr 2,,,,
Arizona,Technology,Machines,Home Office,Qtr 3,,,,
California,Technology,Machines,Home Office,Qtr 3,,,,
Colorado,Technology,Machines,Home Office,Qtr 3,,,,
Florida,Technology,Machines,Home Office,Qtr 3,,,,
Georgia,Technology,Machines,Home Office,Qtr 3,,,,
Illinois,Technology,Machines,Home Office,Qtr 3,,,,
