Orders.Order Date.Variation.Date Hierarchy.Day,Orders.Order Date.Variation.Date Hierarchy.Month,Orders.Order Date.Variation.Date Hierarchy.Quarter,Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Category,Orders.Sub-Category,Sum(Orders.Profit)
17,October,Qtr 4,2014,Technology,Copiers,
18,October,Qtr 4,2014,Technology,Copiers,
19,October,Qtr 4,2014,Technology,Copiers,
20,October,Qtr 4,2014,Technology,Copiers,
21,October,Qtr 4,2014,Technology,Copiers,
22,October,Qtr 4,2014,Technology,Copiers,
24,October,Qtr 4,2014,Technology,Copiers,
25,October,Qtr 4,2014,Technology,Copiers,
26,October,Qtr 4,2014,Technology,Copiers,
27,October,Qtr 4,2014,Technology,Copiers,
28,October,Qtr 4,2014,Technology,Copiers,
29,October,Qtr 4,2014,Technology,Copiers,
31,October,Qtr 4,2014,Technology,Copiers,
1,November,Qtr 4,2014,Technology,Copiers,
2,November,Qtr 4,2014,Technology,Copiers,
3,November,Qtr 4,2014,Technology,Copiers,
4,November,Qtr 4,2014,Technology,Copiers,
5,November,Qtr 4,2014,Technology,Copiers,
6,November,Qtr 4,2014,Technology,Copiers,
7,November,Qtr 4,2014,Technology,Copiers,
8,November,Qtr 4,2014,Technology,Copiers,
9,November,Qtr 4,2014,Technology,Copiers,
10,November,Qtr 4,2014,Technology,Copiers,
11,November,Qtr 4,2014,Technology,Copiers,
12,November,Qtr 4,2014,Technology,Copiers,
14,November,Qtr 4,2014,Technology,Copiers,
15,November,Qtr 4,2014,Technology,Copiers,
16,November,Qtr 4,2014,Technology,Copiers,
17,November,Qtr 4,2014,Technology,Copiers,
18,November,Qtr 4,2014,Technology,Copiers,
19,November,Qtr 4,2014,Technology,Copiers,
20,November,Qtr 4,2014,Technology,Copiers,
21,November,Qtr 4,2014,Technology,Copiers,
22,November,Qtr 4,2014,Technology,Copiers,
23,November,Qtr 4,2014,Technology,Copiers,
24,November,Qtr 4,2014,Technology,Copiers,
25,November,Qtr 4,2014,Technology,Copiers,
26,November,Qtr 4,2014,Technology,Copiers,
27,November,Qtr 4,2014,Technology,Copiers,
28,November,Qtr 4,2014,Technology,Copiers,
29,November,Qtr 4,2014,Technology,Copiers,
30,November,Qtr 4,2014,Technology,Copiers,
1,December,Qtr 4,2014,Technology,Copiers,109.99799999999999
2,December,Qtr 4,2014,Technology,Copiers,
3,December,Qtr 4,2014,Technology,Copiers,
4,December,Qtr 4,2014,Technology,Copiers,
5,December,Qtr 4,2014,Technology,Copiers,
6,December,Qtr 4,2014,Technology,Copiers,
7,December,Qtr 4,2014,Technology,Copiers,
8,December,Qtr 4,2014,Technology,Copiers,
9,December,Qtr 4,2014,Technology,Copiers,125.9971999999999
10,December,Qtr 4,2014,Technology,Copiers,
12,December,Qtr 4,2014,Technology,Copiers,
13,December,Qtr 4,2014,Technology,Copiers,
14,December,Qtr 4,2014,Technology,Copiers,
15,December,Qtr 4,2014,Technology,Copiers,
16,December,Qtr 4,2014,Technology,Copiers,
17,December,Qtr 4,2014,Technology,Copiers,
19,December,Qtr 4,2014,Technology,Copiers,
20,December,Qtr 4,2014,Technology,Copiers,
21,December,Qtr 4,2014,Technology,Copiers,
22,December,Qtr 4,2014,Technology,Copiers,
23,December,Qtr 4,2014,Technology,Copiers,
24,December,Qtr 4,2014,Technology,Copiers,
26,December,Qtr 4,2014,Technology,Copiers,
27,December,Qtr 4,2014,Technology,Copiers,
28,December,Qtr 4,2014,Technology,Copiers,
29,December,Qtr 4,2014,Technology,Copiers,
30,December,Qtr 4,2014,Technology,Copiers,
31,December,Qtr 4,2014,Technology,Copiers,
2,January,Qtr 1,2015,Technology,Copiers,
3,January,Qtr 1,2015,Technology,Copiers,
4,January,Qtr 1,2015,Technology,Copiers,
5,January,Qtr 1,2015,Technology,Copiers,
6,January,Qtr 1,2015,Technology,Copiers,
9,January,Qtr 1,2015,Technology,Copiers,
10,January,Qtr 1,2015,Technology,Copiers,
12,January,Qtr 1,2015,Technology,Copiers,
13,January,Qtr 1,2015,Technology,Copiers,
17,January,Qtr 1,2015,Technology,Copiers,
19,January,Qtr 1,2015,Technology,Copiers,
23,January,Qtr 1,2015,Technology,Copiers,
24,January,Qtr 1,2015,Technology,Copiers,
26,January,Qtr 1,2015,Technology,Copiers,
27,January,Qtr 1,2015,Technology,Copiers,
28,January,Qtr 1,2015,Technology,Copiers,
30,January,Qtr 1,2015,Technology,Copiers,
31,January,Qtr 1,2015,Technology,Copiers,
3,February,Qtr 1,2015,Technology,Copiers,
6,February,Qtr 1,2015,Technology,Copiers,
7,February,Qtr 1,2015,Technology,Copiers,
8,February,Qtr 1,2015,Technology,Copiers,
9,February,Qtr 1,2015,Technology,Copiers,
10,February,Qtr 1,2015,Technology,Copiers,
14,February,Qtr 1,2015,Technology,Copiers,
15,February,Qtr 1,2015,Technology,Copiers,
16,February,Qtr 1,2015,Technology,Copiers,
18,February,Qtr 1,2015,Technology,Copiers,
20,February,Qtr 1,2015,Technology,Copiers,
21,February,Qtr 1,2015,Technology,Copiers,
22,February,Qtr 1,2015,Technology,Copiers,
23,February,Qtr 1,2015,Technology,Copiers,
25,February,Qtr 1,2015,Technology,Copiers,
27,February,Qtr 1,2015,Technology,Copiers,
28,February,Qtr 1,2015,Technology,Copiers,
1,March,Qtr 1,2015,Technology,Copiers,
2,March,Qtr 1,2015,Technology,Copiers,
5,March,Qtr 1,2015,Technology,Copiers,
6,March,Qtr 1,2015,Technology,Copiers,377.99459999999993
7,March,Qtr 1,2015,Technology,Copiers,
8,March,Qtr 1,2015,Technology,Copiers,
9,March,Qtr 1,2015,Technology,Copiers,
10,March,Qtr 1,2015,Technology,Copiers,
12,March,Qtr 1,2015,Technology,Copiers,
13,March,Qtr 1,2015,Technology,Copiers,
14,March,Qtr 1,2015,Technology,Copiers,
15,March,Qtr 1,2015,Technology,Copiers,
16,March,Qtr 1,2015,Technology,Copiers,
17,March,Qtr 1,2015,Technology,Copiers,
19,March,Qtr 1,2015,Technology,Copiers,1480.4670999999998
20,March,Qtr 1,2015,Technology,Copiers,
21,March,Qtr 1,2015,Technology,Copiers,
22,March,Qtr 1,2015,Technology,Copiers,
23,March,Qtr 1,2015,Technology,Copiers,
24,March,Qtr 1,2015,Technology,Copiers,
26,March,Qtr 1,2015,Technology,Copiers,
27,March,Qtr 1,2015,Technology,Copiers,
28,March,Qtr 1,2015,Technology,Copiers,
29,March,Qtr 1,2015,Technology,Copiers,
30,March,Qtr 1,2015,Technology,Copiers,
31,March,Qtr 1,2015,Technology,Copiers,
2,April,Qtr 2,2015,Technology,Copiers,
4,April,Qtr 2,2015,Technology,Copiers,209.993
5,April,Qtr 2,2015,Technology,Copiers,
6,April,Qtr 2,2015,Technology,Copiers,
7,April,Qtr 2,2015,Technology,Copiers,
9,April,Qtr 2,2015,Technology,Copiers,
10,April,Qtr 2,2015,Technology,Copiers,
11,April,Qtr 2,2015,Technology,Copiers,215.98919999999998
12,April,Qtr 2,2015,Technology,Copiers,
13,April,Qtr 2,2015,Technology,Copiers,
14,April,Qtr 2,2015,Technology,Copiers,
16,April,Qtr 2,2015,Technology,Copiers,485.9891999999999
17,April,Qtr 2,2015,Technology,Copiers,
18,April,Qtr 2,2015,Technology,Copiers,
19,April,Qtr 2,2015,Technology,Copiers,
20,April,Qtr 2,2015,Technology,Copiers,
21,April,Qtr 2,2015,Technology,Copiers,
22,April,Qtr 2,2015,Technology,Copiers,
24,April,Qtr 2,2015,Technology,Copiers,
25,April,Qtr 2,2015,Technology,Copiers,
26,April,Qtr 2,2015,Technology,Copiers,
27,April,Qtr 2,2015,Technology,Copiers,
28,April,Qtr 2,2015,Technology,Copiers,
29,April,Qtr 2,2015,Technology,Copiers,
30,April,Qtr 2,2015,Technology,Copiers,
1,May,Qtr 2,2015,Technology,Copiers,
2,May,Qtr 2,2015,Technology,Copiers,
3,May,Qtr 2,2015,Technology,Copiers,
4,May,Qtr 2,2015,Technology,Copiers,
7,May,Qtr 2,2015,Technology,Copiers,
8,May,Qtr 2,2015,Technology,Copiers,1014.9797
9,May,Qtr 2,2015,Technology,Copiers,
10,May,Qtr 2,2015,Technology,Copiers,
11,May,Qtr 2,2015,Technology,Copiers,
12,May,Qtr 2,2015,Technology,Copiers,
13,May,Qtr 2,2015,Technology,Copiers,
14,May,Qtr 2,2015,Technology,Copiers,
15,May,Qtr 2,2015,Technology,Copiers,
16,May,Qtr 2,2015,Technology,Copiers,
17,May,Qtr 2,2015,Technology,Copiers,
18,May,Qtr 2,2015,Technology,Copiers,
20,May,Qtr 2,2015,Technology,Copiers,
21,May,Qtr 2,2015,Technology,Copiers,
22,May,Qtr 2,2015,Technology,Copiers,
23,May,Qtr 2,2015,Technology,Copiers,
24,May,Qtr 2,2015,Technology,Copiers,
25,May,Qtr 2,2015,Technology,Copiers,
26,May,Qtr 2,2015,Technology,Copiers,
28,May,Qtr 2,2015,Technology,Copiers,
29,May,Qtr 2,2015,Technology,Copiers,
30,May,Qtr 2,2015,Technology,Copiers,
31,May,Qtr 2,2015,Technology,Copiers,
1,June,Qtr 2,2015,Technology,Copiers,
4,June,Qtr 2,2015,Technology,Copiers,
5,June,Qtr 2,2015,Technology,Copiers,
7,June,Qtr 2,2015,Technology,Copiers,
8,June,Qtr 2,2015,Technology,Copiers,
9,June,Qtr 2,2015,Technology,Copiers,
11,June,Qtr 2,2015,Technology,Copiers,
12,June,Qtr 2,2015,Technology,Copiers,
13,June,Qtr 2,2015,Technology,Copiers,314.9895
14,June,Qtr 2,2015,Technology,Copiers,
15,June,Qtr 2,2015,Technology,Copiers,
16,June,Qtr 2,2015,Technology,Copiers,
18,June,Qtr 2,2015,Technology,Copiers,
19,June,Qtr 2,2015,Technology,Copiers,
20,June,Qtr 2,2015,Technology,Copiers,
21,June,Qtr 2,2015,Technology,Copiers,
22,June,Qtr 2,2015,Technology,Copiers,
23,June,Qtr 2,2015,Technology,Copiers,
25,June,Qtr 2,2015,Technology,Copiers,
26,June,Qtr 2,2015,Technology,Copiers,
28,June,Qtr 2,2015,Technology,Copiers,
29,June,Qtr 2,2015,Technology,Copiers,
2,July,Qtr 3,2015,Technology,Copiers,
3,July,Qtr 3,2015,Technology,Copiers,
4,July,Qtr 3,2015,Technology,Copiers,
5,July,Qtr 3,2015,Technology,Copiers,
6,July,Qtr 3,2015,Technology,Copiers,
8,July,Qtr 3,2015,Technology,Copiers,
9,July,Qtr 3,2015,Technology,Copiers,
10,July,Qtr 3,2015,Technology,Copiers,
11,July,Qtr 3,2015,Technology,Copiers,
12,July,Qtr 3,2015,Technology,Copiers,
13,July,Qtr 3,2015,Technology,Copiers,
14,July,Qtr 3,2015,Technology,Copiers,
16,July,Qtr 3,2015,Technology,Copiers,
17,July,Qtr 3,2015,Technology,Copiers,
18,July,Qtr 3,2015,Technology,Copiers,
19,July,Qtr 3,2015,Technology,Copiers,
20,July,Qtr 3,2015,Technology,Copiers,
23,July,Qtr 3,2015,Technology,Copiers,
24,July,Qtr 3,2015,Technology,Copiers,
25,July,Qtr 3,2015,Technology,Copiers,
26,July,Qtr 3,2015,Technology,Copiers,
27,July,Qtr 3,2015,Technology,Copiers,
30,July,Qtr 3,2015,Technology,Copiers,
31,July,Qtr 3,2015,Technology,Copiers,
1,August,Qtr 3,2015,Technology,Copiers,
2,August,Qtr 3,2015,Technology,Copiers,
5,August,Qtr 3,2015,Technology,Copiers,
6,August,Qtr 3,2015,Technology,Copiers,
7,August,Qtr 3,2015,Technology,Copiers,
8,August,Qtr 3,2015,Technology,Copiers,
9,August,Qtr 3,2015,Technology,Copiers,
10,August,Qtr 3,2015,Technology,Copiers,
11,August,Qtr 3,2015,Technology,Copiers,
13,August,Qtr 3,2015,Technology,Copiers,
15,August,Qtr 3,2015,Technology,Copiers,
16,August,Qtr 3,2015,Technology,Copiers,
17,August,Qtr 3,2015,Technology,Copiers,
21,August,Qtr 3,2015,Technology,Copiers,
22,August,Qtr 3,2015,Technology,Copiers,
23,August,Qtr 3,2015,Technology,Copiers,
24,August,Qtr 3,2015,Technology,Copiers,
25,August,Qtr 3,2015,Technology,Copiers,
27,August,Qtr 3,2015,Technology,Copiers,
28,August,Qtr 3,2015,Technology,Copiers,874.9874999999998
29,August,Qtr 3,2015,Technology,Copiers,
31,August,Qtr 3,2015,Technology,Copiers,
1,September,Qtr 3,2015,Technology,Copiers,335.99440000000004
3,September,Qtr 3,2015,Technology,Copiers,
4,September,Qtr 3,2015,Technology,Copiers,
5,September,Qtr 3,2015,Technology,Copiers,
6,September,Qtr 3,2015,Technology,Copiers,
7,September,Qtr 3,2015,Technology,Copiers,
8,September,Qtr 3,2015,Technology,Copiers,
10,September,Qtr 3,2015,Technology,Copiers,
11,September,Qtr 3,2015,Technology,Copiers,
12,September,Qtr 3,2015,Technology,Copiers,59.99799999999996
13,September,Qtr 3,2015,Technology,Copiers,
14,September,Qtr 3,2015,Technology,Copiers,329.994
15,September,Qtr 3,2015,Technology,Copiers,
16,September,Qtr 3,2015,Technology,Copiers,
17,September,Qtr 3,2015,Technology,Copiers,
18,September,Qtr 3,2015,Technology,Copiers,
19,September,Qtr 3,2015,Technology,Copiers,
20,September,Qtr 3,2015,Technology,Copiers,
21,September,Qtr 3,2015,Technology,Copiers,
22,September,Qtr 3,2015,Technology,Copiers,
24,September,Qtr 3,2015,Technology,Copiers,
25,September,Qtr 3,2015,Technology,Copiers,
26,September,Qtr 3,2015,Technology,Copiers,
27,September,Qtr 3,2015,Technology,Copiers,
28,September,Qtr 3,2015,Technology,Copiers,
1,October,Qtr 4,2015,Technology,Copiers,
2,October,Qtr 4,2015,Technology,Copiers,
3,October,Qtr 4,2015,Technology,Copiers,
4,October,Qtr 4,2015,Technology,Copiers,
5,October,Qtr 4,2015,Technology,Copiers,
8,October,Qtr 4,2015,Technology,Copiers,
9,October,Qtr 4,2015,Technology,Copiers,
10,October,Qtr 4,2015,Technology,Copiers,
11,October,Qtr 4,2015,Technology,Copiers,
12,October,Qtr 4,2015,Technology,Copiers,
13,October,Qtr 4,2015,Technology,Copiers,
15,October,Qtr 4,2015,Technology,Copiers,
16,October,Qtr 4,2015,Technology,Copiers,
17,October,Qtr 4,2015,Technology,Copiers,
18,October,Qtr 4,2015,Technology,Copiers,
19,October,Qtr 4,2015,Technology,Copiers,
20,October,Qtr 4,2015,Technology,Copiers,
22,October,Qtr 4,2015,Technology,Copiers,
23,October,Qtr 4,2015,Technology,Copiers,161.9919
24,October,Qtr 4,2015,Technology,Copiers,
25,October,Qtr 4,2015,Technology,Copiers,
26,October,Qtr 4,2015,Technology,Copiers,
28,October,Qtr 4,2015,Technology,Copiers,
29,October,Qtr 4,2015,Technology,Copiers,
30,October,Qtr 4,2015,Technology,Copiers,164.997
31,October,Qtr 4,2015,Technology,Copiers,
1,November,Qtr 4,2015,Technology,Copiers,
2,November,Qtr 4,2015,Technology,Copiers,
3,November,Qtr 4,2015,Technology,Copiers,
5,November,Qtr 4,2015,Technology,Copiers,
6,November,Qtr 4,2015,Technology,Copiers,
7,November,Qtr 4,2015,Technology,Copiers,
8,November,Qtr 4,2015,Technology,Copiers,
9,November,Qtr 4,2015,Technology,Copiers,
10,November,Qtr 4,2015,Technology,Copiers,274.995
11,November,Qtr 4,2015,Technology,Copiers,
12,November,Qtr 4,2015,Technology,Copiers,
13,November,Qtr 4,2015,Technology,Copiers,
14,November,Qtr 4,2015,Technology,Copiers,
15,November,Qtr 4,2015,Technology,Copiers,
16,November,Qtr 4,2015,Technology,Copiers,
17,November,Qtr 4,2015,Technology,Copiers,
19,November,Qtr 4,2015,Technology,Copiers,
20,November,Qtr 4,2015,Technology,Copiers,
21,November,Qtr 4,2015,Technology,Copiers,164.997
22,November,Qtr 4,2015,Technology,Copiers,
23,November,Qtr 4,2015,Technology,Copiers,
24,November,Qtr 4,2015,Technology,Copiers,
25,November,Qtr 4,2015,Technology,Copiers,
26,November,Qtr 4,2015,Technology,Copiers,233.9961
27,November,Qtr 4,2015,Technology,Copiers,
28,November,Qtr 4,2015,Technology,Copiers,
29,November,Qtr 4,2015,Technology,Copiers,
30,November,Qtr 4,2015,Technology,Copiers,
1,December,Qtr 4,2015,Technology,Copiers,
3,December,Qtr 4,2015,Technology,Copiers,
4,December,Qtr 4,2015,Technology,Copiers,
5,December,Qtr 4,2015,Technology,Copiers,
6,December,Qtr 4,2015,Technology,Copiers,449.991
7,December,Qtr 4,2015,Technology,Copiers,
8,December,Qtr 4,2015,Technology,Copiers,
9,December,Qtr 4,2015,Technology,Copiers,
10,December,Qtr 4,2015,Technology,Copiers,249.99499999999998
11,December,Qtr 4,2015,Technology,Copiers,
12,December,Qtr 4,2015,Technology,Copiers,
13,December,Qtr 4,2015,Technology,Copiers,
14,December,Qtr 4,2015,Technology,Copiers,
15,December,Qtr 4,2015,Technology,Copiers,
16,December,Qtr 4,2015,Technology,Copiers,
17,December,Qtr 4,2015,Technology,Copiers,
18,December,Qtr 4,2015,Technology,Copiers,
19,December,Qtr 4,2015,Technology,Copiers,
20,December,Qtr 4,2015,Technology,Copiers,
21,December,Qtr 4,2015,Technology,Copiers,
22,December,Qtr 4,2015,Technology,Copiers,
23,December,Qtr 4,2015,Technology,Copiers,
24,December,Qtr 4,2015,Technology,Copiers,2302.9671
25,December,Qtr 4,2015,Technology,Copiers,224.99249999999995
26,December,Qtr 4,2015,Technology,Copiers,
27,December,Qtr 4,2015,Technology,Copiers,
28,December,Qtr 4,2015,Technology,Copiers,
29,December,Qtr 4,2015,Technology,Copiers,
30,December,Qtr 4,2015,Technology,Copiers,
31,December,Qtr 4,2015,Technology,Copiers,
2,January,Qtr 1,2016,Technology,Copiers,
3,January,Qtr 1,2016,Technology,Copiers,
4,January,Qtr 1,2016,Technology,Copiers,119.99599999999992
5,January,Qtr 1,2016,Technology,Copiers,
7,January,Qtr 1,2016,Technology,Copiers,
8,January,Qtr 1,2016,Technology,Copiers,
9,January,Qtr 1,2016,Technology,Copiers,
10,January,Qtr 1,2016,Technology,Copiers,
11,January,Qtr 1,2016,Technology,Copiers,
14,January,Qtr 1,2016,Technology,Copiers,
15,January,Qtr 1,2016,Technology,Copiers,
16,January,Qtr 1,2016,Technology,Copiers,
17,January,Qtr 1,2016,Technology,Copiers,
21,January,Qtr 1,2016,Technology,Copiers,
22,January,Qtr 1,2016,Technology,Copiers,
23,January,Qtr 1,2016,Technology,Copiers,
24,January,Qtr 1,2016,Technology,Copiers,
25,January,Qtr 1,2016,Technology,Copiers,
28,January,Qtr 1,2016,Technology,Copiers,
30,January,Qtr 1,2016,Technology,Copiers,
31,January,Qtr 1,2016,Technology,Copiers,
1,February,Qtr 1,2016,Technology,Copiers,
2,February,Qtr 1,2016,Technology,Copiers,
3,February,Qtr 1,2016,Technology,Copiers,
4,February,Qtr 1,2016,Technology,Copiers,
5,February,Qtr 1,2016,Technology,Copiers,
6,February,Qtr 1,2016,Technology,Copiers,
7,February,Qtr 1,2016,Technology,Copiers,
8,February,Qtr 1,2016,Technology,Copiers,
9,February,Qtr 1,2016,Technology,Copiers,
11,February,Qtr 1,2016,Technology,Copiers,
12,February,Qtr 1,2016,Technology,Copiers,
13,February,Qtr 1,2016,Technology,Copiers,
14,February,Qtr 1,2016,Technology,Copiers,
15,February,Qtr 1,2016,Technology,Copiers,
16,February,Qtr 1,2016,Technology,Copiers,
19,February,Qtr 1,2016,Technology,Copiers,
20,February,Qtr 1,2016,Technology,Copiers,
21,February,Qtr 1,2016,Technology,Copiers,
22,February,Qtr 1,2016,Technology,Copiers,
23,February,Qtr 1,2016,Technology,Copiers,
25,February,Qtr 1,2016,Technology,Copiers,
27,February,Qtr 1,2016,Technology,Copiers,
28,February,Qtr 1,2016,Technology,Copiers,
29,February,Qtr 1,2016,Technology,Copiers,
1,March,Qtr 1,2016,Technology,Copiers,
3,March,Qtr 1,2016,Technology,Copiers,
4,March,Qtr 1,2016,Technology,Copiers,
5,March,Qtr 1,2016,Technology,Copiers,
6,March,Qtr 1,2016,Technology,Copiers,
7,March,Qtr 1,2016,Technology,Copiers,
8,March,Qtr 1,2016,Technology,Copiers,
9,March,Qtr 1,2016,Technology,Copiers,
10,March,Qtr 1,2016,Technology,Copiers,
11,March,Qtr 1,2016,Technology,Copiers,
12,March,Qtr 1,2016,Technology,Copiers,
13,March,Qtr 1,2016,Technology,Copiers,
14,March,Qtr 1,2016,Technology,Copiers,
15,March,Qtr 1,2016,Technology,Copiers,
17,March,Qtr 1,2016,Technology,Copiers,
18,March,Qtr 1,2016,Technology,Copiers,
19,March,Qtr 1,2016,Technology,Copiers,
20,March,Qtr 1,2016,Technology,Copiers,
21,March,Qtr 1,2016,Technology,Copiers,
22,March,Qtr 1,2016,Technology,Copiers,
24,March,Qtr 1,2016,Technology,Copiers,
25,March,Qtr 1,2016,Technology,Copiers,
26,March,Qtr 1,2016,Technology,Copiers,
27,March,Qtr 1,2016,Technology,Copiers,
28,March,Qtr 1,2016,Technology,Copiers,
29,March,Qtr 1,2016,Technology,Copiers,
30,March,Qtr 1,2016,Technology,Copiers,
31,March,Qtr 1,2016,Technology,Copiers,
1,April,Qtr 2,2016,Technology,Copiers,
2,April,Qtr 2,2016,Technology,Copiers,
3,April,Qtr 2,2016,Technology,Copiers,
4,April,Qtr 2,2016,Technology,Copiers,
5,April,Qtr 2,2016,Technology,Copiers,
6,April,Qtr 2,2016,Technology,Copiers,
7,April,Qtr 2,2016,Technology,Copiers,374.99249999999995
8,April,Qtr 2,2016,Technology,Copiers,
9,April,Qtr 2,2016,Technology,Copiers,
10,April,Qtr 2,2016,Technology,Copiers,
12,April,Qtr 2,2016,Technology,Copiers,
13,April,Qtr 2,2016,Technology,Copiers,
14,April,Qtr 2,2016,Technology,Copiers,
15,April,Qtr 2,2016,Technology,Copiers,
16,April,Qtr 2,2016,Technology,Copiers,
17,April,Qtr 2,2016,Technology,Copiers,
18,April,Qtr 2,2016,Technology,Copiers,
