Category,Sub-Category,Region,Year,Quarter,Value Column Name,Value
"Technology","Copiers","South","2017","Qtr 3","Sum of Sales",
"Technology","Copiers","South","2017","Qtr 3","Sum of Quantity",
"Technology","Copiers","South","2017","Qtr 3","Sum of Profit",
"Technology","Copiers","South","2017","Qtr 3","Sum of Profit - Sum of Sales",
"Technology","Copiers","South","2017","Qtr 3","(Sum of Profit - Sum of Sales)%",
"Technology","Copiers","South","2017","Qtr 3","Sum of Profit - Sum of Quantity",
"Technology","Copiers","South","2017","Qtr 3","(Sum of Profit - Sum of Quantity)%",
"Technology","Copiers","South","2017","Qtr 3","Sum of Quantity - Sum of Sales",
"Technology","Copiers","South","2017","Qtr 3","(Sum of Quantity - Sum of Sales)%",
"Technology","Copiers","South","2017","Qtr 4","Sum of Sales","2359.964"
"Technology","Copiers","South","2017","Qtr 4","Sum of Quantity","4"
"Technology","Copiers","South","2017","Qtr 4","Sum of Profit","941.9857999999999"
"Technology","Copiers","South","2017","Qtr 4","Sum of Profit - Sum of Sales","-1417.9782"
"Technology","Copiers","South","2017","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.6008473858075801"
"Technology","Copiers","South","2017","Qtr 4","Sum of Profit - Sum of Quantity","937.9857999999999"
"Technology","Copiers","South","2017","Qtr 4","(Sum of Profit - Sum of Quantity)%","234.49644999999998"
"Technology","Copiers","South","2017","Qtr 4","Sum of Quantity - Sum of Sales","-2355.964"
"Technology","Copiers","South","2017","Qtr 4","(Sum of Quantity - Sum of Sales)%","-0.9983050588907288"
"Technology","Copiers","West","2014","Qtr 1","Sum of Sales",
"Technology","Copiers","West","2014","Qtr 1","Sum of Quantity",
"Technology","Copiers","West","2014","Qtr 1","Sum of Profit",
"Technology","Copiers","West","2014","Qtr 1","Sum of Profit - Sum of Sales",
"Technology","Copiers","West","2014","Qtr 1","(Sum of Profit - Sum of Sales)%",
"Technology","Copiers","West","2014","Qtr 1","Sum of Profit - Sum of Quantity",
"Technology","Copiers","West","2014","Qtr 1","(Sum of Profit - Sum of Quantity)%",
"Technology","Copiers","West","2014","Qtr 1","Sum of Quantity - Sum of Sales",
"Technology","Copiers","West","2014","Qtr 1","(Sum of Quantity - Sum of Sales)%",
"Technology","Copiers","West","2014","Qtr 2","Sum of Sales",
"Technology","Copiers","West","2014","Qtr 2","Sum of Quantity",
"Technology","Copiers","West","2014","Qtr 2","Sum of Profit",
"Technology","Copiers","West","2014","Qtr 2","Sum of Profit - Sum of Sales",
"Technology","Copiers","West","2014","Qtr 2","(Sum of Profit - Sum of Sales)%",
"Technology","Copiers","West","2014","Qtr 2","Sum of Profit - Sum of Quantity",
"Technology","Copiers","West","2014","Qtr 2","(Sum of Profit - Sum of Quantity)%",
"Technology","Copiers","West","2014","Qtr 2","Sum of Quantity - Sum of Sales",
"Technology","Copiers","West","2014","Qtr 2","(Sum of Quantity - Sum of Sales)%",
"Technology","Copiers","West","2014","Qtr 3","Sum of Sales","2999.946"
"Technology","Copiers","West","2014","Qtr 3","Sum of Quantity","6"
"Technology","Copiers","West","2014","Qtr 3","Sum of Profit","1136.9796000000001"
"Technology","Copiers","West","2014","Qtr 3","Sum of Profit - Sum of Sales","-1862.9663999999998"
"Technology","Copiers","West","2014","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.6209999779996039"
"Technology","Copiers","West","2014","Qtr 3","Sum of Profit - Sum of Quantity","1130.9796000000001"
"Technology","Copiers","West","2014","Qtr 3","(Sum of Profit - Sum of Quantity)%","188.49660000000003"
"Technology","Copiers","West","2014","Qtr 3","Sum of Quantity - Sum of Sales","-2993.946"
"Technology","Copiers","West","2014","Qtr 3","(Sum of Quantity - Sum of Sales)%","-0.997999963999352"
"Technology","Copiers","West","2014","Qtr 4","Sum of Sales",
"Technology","Copiers","West","2014","Qtr 4","Sum of Quantity",
"Technology","Copiers","West","2014","Qtr 4","Sum of Profit",
"Technology","Copiers","West","2014","Qtr 4","Sum of Profit - Sum of Sales",
"Technology","Copiers","West","2014","Qtr 4","(Sum of Profit - Sum of Sales)%",
"Technology","Copiers","West","2014","Qtr 4","Sum of Profit - Sum of Quantity",
"Technology","Copiers","West","2014","Qtr 4","(Sum of Profit - Sum of Quantity)%",
"Technology","Copiers","West","2014","Qtr 4","Sum of Quantity - Sum of Sales",
"Technology","Copiers","West","2014","Qtr 4","(Sum of Quantity - Sum of Sales)%",
"Technology","Copiers","West","2015","Qtr 1","Sum of Sales","4269.914000000001"
"Technology","Copiers","West","2015","Qtr 1","Sum of Quantity","9"
"Technology","Copiers","West","2015","Qtr 1","Sum of Profit","1858.4616999999998"
"Technology","Copiers","West","2015","Qtr 1","Sum of Profit - Sum of Sales","-2411.452300000001"
"Technology","Copiers","West","2015","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.5647543018430817"
"Technology","Copiers","West","2015","Qtr 1","Sum of Profit - Sum of Quantity","1849.4616999999998"
"Technology","Copiers","West","2015","Qtr 1","(Sum of Profit - Sum of Quantity)%","205.49574444444443"
"Technology","Copiers","West","2015","Qtr 1","Sum of Quantity - Sum of Sales","-4260.914000000001"
"Technology","Copiers","West","2015","Qtr 1","(Sum of Quantity - Sum of Sales)%","-0.9978922292111738"
"Technology","Copiers","West","2015","Qtr 2","Sum of Sales","639.9680000000001"
"Technology","Copiers","West","2015","Qtr 2","Sum of Quantity","4"
"Technology","Copiers","West","2015","Qtr 2","Sum of Profit","215.98919999999998"
"Technology","Copiers","West","2015","Qtr 2","Sum of Profit - Sum of Sales","-423.9788000000001"
"Technology","Copiers","West","2015","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.6625000000000001"
"Technology","Copiers","West","2015","Qtr 2","Sum of Profit - Sum of Quantity","211.98919999999998"
"Technology","Copiers","West","2015","Qtr 2","(Sum of Profit - Sum of Quantity)%","52.997299999999996"
"Technology","Copiers","West","2015","Qtr 2","Sum of Quantity - Sum of Sales","-635.9680000000001"
"Technology","Copiers","West","2015","Qtr 2","(Sum of Quantity - Sum of Sales)%","-0.9937496874843742"
"Technology","Copiers","West","2015","Qtr 3","Sum of Sales","959.984"
"Technology","Copiers","West","2015","Qtr 3","Sum of Quantity","2"
"Technology","Copiers","West","2015","Qtr 3","Sum of Profit","335.99440000000004"
"Technology","Copiers","West","2015","Qtr 3","Sum of Profit - Sum of Sales","-623.9896"
"Technology","Copiers","West","2015","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.65"
"Technology","Copiers","West","2015","Qtr 3","Sum of Profit - Sum of Quantity","333.99440000000004"
"Technology","Copiers","West","2015","Qtr 3","(Sum of Profit - Sum of Quantity)%","166.99720000000002"
"Technology","Copiers","West","2015","Qtr 3","Sum of Quantity - Sum of Sales","-957.984"
"Technology","Copiers","West","2015","Qtr 3","(Sum of Quantity - Sum of Sales)%","-0.9979166319438657"
"Technology","Copiers","West","2015","Qtr 4","Sum of Sales","1639.952"
"Technology","Copiers","West","2015","Qtr 4","Sum of Quantity","6"
"Technology","Copiers","West","2015","Qtr 4","Sum of Profit","389.98949999999996"
"Technology","Copiers","West","2015","Qtr 4","Sum of Profit - Sum of Sales","-1249.9625"
"Technology","Copiers","West","2015","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.7621945642311484"
"Technology","Copiers","West","2015","Qtr 4","Sum of Profit - Sum of Quantity","383.98949999999996"
"Technology","Copiers","West","2015","Qtr 4","(Sum of Profit - Sum of Quantity)%","63.99824999999999"
"Technology","Copiers","West","2015","Qtr 4","Sum of Quantity - Sum of Sales","-1633.952"
"Technology","Copiers","West","2015","Qtr 4","(Sum of Quantity - Sum of Sales)%","-0.9963413563323804"
"Technology","Copiers","West","2016","Qtr 1","Sum of Sales",
"Technology","Copiers","West","2016","Qtr 1","Sum of Quantity",
"Technology","Copiers","West","2016","Qtr 1","Sum of Profit",
"Technology","Copiers","West","2016","Qtr 1","Sum of Profit - Sum of Sales",
"Technology","Copiers","West","2016","Qtr 1","(Sum of Profit - Sum of Sales)%",
"Technology","Copiers","West","2016","Qtr 1","Sum of Profit - Sum of Quantity",
"Technology","Copiers","West","2016","Qtr 1","(Sum of Profit - Sum of Quantity)%",
"Technology","Copiers","West","2016","Qtr 1","Sum of Quantity - Sum of Sales",
"Technology","Copiers","West","2016","Qtr 1","(Sum of Quantity - Sum of Sales)%",
"Technology","Copiers","West","2016","Qtr 2","Sum of Sales","1199.976"
"Technology","Copiers","West","2016","Qtr 2","Sum of Quantity","3"
"Technology","Copiers","West","2016","Qtr 2","Sum of Profit","374.99249999999995"
"Technology","Copiers","West","2016","Qtr 2","Sum of Profit - Sum of Sales","-824.9835000000002"
"Technology","Copiers","West","2016","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.6875000000000001"
"Technology","Copiers","West","2016","Qtr 2","Sum of Profit - Sum of Quantity","371.99249999999995"
"Technology","Copiers","West","2016","Qtr 2","(Sum of Profit - Sum of Quantity)%","123.99749999999999"
"Technology","Copiers","West","2016","Qtr 2","Sum of Quantity - Sum of Sales","-1196.976"
"Technology","Copiers","West","2016","Qtr 2","(Sum of Quantity - Sum of Sales)%","-0.9974999499989999"
"Technology","Copiers","West","2016","Qtr 3","Sum of Sales","8579.826000000001"
"Technology","Copiers","West","2016","Qtr 3","Sum of Quantity","20"
"Technology","Copiers","West","2016","Qtr 3","Sum of Profit","2951.9408999999996"
"Technology","Copiers","West","2016","Qtr 3","Sum of Profit - Sum of Sales","-5627.885100000001"
"Technology","Copiers","West","2016","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.6559439666958282"
"Technology","Copiers","West","2016","Qtr 3","Sum of Profit - Sum of Quantity","2931.9408999999996"
"Technology","Copiers","West","2016","Qtr 3","(Sum of Profit - Sum of Quantity)%","146.59704499999998"
"Technology","Copiers","West","2016","Qtr 3","Sum of Quantity - Sum of Sales","-8559.826000000001"
"Technology","Copiers","West","2016","Qtr 3","(Sum of Quantity - Sum of Sales)%","-0.9976689503959636"
"Technology","Copiers","West","2016","Qtr 4","Sum of Sales",
"Technology","Copiers","West","2016","Qtr 4","Sum of Quantity",
"Technology","Copiers","West","2016","Qtr 4","Sum of Profit",
"Technology","Copiers","West","2016","Qtr 4","Sum of Profit - Sum of Sales",
"Technology","Copiers","West","2016","Qtr 4","(Sum of Profit - Sum of Sales)%",
"Technology","Copiers","West","2016","Qtr 4","Sum of Profit - Sum of Quantity",
"Technology","Copiers","West","2016","Qtr 4","(Sum of Profit - Sum of Quantity)%",
"Technology","Copiers","West","2016","Qtr 4","Sum of Quantity - Sum of Sales",
"Technology","Copiers","West","2016","Qtr 4","(Sum of Quantity - Sum of Sales)%",
"Technology","Copiers","West","2017","Qtr 1","Sum of Sales","17959.878"
"Technology","Copiers","West","2017","Qtr 1","Sum of Quantity","13"
"Technology","Copiers","West","2017","Qtr 1","Sum of Profit","8219.9538"
"Technology","Copiers","West","2017","Qtr 1","Sum of Profit - Sum of Sales","-9739.924200000001"
"Technology","Copiers","West","2017","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.542315721743767"
"Technology","Copiers","West","2017","Qtr 1","Sum of Profit - Sum of Quantity","8206.9538"
"Technology","Copiers","West","2017","Qtr 1","(Sum of Profit - Sum of Quantity)%","631.3041384615384"
"Technology","Copiers","West","2017","Qtr 1","Sum of Quantity - Sum of Sales","-17946.878"
"Technology","Copiers","West","2017","Qtr 1","(Sum of Quantity - Sum of Sales)%","-0.9992761643481097"
"Technology","Copiers","West","2017","Qtr 2","Sum of Sales","3359.952"
"Technology","Copiers","West","2017","Qtr 2","Sum of Quantity","6"
"Technology","Copiers","West","2017","Qtr 2","Sum of Profit","1049.985"
"Technology","Copiers","West","2017","Qtr 2","Sum of Profit - Sum of Sales","-2309.9670000000006"
"Technology","Copiers","West","2017","Qtr 2","(Sum of Profit - Sum of Sales)%","-0.6875000000000001"
"Technology","Copiers","West","2017","Qtr 2","Sum of Profit - Sum of Quantity","1043.985"
"Technology","Copiers","West","2017","Qtr 2","(Sum of Profit - Sum of Quantity)%","173.99749999999997"
"Technology","Copiers","West","2017","Qtr 2","Sum of Quantity - Sum of Sales","-3353.952"
"Technology","Copiers","West","2017","Qtr 2","(Sum of Quantity - Sum of Sales)%","-0.9982142602037172"
"Technology","Copiers","West","2017","Qtr 3","Sum of Sales","4059.918"
"Technology","Copiers","West","2017","Qtr 3","Sum of Quantity","10"
"Technology","Copiers","West","2017","Qtr 3","Sum of Profit","1349.9740000000002"
"Technology","Copiers","West","2017","Qtr 3","Sum of Profit - Sum of Sales","-2709.944"
"Technology","Copiers","West","2017","Qtr 3","(Sum of Profit - Sum of Sales)%","-0.6674873728976791"
"Technology","Copiers","West","2017","Qtr 3","Sum of Profit - Sum of Quantity","1339.9740000000002"
"Technology","Copiers","West","2017","Qtr 3","(Sum of Profit - Sum of Quantity)%","133.99740000000003"
"Technology","Copiers","West","2017","Qtr 3","Sum of Quantity - Sum of Sales","-4049.918"
"Technology","Copiers","West","2017","Qtr 3","(Sum of Quantity - Sum of Sales)%","-0.9975368960653885"
"Technology","Copiers","West","2017","Qtr 4","Sum of Sales","4079.9280000000003"
"Technology","Copiers","West","2017","Qtr 4","Sum of Quantity","9"
"Technology","Copiers","West","2017","Qtr 4","Sum of Profit","1442.9744999999998"
"Technology","Copiers","West","2017","Qtr 4","Sum of Profit - Sum of Sales","-2636.9535000000005"
"Technology","Copiers","West","2017","Qtr 4","(Sum of Profit - Sum of Sales)%","-0.6463235380624365"
"Technology","Copiers","West","2017","Qtr 4","Sum of Profit - Sum of Quantity","1433.9744999999998"
"Technology","Copiers","West","2017","Qtr 4","(Sum of Profit - Sum of Quantity)%","159.33049999999997"
"Technology","Copiers","West","2017","Qtr 4","Sum of Quantity - Sum of Sales","-4070.9280000000003"
"Technology","Copiers","West","2017","Qtr 4","(Sum of Quantity - Sum of Sales)%","-0.9977940787190362"
"Technology","Machines","Central","2014","Qtr 1","Sum of Sales","574.91"
"Technology","Machines","Central","2014","Qtr 1","Sum of Quantity","2"
"Technology","Machines","Central","2014","Qtr 1","Sum of Profit","156.04699999999997"
"Technology","Machines","Central","2014","Qtr 1","Sum of Profit - Sum of Sales","-418.863"
"Technology","Machines","Central","2014","Qtr 1","(Sum of Profit - Sum of Sales)%","-0.7285714285714286"
"Technology","Machines","Central","2014","Qtr 1","Sum of Profit - Sum of Quantity","154.04699999999997"
"Technology","Machines","Central","2014","Qtr 1","(Sum of Profit - Sum of Quantity)%","77.02349999999998"
"Technology","Machines","Central","2014","Qtr 1","Sum of Quantity - Sum of Sales","-572.91"
"Technology","Machines","Central","2014","Qtr 1","(Sum of Quantity - Sum of Sales)%","-0.9965211946217668"
"Technology","Machines","Central","2014","Qtr 2","Sum of Sales","418.8"
"Technology","Machines","Central","2014","Qtr 2","Sum of Quantity","2"
"Technology","Machines","Central","2014","Qtr 2","Sum of Profit","-97.71999999999997"
"Technology","Machines","Central","2014","Qtr 2","Sum of Profit - Sum of Sales","-516.52"
"Technology","Machines","Central","2014","Qtr 2","(Sum of Profit - Sum of Sales)%","-1.2333333333333332"
"Technology","Machines","Central","2014","Qtr 2","Sum of Profit - Sum of Quantity","-99.71999999999997"
"Technology","Machines","Central","2014","Qtr 2","(Sum of Profit - Sum of Quantity)%","-49.859999999999985"
"Technology","Machines","Central","2014","Qtr 2","Sum of Quantity - Sum of Sales","-416.8"
"Technology","Machines","Central","2014","Qtr 2","(Sum of Quantity - Sum of Sales)%","-0.9952244508118434"
"Technology","Machines","Central","2014","Qtr 3","Sum of Sales","14299.601999999999"
"Technology","Machines","Central","2014","Qtr 3","Sum of Quantity","21"
"Technology","Machines","Central","2014","Qtr 3","Sum of Profit","-2243.2553000000025"
"Technology","Machines","Central","2014","Qtr 3","Sum of Profit - Sum of Sales","-16542.857300000003"
"Technology","Machines","Central","2014","Qtr 3","(Sum of Profit - Sum of Sales)%","-1.1568753661815205"
"Technology","Machines","Central","2014","Qtr 3","Sum of Profit - Sum of Quantity","-2264.2553000000025"
"Technology","Machines","Central","2014","Qtr 3","(Sum of Profit - Sum of Quantity)%","-107.82168095238107"
"Technology","Machines","Central","2014","Qtr 3","Sum of Quantity - Sum of Sales","-14278.601999999999"
"Technology","Machines","Central","2014","Qtr 3","(Sum of Quantity - Sum of Sales)%","-0.9985314276579166"
"Technology","Machines","Central","2014","Qtr 4","Sum of Sales","998.8499999999999"
"Technology","Machines","Central","2014","Qtr 4","Sum of Quantity","5"
"Technology","Machines","Central","2014","Qtr 4","Sum of Profit","-199.7700000000001"
"Technology","Machines","Central","2014","Qtr 4","Sum of Profit - Sum of Sales","-1198.62"
"Technology","Machines","Central","2014","Qtr 4","(Sum of Profit - Sum of Sales)%","-1.2"
