OnepointFive.Column.Variation.Date Hierarchy.Quarter,OnepointFive.Column.Variation.Date Hierarchy.Month,OnepointFive.Column.Variation.Date Hierarchy.Year,OnepointFive.Discount,OnepointFive.Performance,OnepointFive.Profit,OnepointFive.Sales,OnepointFive.Quantity,Sum(OnepointFive.Series 1),Sum(OnepointFive.Series 2),Sum(OnepointFive.Series 3),Sum(OnepointFive.Series 4),Sum(OnepointFive.Series 5)
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0000,Sales.0004,Quantity.0001,742284.2082051,518310.58533000003,669167.18912,472486.0789800001,584485.9628399999
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0000,Sales.0004,Quantity.0001,751299.8551899999,741906.3977,374233.01786729996,722380.3344200001,631343.3362080001
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0000,Sales.0004,Quantity.0001,515961.98004099994,516409.05394199997,744700.292914,475772.326278,586049.85832
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0000,Sales.0004,Quantity.0001,705816.88211,589179.228213,755486.7439710001,517436.170526,683327.0523490001
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0000,Sales.0004,Quantity.0001,450793.247884,632056.9352899999,783055.09443,761923.1797720001,688074.6483589999
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0001,Sales.0000,Quantity.0000,700476.92892,608983.4586799999,567786.581637,629677.9146336,619887.8669649999
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0001,Sales.0000,Quantity.0000,422401.2519995,643116.0745949999,659952.2762000001,493580.364972,719705.036938
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0001,Sales.0000,Quantity.0000,594033.4636520001,605581.0555500002,427447.210231,456749.3499550001,743161.3389900001
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0001,Sales.0000,Quantity.0000,578595.8067970001,592166.5666899999,607744.551133,467613.21314,473846.083314
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0001,Sales.0000,Quantity.0000,732138.2204199999,246070.18630600002,430960.44740699994,567104.829596,554688.543774
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0001,Sales.0000,Quantity.0001,490621.39219100005,626218.773178,551536.1385721,597768.88552,557022.7877381
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0001,Sales.0000,Quantity.0001,441959.08946600003,728569.4142870001,603597.5323399999,436092.2217410001,571243.7619400001
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0001,Sales.0000,Quantity.0001,589009.6356161,647387.69154,685796.1173500001,554467.650939,406751.10308599996
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0001,Sales.0000,Quantity.0001,620940.54757,737604.7854900002,606009.3096439999,670361.00087,743924.01041
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0001,Sales.0000,Quantity.0001,550051.2389000001,430160.36453700013,567987.2581565,531166.4324658001,697192.02709
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0001,Sales.0001,Quantity.0000,679506.8518399999,581299.2309215999,471835.7797054,833742.745294,536871.2253
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0001,Sales.0001,Quantity.0000,671845.3226450001,695490.9460270001,653544.61179,618153.6748899999,650923.63722
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0001,Sales.0001,Quantity.0000,801530.4809699999,615643.6526190001,669938.774634,639063.3500209,648118.4832900001
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0001,Sales.0001,Quantity.0000,768101.97612,631884.855712,422366.51564199995,536478.6123660001,683123.5114600001
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0001,Sales.0001,Quantity.0000,689676.1501819999,622339.929643,458655.29084549996,590206.4803475,658003.26202
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0001,Sales.0001,Quantity.0001,553769.954825,523745.52583999996,426636.1008369999,526912.879788,513882.982574
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0001,Sales.0001,Quantity.0001,579611.4398049999,617998.89767,620230.1250075999,542488.04611,546382.114824
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0001,Sales.0001,Quantity.0001,548654.042553,674430.12001,617115.9920809999,563489.571411,682348.4117970001
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0001,Sales.0001,Quantity.0001,575033.9584444,643958.1946719999,567591.8211010001,611378.113222,480528.146892
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0001,Sales.0001,Quantity.0001,606871.1122999999,477441.38648000004,667911.327823,658856.16912,391434.57584999996
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0001,Sales.0002,Quantity.0000,528203.9993409999,520680.585615,595421.8924909999,668050.1769900001,654552.1926669
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0001,Sales.0002,Quantity.0000,593659.07969,515076.52761000005,648688.708635,613378.808208,485328.558633
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0001,Sales.0002,Quantity.0000,462688.41207099997,480833.09406429995,634846.9743543,636948.1940250001,485068.6964648999
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0001,Sales.0002,Quantity.0000,739197.1813650001,453198.97466,782936.6009399999,545950.0294270001,700070.0006029999
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0001,Sales.0002,Quantity.0000,633024.963678,679321.359026,713883.84877,607101.645328,484075.40128899994
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0001,Sales.0002,Quantity.0001,491430.19303399994,447069.987846,730238.9415304,550879.763201,652794.9140999999
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0001,Sales.0002,Quantity.0001,787487.4254439999,550294.014161,539759.607921,488915.34161599993,706900.5352899999
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0001,Sales.0002,Quantity.0001,634706.4538299999,645096.115554,607259.6454369999,384893.39112899994,577451.6405600001
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0001,Sales.0002,Quantity.0001,639330.70599,554057.25953,702998.4265699999,648246.18457,860168.47074
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0001,Sales.0002,Quantity.0001,534982.4257633999,532103.77553,689725.39032,616788.1038629999,503085.14533699997
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0001,Sales.0003,Quantity.0000,652715.9177600001,627960.244553,655908.549555,700934.4711665,580066.2092999999
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0001,Sales.0003,Quantity.0000,581778.45013,609471.6772620002,425584.42919199995,590574.33276,836671.1496100001
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0001,Sales.0003,Quantity.0000,617763.1338219999,531694.1700180001,553164.7281100001,773655.53975,545930.4653050001
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0001,Sales.0003,Quantity.0000,535803.7445,497255.751353,658442.82494,646117.401079,555169.4423700001
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0001,Sales.0003,Quantity.0000,595126.68118,684426.175014,666001.2225309999,470745.4954470001,626610.18456
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0001,Sales.0003,Quantity.0001,601413.905919,662979.61983,700920.540807,591270.9456,490605.8279571
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0001,Sales.0003,Quantity.0001,733747.4990549999,739170.61254,494505.60201199993,430900.30235149997,566542.58299
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0001,Sales.0003,Quantity.0001,631487.90422,608324.555083,493648.26575599995,659741.9754653001,764903.3871499998
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0001,Sales.0003,Quantity.0001,511091.08347,529837.364316,744162.48755,685674.882055,757215.1907399999
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0001,Sales.0003,Quantity.0001,597853.5799100001,774120.16654,752912.06311,548270.7838890001,627718.0562260001
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0001,Sales.0004,Quantity.0000,699860.3701839999,532667.571464,616939.602118,514109.60097800003,489016.03992599994
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0001,Sales.0004,Quantity.0000,748160.716181,519633.1960404,587111.8548900001,638519.8639600001,690811.7604980001
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0001,Sales.0004,Quantity.0000,739753.07261,437817.63791399996,588581.4261,463527.25477600005,621248.1431440001
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0001,Sales.0004,Quantity.0000,481454.24236599996,666400.36666,665286.64329,628542.677104,571724.9380200001
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0001,Sales.0004,Quantity.0000,656357.6890729999,703739.759876,549634.24245,524423.82963,497118.299323
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0001,Sales.0004,Quantity.0001,609027.717673,615381.9034869999,439751.389305,760698.84615,701265.36699
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0001,Sales.0004,Quantity.0001,585505.071626,596193.937805,616172.98206,531407.3435450001,537209.333508
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0001,Sales.0004,Quantity.0001,628990.8156109999,768968.136662,585895.236044,515783.55219,578086.2858830001
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0001,Sales.0004,Quantity.0001,565221.3648709999,690864.3580780001,678568.254958,720958.0643130001,543718.0909500001
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0001,Sales.0004,Quantity.0001,548556.6024570001,611878.5072400001,369200.094874,524733.4230770001,592009.51517
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0002,Sales.0000,Quantity.0000,565649.711982,675754.65731,687285.5118500001,601492.116605,531730.35388
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0002,Sales.0000,Quantity.0000,541681.0371298,433320.9727650001,770350.8930929999,666976.26497,423713.13158930006
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0002,Sales.0000,Quantity.0000,693415.926937,615874.218731,527379.1067560001,605622.514917,727308.566718
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0002,Sales.0000,Quantity.0000,407889.524515,353169.08976600005,636996.780131,531601.2043280001,617288.3776735
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0002,Sales.0000,Quantity.0000,672111.057949,681595.80509,741729.46725,679089.2306909999,586367.683985
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0002,Sales.0000,Quantity.0001,513976.4036197,756560.8676100001,686993.778992,474286.4373466,728486.2218259999
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0002,Sales.0000,Quantity.0001,479829.7191292,762098.6053699999,588954.2971549999,776856.018041,567550.0475345
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0002,Sales.0000,Quantity.0001,647386.4205124,514300.591068,423408.22545659996,632952.017046,669819.93777
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0002,Sales.0000,Quantity.0001,740214.05091,709543.757337,660665.70857,699861.434364,517847.33767999994
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0002,Sales.0000,Quantity.0001,562699.56537,600681.868981,452412.07834300003,611110.1901587,405657.61321399995
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0002,Sales.0001,Quantity.0000,561534.9223440001,716787.965826,521173.6057419999,388737.37003600004,675006.563503
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0002,Sales.0001,Quantity.0000,657346.7517252,551666.749909,638536.560036,583294.3234325,582317.308067
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0002,Sales.0001,Quantity.0000,618596.875097,615479.9354717999,514282.68373499997,524456.1543500001,642989.06421
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0002,Sales.0001,Quantity.0000,591478.4777820001,665371.4233896001,661318.7631389999,438313.33534700004,620845.842503
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0002,Sales.0001,Quantity.0000,554304.98054,598045.631743,564500.663855,543627.8499319999,766710.2108989999
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0002,Sales.0001,Quantity.0001,638958.26752,453252.389497,709475.9937999999,490967.4610579999,776622.8328000001
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0002,Sales.0001,Quantity.0001,564924.630643,633203.8790979999,617672.855055,510293.43582700007,491362.50132999994
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0002,Sales.0001,Quantity.0001,697635.8039200001,511745.159405,501231.501734,618666.6263382,591037.853996
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0002,Sales.0001,Quantity.0001,620266.915022,632962.81955,330183.76124900003,645479.81739,581643.9546999999
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0002,Sales.0001,Quantity.0001,626655.5799990001,534184.5976714999,803155.056781,342250.19518800004,572711.7761349999
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0002,Sales.0002,Quantity.0000,662185.356262,611343.9666419999,407196.714552,508720.658726,634840.361081
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0002,Sales.0002,Quantity.0000,631838.912554,785607.74648,452239.8947039999,595468.5826758,540919.326246
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0002,Sales.0002,Quantity.0000,409632.9860037999,632566.862676,343573.716994,794490.9885499999,684070.4490066001
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0002,Sales.0002,Quantity.0000,745236.1841399999,524366.059529,631703.149006,597833.8818130001,630164.44711
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0002,Sales.0002,Quantity.0000,667511.1306407,738915.31197,520803.66800799995,482648.04162100004,755833.64711
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0002,Sales.0002,Quantity.0001,540440.4276766,551546.531865,721422.0926,631983.2921879,575540.9246563
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0002,Sales.0002,Quantity.0001,476100.537256,400492.443583,621159.46826,631205.634633,699124.5705
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0002,Sales.0002,Quantity.0001,683733.794169,661230.60268,766556.7310789998,590445.795479,509186.87954500003
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0002,Sales.0002,Quantity.0001,669967.2049230001,432514.081202,703348.380064,414243.108058,548799.1706899999
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0002,Sales.0002,Quantity.0001,679424.7157099999,662863.922,616653.0480579999,414140.240665,490122.218269
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0002,Sales.0003,Quantity.0000,609528.3688011001,567683.6922799998,658314.772656,557383.252736,554720.168647
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0002,Sales.0003,Quantity.0000,580729.73512,778123.3810969999,547718.034236,578517.9624385999,472251.313027
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0002,Sales.0003,Quantity.0000,730341.9902400001,645030.6631226001,566759.511427,547696.708934,651489.64197
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0002,Sales.0003,Quantity.0000,428820.30052700004,410938.0963239999,508406.7094417,627566.9062,582574.1052189999
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0002,Sales.0003,Quantity.0000,333662.8467585,533653.6870650001,512274.6887,510311.50151300005,532019.4883
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0002,Sales.0003,Quantity.0001,536035.375167,366419.19402900006,739142.2305000001,548771.628298,635063.821787
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0002,Sales.0003,Quantity.0001,660838.0296900001,587207.7295319999,619011.606746,570608.8778342999,500937.79511500004
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0002,Sales.0003,Quantity.0001,626380.110623,562300.155443,618788.7614682,635304.70982,527423.7851990999
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0002,Sales.0003,Quantity.0001,489853.31815999997,719027.5487439,665333.50075,740774.36736,675806.145383
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0002,Sales.0003,Quantity.0001,571181.431121,360608.27039400005,547720.1691899999,642207.2272910001,639963.4345479999
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0002,Sales.0004,Quantity.0000,681231.966891,513289.48582700005,538040.123039,650794.866334,678164.5923077
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0002,Sales.0004,Quantity.0000,609002.578535,581562.5104960001,516210.94807089993,624395.0053259999,713546.7839719999
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0002,Sales.0004,Quantity.0000,674494.032227,616748.266068,653260.936976,682287.17745,384536.33208500006
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0002,Sales.0004,Quantity.0000,581040.5005073999,512730.56436,561227.0656399999,472775.114565,578266.967864
Qtr 1,January,2025,Discount.0007,Performance.0000,Profit.0002,Sales.0004,Quantity.0000,567438.4543179999,633875.0728679999,393338.860409,588435.740216,597331.1240589999
Qtr 1,January,2021,Discount.0007,Performance.0000,Profit.0002,Sales.0004,Quantity.0001,545064.0799129999,331536.428313,760589.262734,632670.4126510001,559893.054619
Qtr 1,January,2022,Discount.0007,Performance.0000,Profit.0002,Sales.0004,Quantity.0001,590507.7345159999,678475.25783,592337.132738,527260.475001,574333.8690098
Qtr 1,January,2023,Discount.0007,Performance.0000,Profit.0002,Sales.0004,Quantity.0001,477367.810971,650689.393937,544932.50875,646910.1779550001,790525.1018
Qtr 1,January,2024,Discount.0007,Performance.0000,Profit.0002,Sales.0004,Quantity.0001,549159.2965309999,654564.2618320001,524346.7974979,635388.290452,412916.99708099995
