Category,Sub-Category,Segment,Month,Value Column Name,Value
"Office Supplies","Storage","Home Office","September","Sum of Sales - Sum of Profit","4676.098600000001"
"Office Supplies","Storage","Home Office","September","(Sum of Sales - Sum of Profit)%","5.357132660933422"
"Office Supplies","Storage","Home Office","October","Sum of Profit","442.98019999999985"
"Office Supplies","Storage","Home Office","October","Sum of Sales","3933.846"
"Office Supplies","Storage","Home Office","October","Sum of Sales - Sum of Profit","3490.8658"
"Office Supplies","Storage","Home Office","October","(Sum of Sales - Sum of Profit)%","7.880410456268702"
"Office Supplies","Storage","Home Office","November","Sum of Profit","668.8100999999998"
"Office Supplies","Storage","Home Office","November","Sum of Sales","6477.58"
"Office Supplies","Storage","Home Office","November","Sum of Sales - Sum of Profit","5808.7699"
"Office Supplies","Storage","Home Office","November","(Sum of Sales - Sum of Profit)%","8.685230531058071"
"Office Supplies","Storage","Home Office","December","Sum of Profit","1316.8654000000001"
"Office Supplies","Storage","Home Office","December","Sum of Sales","6916.883999999998"
"Office Supplies","Storage","Home Office","December","Sum of Sales - Sum of Profit","5600.018599999998"
"Office Supplies","Storage","Home Office","December","(Sum of Sales - Sum of Profit)%","4.252536819632437"
"Office Supplies","Supplies","Consumer","January","Sum of Profit","46.94009999999997"
"Office Supplies","Supplies","Consumer","January","Sum of Sales","239.32000000000002"
"Office Supplies","Supplies","Consumer","January","Sum of Sales - Sum of Profit","192.37990000000005"
"Office Supplies","Supplies","Consumer","January","(Sum of Sales - Sum of Profit)%","4.098412657834137"
"Office Supplies","Supplies","Consumer","February","Sum of Profit","6.5052"
"Office Supplies","Supplies","Consumer","February","Sum of Sales","25.02"
"Office Supplies","Supplies","Consumer","February","Sum of Sales - Sum of Profit","18.5148"
"Office Supplies","Supplies","Consumer","February","(Sum of Sales - Sum of Profit)%","2.8461538461538463"
"Office Supplies","Supplies","Consumer","March","Sum of Profit","-1071.7526000000003"
"Office Supplies","Supplies","Consumer","March","Sum of Sales","5314.548000000001"
"Office Supplies","Supplies","Consumer","March","Sum of Sales - Sum of Profit","6386.3006000000005"
"Office Supplies","Supplies","Consumer","March","(Sum of Sales - Sum of Profit)%","5.958745143235481"
"Office Supplies","Supplies","Consumer","April","Sum of Profit","-73.88019999999997"
"Office Supplies","Supplies","Consumer","April","Sum of Sales","1114.9740000000002"
"Office Supplies","Supplies","Consumer","April","Sum of Sales - Sum of Profit","1188.8542000000002"
"Office Supplies","Supplies","Consumer","April","(Sum of Sales - Sum of Profit)%","16.091648371282165"
"Office Supplies","Supplies","Consumer","May","Sum of Profit","80.51559999999999"
"Office Supplies","Supplies","Consumer","May","Sum of Sales","636.712"
"Office Supplies","Supplies","Consumer","May","Sum of Sales - Sum of Profit","556.1964"
"Office Supplies","Supplies","Consumer","May","(Sum of Sales - Sum of Profit)%","6.907933369434"
"Office Supplies","Supplies","Consumer","June","Sum of Profit","18.038600000000013"
"Office Supplies","Supplies","Consumer","June","Sum of Sales","856.8180000000001"
"Office Supplies","Supplies","Consumer","June","Sum of Sales - Sum of Profit","838.7794000000001"
"Office Supplies","Supplies","Consumer","June","(Sum of Sales - Sum of Profit)%","46.499140731542326"
"Office Supplies","Supplies","Consumer","July","Sum of Profit","347.2356999999997"
"Office Supplies","Supplies","Consumer","July","Sum of Sales","8497.121999999998"
"Office Supplies","Supplies","Consumer","July","Sum of Sales - Sum of Profit","8149.886299999998"
"Office Supplies","Supplies","Consumer","July","(Sum of Sales - Sum of Profit)%","23.470761502921516"
"Office Supplies","Supplies","Consumer","August","Sum of Profit","40.19019999999994"
"Office Supplies","Supplies","Consumer","August","Sum of Sales","637.7599999999998"
"Office Supplies","Supplies","Consumer","August","Sum of Sales - Sum of Profit","597.5697999999999"
"Office Supplies","Supplies","Consumer","August","(Sum of Sales - Sum of Profit)%","14.868545068200724"
"Office Supplies","Supplies","Consumer","September","Sum of Profit","-1139.941"
"Office Supplies","Supplies","Consumer","September","Sum of Sales","5637.1500000000015"
"Office Supplies","Supplies","Consumer","September","Sum of Sales - Sum of Profit","6777.091000000001"
"Office Supplies","Supplies","Consumer","September","(Sum of Sales - Sum of Profit)%","5.9451243529270394"
"Office Supplies","Supplies","Consumer","October","Sum of Profit","33.254999999999995"
"Office Supplies","Supplies","Consumer","October","Sum of Sales","158.364"
"Office Supplies","Supplies","Consumer","October","Sum of Sales - Sum of Profit","125.10900000000001"
"Office Supplies","Supplies","Consumer","October","(Sum of Sales - Sum of Profit)%","3.762110960757782"
"Office Supplies","Supplies","Consumer","November","Sum of Profit","-29.937600000000014"
"Office Supplies","Supplies","Consumer","November","Sum of Sales","625.41"
"Office Supplies","Supplies","Consumer","November","Sum of Sales - Sum of Profit","655.3475999999999"
"Office Supplies","Supplies","Consumer","November","(Sum of Sales - Sum of Profit)%","21.89045214045213"
"Office Supplies","Supplies","Consumer","December","Sum of Profit","85.2797"
"Office Supplies","Supplies","Consumer","December","Sum of Sales","1998.2979999999998"
"Office Supplies","Supplies","Consumer","December","Sum of Sales - Sum of Profit","1913.0182999999997"
"Office Supplies","Supplies","Consumer","December","(Sum of Sales - Sum of Profit)%","22.43228224301914"
"Office Supplies","Supplies","Corporate","January","Sum of Profit","83.28100000000006"
"Office Supplies","Supplies","Corporate","January","Sum of Sales","4164.049999999999"
"Office Supplies","Supplies","Corporate","January","Sum of Sales - Sum of Profit","4080.7689999999993"
"Office Supplies","Supplies","Corporate","January","(Sum of Sales - Sum of Profit)%","48.99999999999996"
"Office Supplies","Supplies","Corporate","February","Sum of Profit","11.457000000000004"
"Office Supplies","Supplies","Corporate","February","Sum of Sales","264.33"
"Office Supplies","Supplies","Corporate","February","Sum of Sales - Sum of Profit","252.873"
"Office Supplies","Supplies","Corporate","February","(Sum of Sales - Sum of Profit)%","22.071484681853875"
"Office Supplies","Supplies","Corporate","March","Sum of Profit","228.11139999999978"
"Office Supplies","Supplies","Corporate","March","Sum of Sales","5322.196"
"Office Supplies","Supplies","Corporate","March","Sum of Sales - Sum of Profit","5094.0846"
"Office Supplies","Supplies","Corporate","March","(Sum of Sales - Sum of Profit)%","22.331565191393352"
"Office Supplies","Supplies","Corporate","April","Sum of Profit","97.95760000000007"
"Office Supplies","Supplies","Corporate","April","Sum of Sales","4659.079999999999"
"Office Supplies","Supplies","Corporate","April","Sum of Sales - Sum of Profit","4561.122399999999"
"Office Supplies","Supplies","Corporate","April","(Sum of Sales - Sum of Profit)%","46.56221058907115"
"Office Supplies","Supplies","Corporate","May","Sum of Profit","29.181600000000003"
"Office Supplies","Supplies","Corporate","May","Sum of Sales","447.4239999999999"
"Office Supplies","Supplies","Corporate","May","Sum of Sales - Sum of Profit","418.2423999999999"
"Office Supplies","Supplies","Corporate","May","(Sum of Sales - Sum of Profit)%","14.332401239136987"
"Office Supplies","Supplies","Corporate","June","Sum of Profit","50.29559999999999"
"Office Supplies","Supplies","Corporate","June","Sum of Sales","393.09"
"Office Supplies","Supplies","Corporate","June","Sum of Sales - Sum of Profit","342.7944"
"Office Supplies","Supplies","Corporate","June","(Sum of Sales - Sum of Profit)%","6.815594207047933"
"Office Supplies","Supplies","Corporate","July","Sum of Profit","36.933199999999985"
"Office Supplies","Supplies","Corporate","July","Sum of Sales","172.67400000000004"
"Office Supplies","Supplies","Corporate","July","Sum of Sales - Sum of Profit","135.74080000000004"
"Office Supplies","Supplies","Corporate","July","(Sum of Sales - Sum of Profit)%","3.675305687024143"
"Office Supplies","Supplies","Corporate","August","Sum of Profit","15.135999999999997"
"Office Supplies","Supplies","Corporate","August","Sum of Sales","94.16"
"Office Supplies","Supplies","Corporate","August","Sum of Sales - Sum of Profit","79.024"
"Office Supplies","Supplies","Corporate","August","(Sum of Sales - Sum of Profit)%","5.220930232558141"
"Office Supplies","Supplies","Corporate","September","Sum of Profit","-3.1165000000000163"
"Office Supplies","Supplies","Corporate","September","Sum of Sales","330.506"
"Office Supplies","Supplies","Corporate","September","Sum of Sales - Sum of Profit","333.6225"
"Office Supplies","Supplies","Corporate","September","(Sum of Sales - Sum of Profit)%","107.05037702550882"
"Office Supplies","Supplies","Corporate","October","Sum of Profit","15.639800000000031"
"Office Supplies","Supplies","Corporate","October","Sum of Sales","574.548"
"Office Supplies","Supplies","Corporate","October","Sum of Sales - Sum of Profit","558.9082"
"Office Supplies","Supplies","Corporate","October","(Sum of Sales - Sum of Profit)%","35.7362753999411"
"Office Supplies","Supplies","Corporate","November","Sum of Profit","-118.9476"
"Office Supplies","Supplies","Corporate","November","Sum of Sales","635.238"
"Office Supplies","Supplies","Corporate","November","Sum of Sales - Sum of Profit","754.1856"
"Office Supplies","Supplies","Corporate","November","(Sum of Sales - Sum of Profit)%","6.3404860627704975"
"Office Supplies","Supplies","Corporate","December","Sum of Profit","-107.00270000000003"
"Office Supplies","Supplies","Corporate","December","Sum of Sales","2377.9880000000003"
"Office Supplies","Supplies","Corporate","December","Sum of Sales - Sum of Profit","2484.9907000000003"
"Office Supplies","Supplies","Corporate","December","(Sum of Sales - Sum of Profit)%","23.223626132798515"
"Office Supplies","Supplies","Home Office","January","Sum of Profit",
"Office Supplies","Supplies","Home Office","January","Sum of Sales",
"Office Supplies","Supplies","Home Office","January","Sum of Sales - Sum of Profit",
"Office Supplies","Supplies","Home Office","January","(Sum of Sales - Sum of Profit)%",
"Office Supplies","Supplies","Home Office","February","Sum of Profit",
"Office Supplies","Supplies","Home Office","February","Sum of Sales",
"Office Supplies","Supplies","Home Office","February","Sum of Sales - Sum of Profit",
"Office Supplies","Supplies","Home Office","February","(Sum of Sales - Sum of Profit)%",
"Office Supplies","Supplies","Home Office","March","Sum of Profit",
"Office Supplies","Supplies","Home Office","March","Sum of Sales",
"Office Supplies","Supplies","Home Office","March","Sum of Sales - Sum of Profit",
"Office Supplies","Supplies","Home Office","March","(Sum of Sales - Sum of Profit)%",
"Office Supplies","Supplies","Home Office","April","Sum of Profit","-29.006500000000003"
"Office Supplies","Supplies","Home Office","April","Sum of Sales","441.89"
"Office Supplies","Supplies","Home Office","April","Sum of Sales - Sum of Profit","470.8965"
"Office Supplies","Supplies","Home Office","April","(Sum of Sales - Sum of Profit)%","16.23417165118163"
"Office Supplies","Supplies","Home Office","May","Sum of Profit","20.154999999999994"
"Office Supplies","Supplies","Home Office","May","Sum of Sales","69.5"
"Office Supplies","Supplies","Home Office","May","Sum of Sales - Sum of Profit","49.345000000000006"
"Office Supplies","Supplies","Home Office","May","(Sum of Sales - Sum of Profit)%","2.4482758620689666"
"Office Supplies","Supplies","Home Office","June","Sum of Profit","4.3368"
"Office Supplies","Supplies","Home Office","June","Sum of Sales","16.68"
"Office Supplies","Supplies","Home Office","June","Sum of Sales - Sum of Profit","12.3432"
"Office Supplies","Supplies","Home Office","June","(Sum of Sales - Sum of Profit)%","2.846153846153846"
"Office Supplies","Supplies","Home Office","July","Sum of Profit","41.93079999999999"
"Office Supplies","Supplies","Home Office","July","Sum of Sales","146.12"
"Office Supplies","Supplies","Home Office","July","Sum of Sales - Sum of Profit","104.18920000000001"
"Office Supplies","Supplies","Home Office","July","(Sum of Sales - Sum of Profit)%","2.4847892241502674"
"Office Supplies","Supplies","Home Office","August","Sum of Profit","25.93119999999999"
"Office Supplies","Supplies","Home Office","August","Sum of Sales","133.648"
"Office Supplies","Supplies","Home Office","August","Sum of Sales - Sum of Profit","107.7168"
"Office Supplies","Supplies","Home Office","August","(Sum of Sales - Sum of Profit)%","4.153945825877709"
"Office Supplies","Supplies","Home Office","September","Sum of Profit","4.632300000000004"
"Office Supplies","Supplies","Home Office","September","Sum of Sales","468.52"
"Office Supplies","Supplies","Home Office","September","Sum of Sales - Sum of Profit","463.8877"
