Orders.Order Date.Variation.Date Hierarchy.Day,Orders.Order Date.Variation.Date Hierarchy.Month,Orders.Order Date.Variation.Date Hierarchy.Quarter,Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Category,Orders.Sub-Category,Sum(Orders.Profit),Sum(Orders.Quantity),Sum(Orders.Sales)
28,May,Qtr 2,2014,Technology,Copiers,,,
30,May,Qtr 2,2014,Technology,Copiers,134.9955,3,719.9760000000001
31,May,Qtr 2,2014,Technology,Copiers,,,
1,June,Qtr 2,2014,Technology,Copiers,,,
2,June,Qtr 2,2014,Technology,Copiers,,,
3,June,Qtr 2,2014,Technology,Copiers,,,
4,June,Qtr 2,2014,Technology,Copiers,,,
6,June,Qtr 2,2014,Technology,Copiers,,,
7,June,Qtr 2,2014,Technology,Copiers,,,
8,June,Qtr 2,2014,Technology,Copiers,,,
9,June,Qtr 2,2014,Technology,Copiers,,,
10,June,Qtr 2,2014,Technology,Copiers,,,
13,June,Qtr 2,2014,Technology,Copiers,,,
14,June,Qtr 2,2014,Technology,Copiers,,,
15,June,Qtr 2,2014,Technology,Copiers,,,
16,June,Qtr 2,2014,Technology,Copiers,,,
17,June,Qtr 2,2014,Technology,Copiers,,,
18,June,Qtr 2,2014,Technology,Copiers,,,
20,June,Qtr 2,2014,Technology,Copiers,,,
21,June,Qtr 2,2014,Technology,Copiers,,,
22,June,Qtr 2,2014,Technology,Copiers,,,
23,June,Qtr 2,2014,Technology,Copiers,,,
24,June,Qtr 2,2014,Technology,Copiers,,,
25,June,Qtr 2,2014,Technology,Copiers,,,
27,June,Qtr 2,2014,Technology,Copiers,,,
28,June,Qtr 2,2014,Technology,Copiers,,,
29,June,Qtr 2,2014,Technology,Copiers,,,
30,June,Qtr 2,2014,Technology,Copiers,,,
1,July,Qtr 3,2014,Technology,Copiers,,,
2,July,Qtr 3,2014,Technology,Copiers,,,
4,July,Qtr 3,2014,Technology,Copiers,,,
5,July,Qtr 3,2014,Technology,Copiers,,,
6,July,Qtr 3,2014,Technology,Copiers,174.99749999999997,1,559.9920000000001
7,July,Qtr 3,2014,Technology,Copiers,,,
8,July,Qtr 3,2014,Technology,Copiers,,,
9,July,Qtr 3,2014,Technology,Copiers,,,
11,July,Qtr 3,2014,Technology,Copiers,,,
12,July,Qtr 3,2014,Technology,Copiers,,,
13,July,Qtr 3,2014,Technology,Copiers,,,
14,July,Qtr 3,2014,Technology,Copiers,,,
15,July,Qtr 3,2014,Technology,Copiers,,,
18,July,Qtr 3,2014,Technology,Copiers,,,
19,July,Qtr 3,2014,Technology,Copiers,,,
20,July,Qtr 3,2014,Technology,Copiers,,,
21,July,Qtr 3,2014,Technology,Copiers,,,
22,July,Qtr 3,2014,Technology,Copiers,,,
23,July,Qtr 3,2014,Technology,Copiers,,,
25,July,Qtr 3,2014,Technology,Copiers,,,
26,July,Qtr 3,2014,Technology,Copiers,,,
27,July,Qtr 3,2014,Technology,Copiers,,,
28,July,Qtr 3,2014,Technology,Copiers,,,
30,July,Qtr 3,2014,Technology,Copiers,,,
1,August,Qtr 3,2014,Technology,Copiers,,,
2,August,Qtr 3,2014,Technology,Copiers,,,
3,August,Qtr 3,2014,Technology,Copiers,,,
4,August,Qtr 3,2014,Technology,Copiers,,,
5,August,Qtr 3,2014,Technology,Copiers,,,
6,August,Qtr 3,2014,Technology,Copiers,,,
8,August,Qtr 3,2014,Technology,Copiers,709.9863,4,1749.9660000000001
9,August,Qtr 3,2014,Technology,Copiers,,,
11,August,Qtr 3,2014,Technology,Copiers,,,
12,August,Qtr 3,2014,Technology,Copiers,,,
15,August,Qtr 3,2014,Technology,Copiers,,,
16,August,Qtr 3,2014,Technology,Copiers,,,
17,August,Qtr 3,2014,Technology,Copiers,,,
19,August,Qtr 3,2014,Technology,Copiers,,,
20,August,Qtr 3,2014,Technology,Copiers,,,
22,August,Qtr 3,2014,Technology,Copiers,,,
23,August,Qtr 3,2014,Technology,Copiers,,,
24,August,Qtr 3,2014,Technology,Copiers,,,
25,August,Qtr 3,2014,Technology,Copiers,,,
26,August,Qtr 3,2014,Technology,Copiers,,,
27,August,Qtr 3,2014,Technology,Copiers,,,
29,August,Qtr 3,2014,Technology,Copiers,,,
30,August,Qtr 3,2014,Technology,Copiers,,,
31,August,Qtr 3,2014,Technology,Copiers,,,
1,September,Qtr 3,2014,Technology,Copiers,,,
2,September,Qtr 3,2014,Technology,Copiers,,,
3,September,Qtr 3,2014,Technology,Copiers,,,
5,September,Qtr 3,2014,Technology,Copiers,,,
6,September,Qtr 3,2014,Technology,Copiers,,,
7,September,Qtr 3,2014,Technology,Copiers,,,
8,September,Qtr 3,2014,Technology,Copiers,,,
9,September,Qtr 3,2014,Technology,Copiers,,,
10,September,Qtr 3,2014,Technology,Copiers,,,
11,September,Qtr 3,2014,Technology,Copiers,,,
12,September,Qtr 3,2014,Technology,Copiers,,,
13,September,Qtr 3,2014,Technology,Copiers,,,
14,September,Qtr 3,2014,Technology,Copiers,,,
15,September,Qtr 3,2014,Technology,Copiers,,,
16,September,Qtr 3,2014,Technology,Copiers,,,
17,September,Qtr 3,2014,Technology,Copiers,,,
19,September,Qtr 3,2014,Technology,Copiers,,,
20,September,Qtr 3,2014,Technology,Copiers,,,
21,September,Qtr 3,2014,Technology,Copiers,701.9883,3,1799.97
22,September,Qtr 3,2014,Technology,Copiers,,,
23,September,Qtr 3,2014,Technology,Copiers,,,
24,September,Qtr 3,2014,Technology,Copiers,,,
25,September,Qtr 3,2014,Technology,Copiers,,,
26,September,Qtr 3,2014,Technology,Copiers,,,
27,September,Qtr 3,2014,Technology,Copiers,,,
28,September,Qtr 3,2014,Technology,Copiers,,,
29,September,Qtr 3,2014,Technology,Copiers,,,
30,September,Qtr 3,2014,Technology,Copiers,,,
1,October,Qtr 4,2014,Technology,Copiers,,,
2,October,Qtr 4,2014,Technology,Copiers,,,
3,October,Qtr 4,2014,Technology,Copiers,,,
4,October,Qtr 4,2014,Technology,Copiers,,,
5,October,Qtr 4,2014,Technology,Copiers,,,
6,October,Qtr 4,2014,Technology,Copiers,,,
7,October,Qtr 4,2014,Technology,Copiers,,,
8,October,Qtr 4,2014,Technology,Copiers,,,
9,October,Qtr 4,2014,Technology,Copiers,,,
10,October,Qtr 4,2014,Technology,Copiers,,,
11,October,Qtr 4,2014,Technology,Copiers,,,
12,October,Qtr 4,2014,Technology,Copiers,,,
13,October,Qtr 4,2014,Technology,Copiers,,,
14,October,Qtr 4,2014,Technology,Copiers,624.9875,5,1999.96
15,October,Qtr 4,2014,Technology,Copiers,,,
16,October,Qtr 4,2014,Technology,Copiers,,,
17,October,Qtr 4,2014,Technology,Copiers,,,
18,October,Qtr 4,2014,Technology,Copiers,,,
19,October,Qtr 4,2014,Technology,Copiers,,,
20,October,Qtr 4,2014,Technology,Copiers,,,
21,October,Qtr 4,2014,Technology,Copiers,,,
22,October,Qtr 4,2014,Technology,Copiers,,,
24,October,Qtr 4,2014,Technology,Copiers,,,
25,October,Qtr 4,2014,Technology,Copiers,,,
26,October,Qtr 4,2014,Technology,Copiers,,,
27,October,Qtr 4,2014,Technology,Copiers,,,
28,October,Qtr 4,2014,Technology,Copiers,,,
29,October,Qtr 4,2014,Technology,Copiers,,,
31,October,Qtr 4,2014,Technology,Copiers,,,
1,November,Qtr 4,2014,Technology,Copiers,,,
2,November,Qtr 4,2014,Technology,Copiers,,,
3,November,Qtr 4,2014,Technology,Copiers,,,
4,November,Qtr 4,2014,Technology,Copiers,,,
5,November,Qtr 4,2014,Technology,Copiers,,,
6,November,Qtr 4,2014,Technology,Copiers,,,
7,November,Qtr 4,2014,Technology,Copiers,,,
8,November,Qtr 4,2014,Technology,Copiers,,,
9,November,Qtr 4,2014,Technology,Copiers,,,
10,November,Qtr 4,2014,Technology,Copiers,,,
11,November,Qtr 4,2014,Technology,Copiers,,,
12,November,Qtr 4,2014,Technology,Copiers,,,
14,November,Qtr 4,2014,Technology,Copiers,,,
15,November,Qtr 4,2014,Technology,Copiers,,,
16,November,Qtr 4,2014,Technology,Copiers,,,
17,November,Qtr 4,2014,Technology,Copiers,,,
18,November,Qtr 4,2014,Technology,Copiers,,,
19,November,Qtr 4,2014,Technology,Copiers,,,
20,November,Qtr 4,2014,Technology,Copiers,,,
21,November,Qtr 4,2014,Technology,Copiers,,,
22,November,Qtr 4,2014,Technology,Copiers,,,
23,November,Qtr 4,2014,Technology,Copiers,,,
24,November,Qtr 4,2014,Technology,Copiers,,,
25,November,Qtr 4,2014,Technology,Copiers,,,
26,November,Qtr 4,2014,Technology,Copiers,,,
27,November,Qtr 4,2014,Technology,Copiers,,,
28,November,Qtr 4,2014,Technology,Copiers,,,
29,November,Qtr 4,2014,Technology,Copiers,,,
30,November,Qtr 4,2014,Technology,Copiers,,,
1,December,Qtr 4,2014,Technology,Copiers,109.99799999999999,2,659.9879999999999
2,December,Qtr 4,2014,Technology,Copiers,,,
3,December,Qtr 4,2014,Technology,Copiers,,,
4,December,Qtr 4,2014,Technology,Copiers,,,
5,December,Qtr 4,2014,Technology,Copiers,,,
6,December,Qtr 4,2014,Technology,Copiers,,,
7,December,Qtr 4,2014,Technology,Copiers,,,
8,December,Qtr 4,2014,Technology,Copiers,,,
9,December,Qtr 4,2014,Technology,Copiers,125.9971999999999,4,1079.9759999999999
10,December,Qtr 4,2014,Technology,Copiers,,,
12,December,Qtr 4,2014,Technology,Copiers,,,
13,December,Qtr 4,2014,Technology,Copiers,,,
14,December,Qtr 4,2014,Technology,Copiers,,,
15,December,Qtr 4,2014,Technology,Copiers,,,
16,December,Qtr 4,2014,Technology,Copiers,,,
17,December,Qtr 4,2014,Technology,Copiers,,,
19,December,Qtr 4,2014,Technology,Copiers,,,
20,December,Qtr 4,2014,Technology,Copiers,,,
21,December,Qtr 4,2014,Technology,Copiers,,,
22,December,Qtr 4,2014,Technology,Copiers,,,
23,December,Qtr 4,2014,Technology,Copiers,,,
24,December,Qtr 4,2014,Technology,Copiers,,,
26,December,Qtr 4,2014,Technology,Copiers,,,
27,December,Qtr 4,2014,Technology,Copiers,,,
28,December,Qtr 4,2014,Technology,Copiers,,,
29,December,Qtr 4,2014,Technology,Copiers,,,
30,December,Qtr 4,2014,Technology,Copiers,,,
31,December,Qtr 4,2014,Technology,Copiers,,,
3,January,Qtr 1,2014,Technology,Machines,,,
4,January,Qtr 1,2014,Technology,Machines,,,
5,January,Qtr 1,2014,Technology,Machines,,,
6,January,Qtr 1,2014,Technology,Machines,,,
7,January,Qtr 1,2014,Technology,Machines,,,
9,January,Qtr 1,2014,Technology,Machines,,,
10,January,Qtr 1,2014,Technology,Machines,,,
11,January,Qtr 1,2014,Technology,Machines,,,
13,January,Qtr 1,2014,Technology,Machines,,,
14,January,Qtr 1,2014,Technology,Machines,,,
15,January,Qtr 1,2014,Technology,Machines,,,
16,January,Qtr 1,2014,Technology,Machines,,,
18,January,Qtr 1,2014,Technology,Machines,,,
19,January,Qtr 1,2014,Technology,Machines,,,
20,January,Qtr 1,2014,Technology,Machines,,,
21,January,Qtr 1,2014,Technology,Machines,,,
23,January,Qtr 1,2014,Technology,Machines,,,
26,January,Qtr 1,2014,Technology,Machines,,,
27,January,Qtr 1,2014,Technology,Machines,,,
28,January,Qtr 1,2014,Technology,Machines,,,
30,January,Qtr 1,2014,Technology,Machines,,,
31,January,Qtr 1,2014,Technology,Machines,,,
1,February,Qtr 1,2014,Technology,Machines,,,
2,February,Qtr 1,2014,Technology,Machines,,,
3,February,Qtr 1,2014,Technology,Machines,,,
4,February,Qtr 1,2014,Technology,Machines,,,
6,February,Qtr 1,2014,Technology,Machines,,,
7,February,Qtr 1,2014,Technology,Machines,,,
8,February,Qtr 1,2014,Technology,Machines,,,
11,February,Qtr 1,2014,Technology,Machines,,,
12,February,Qtr 1,2014,Technology,Machines,,,
14,February,Qtr 1,2014,Technology,Machines,,,
15,February,Qtr 1,2014,Technology,Machines,,,
16,February,Qtr 1,2014,Technology,Machines,,,
17,February,Qtr 1,2014,Technology,Machines,,,
18,February,Qtr 1,2014,Technology,Machines,,,
20,February,Qtr 1,2014,Technology,Machines,,,
21,February,Qtr 1,2014,Technology,Machines,,,
22,February,Qtr 1,2014,Technology,Machines,,,
23,February,Qtr 1,2014,Technology,Machines,,,
24,February,Qtr 1,2014,Technology,Machines,,,
27,February,Qtr 1,2014,Technology,Machines,,,
1,March,Qtr 1,2014,Technology,Machines,,,
2,March,Qtr 1,2014,Technology,Machines,,,
3,March,Qtr 1,2014,Technology,Machines,,,
4,March,Qtr 1,2014,Technology,Machines,,,
5,March,Qtr 1,2014,Technology,Machines,,,
7,March,Qtr 1,2014,Technology,Machines,,,
10,March,Qtr 1,2014,Technology,Machines,,,
11,March,Qtr 1,2014,Technology,Machines,,,
14,March,Qtr 1,2014,Technology,Machines,156.04699999999997,2,574.91
15,March,Qtr 1,2014,Technology,Machines,,,
16,March,Qtr 1,2014,Technology,Machines,,,
17,March,Qtr 1,2014,Technology,Machines,,,
18,March,Qtr 1,2014,Technology,Machines,-1411.5148000000022,14,24739.748
19,March,Qtr 1,2014,Technology,Machines,,,
21,March,Qtr 1,2014,Technology,Machines,,,
22,March,Qtr 1,2014,Technology,Machines,,,
23,March,Qtr 1,2014,Technology,Machines,,,
24,March,Qtr 1,2014,Technology,Machines,,,
25,March,Qtr 1,2014,Technology,Machines,,,
26,March,Qtr 1,2014,Technology,Machines,,,
28,March,Qtr 1,2014,Technology,Machines,,,
29,March,Qtr 1,2014,Technology,Machines,,,
30,March,Qtr 1,2014,Technology,Machines,,,
31,March,Qtr 1,2014,Technology,Machines,,,
1,April,Qtr 2,2014,Technology,Machines,,,
2,April,Qtr 2,2014,Technology,Machines,,,
3,April,Qtr 2,2014,Technology,Machines,,,
4,April,Qtr 2,2014,Technology,Machines,,,
5,April,Qtr 2,2014,Technology,Machines,,,
6,April,Qtr 2,2014,Technology,Machines,,,
7,April,Qtr 2,2014,Technology,Machines,,,
8,April,Qtr 2,2014,Technology,Machines,,,
11,April,Qtr 2,2014,Technology,Machines,,,
12,April,Qtr 2,2014,Technology,Machines,,,
13,April,Qtr 2,2014,Technology,Machines,,,
15,April,Qtr 2,2014,Technology,Machines,,,
16,April,Qtr 2,2014,Technology,Machines,,,
18,April,Qtr 2,2014,Technology,Machines,97.18919999999999,4,287.968
19,April,Qtr 2,2014,Technology,Machines,,,
20,April,Qtr 2,2014,Technology,Machines,,,
21,April,Qtr 2,2014,Technology,Machines,,,
22,April,Qtr 2,2014,Technology,Machines,,,
23,April,Qtr 2,2014,Technology,Machines,,,
25,April,Qtr 2,2014,Technology,Machines,,,
26,April,Qtr 2,2014,Technology,Machines,,,
28,April,Qtr 2,2014,Technology,Machines,,,
29,April,Qtr 2,2014,Technology,Machines,,,
30,April,Qtr 2,2014,Technology,Machines,,,
2,May,Qtr 2,2014,Technology,Machines,,,
3,May,Qtr 2,2014,Technology,Machines,,,
4,May,Qtr 2,2014,Technology,Machines,,,
5,May,Qtr 2,2014,Technology,Machines,,,
6,May,Qtr 2,2014,Technology,Machines,,,
7,May,Qtr 2,2014,Technology,Machines,,,
8,May,Qtr 2,2014,Technology,Machines,,,
9,May,Qtr 2,2014,Technology,Machines,,,
10,May,Qtr 2,2014,Technology,Machines,,,
11,May,Qtr 2,2014,Technology,Machines,,,
12,May,Qtr 2,2014,Technology,Machines,,,
13,May,Qtr 2,2014,Technology,Machines,,,
14,May,Qtr 2,2014,Technology,Machines,,,
16,May,Qtr 2,2014,Technology,Machines,,,
17,May,Qtr 2,2014,Technology,Machines,,,
18,May,Qtr 2,2014,Technology,Machines,,,
19,May,Qtr 2,2014,Technology,Machines,,,
20,May,Qtr 2,2014,Technology,Machines,,,
21,May,Qtr 2,2014,Technology,Machines,,,
22,May,Qtr 2,2014,Technology,Machines,,,
23,May,Qtr 2,2014,Technology,Machines,,,
24,May,Qtr 2,2014,Technology,Machines,,,
25,May,Qtr 2,2014,Technology,Machines,,,
26,May,Qtr 2,2014,Technology,Machines,,,
27,May,Qtr 2,2014,Technology,Machines,,,
28,May,Qtr 2,2014,Technology,Machines,,,
30,May,Qtr 2,2014,Technology,Machines,,,
31,May,Qtr 2,2014,Technology,Machines,,,
1,June,Qtr 2,2014,Technology,Machines,,,
2,June,Qtr 2,2014,Technology,Machines,,,
3,June,Qtr 2,2014,Technology,Machines,,,
4,June,Qtr 2,2014,Technology,Machines,,,
6,June,Qtr 2,2014,Technology,Machines,,,
7,June,Qtr 2,2014,Technology,Machines,,,
8,June,Qtr 2,2014,Technology,Machines,,,
9,June,Qtr 2,2014,Technology,Machines,,,
10,June,Qtr 2,2014,Technology,Machines,,,
13,June,Qtr 2,2014,Technology,Machines,,,
14,June,Qtr 2,2014,Technology,Machines,,,
15,June,Qtr 2,2014,Technology,Machines,,,
16,June,Qtr 2,2014,Technology,Machines,,,
17,June,Qtr 2,2014,Technology,Machines,31.005899999999997,3,65.97
18,June,Qtr 2,2014,Technology,Machines,,,
20,June,Qtr 2,2014,Technology,Machines,-97.71999999999997,2,418.8
21,June,Qtr 2,2014,Technology,Machines,-172.4925,3,206.99100000000004
22,June,Qtr 2,2014,Technology,Machines,,,
23,June,Qtr 2,2014,Technology,Machines,,,
24,June,Qtr 2,2014,Technology,Machines,,,
25,June,Qtr 2,2014,Technology,Machines,,,
27,June,Qtr 2,2014,Technology,Machines,,,
28,June,Qtr 2,2014,Technology,Machines,,,
29,June,Qtr 2,2014,Technology,Machines,,,
30,June,Qtr 2,2014,Technology,Machines,,,
1,July,Qtr 3,2014,Technology,Machines,,,
2,July,Qtr 3,2014,Technology,Machines,,,
4,July,Qtr 3,2014,Technology,Machines,,,
5,July,Qtr 3,2014,Technology,Machines,,,
6,July,Qtr 3,2014,Technology,Machines,,,
7,July,Qtr 3,2014,Technology,Machines,,,
8,July,Qtr 3,2014,Technology,Machines,,,
9,July,Qtr 3,2014,Technology,Machines,,,
11,July,Qtr 3,2014,Technology,Machines,,,
12,July,Qtr 3,2014,Technology,Machines,,,
13,July,Qtr 3,2014,Technology,Machines,,,
14,July,Qtr 3,2014,Technology,Machines,,,
15,July,Qtr 3,2014,Technology,Machines,,,
18,July,Qtr 3,2014,Technology,Machines,,,
19,July,Qtr 3,2014,Technology,Machines,,,
20,July,Qtr 3,2014,Technology,Machines,,,
21,July,Qtr 3,2014,Technology,Machines,,,
22,July,Qtr 3,2014,Technology,Machines,,,
23,July,Qtr 3,2014,Technology,Machines,,,
25,July,Qtr 3,2014,Technology,Machines,,,
26,July,Qtr 3,2014,Technology,Machines,,,
27,July,Qtr 3,2014,Technology,Machines,,,
28,July,Qtr 3,2014,Technology,Machines,,,
30,July,Qtr 3,2014,Technology,Machines,,,
1,August,Qtr 3,2014,Technology,Machines,,,
2,August,Qtr 3,2014,Technology,Machines,,,
3,August,Qtr 3,2014,Technology,Machines,,,
4,August,Qtr 3,2014,Technology,Machines,,,
5,August,Qtr 3,2014,Technology,Machines,,,
6,August,Qtr 3,2014,Technology,Machines,,,
8,August,Qtr 3,2014,Technology,Machines,,,
9,August,Qtr 3,2014,Technology,Machines,,,
11,August,Qtr 3,2014,Technology,Machines,,,
12,August,Qtr 3,2014,Technology,Machines,,,
15,August,Qtr 3,2014,Technology,Machines,,,
16,August,Qtr 3,2014,Technology,Machines,,,
17,August,Qtr 3,2014,Technology,Machines,,,
19,August,Qtr 3,2014,Technology,Machines,,,
20,August,Qtr 3,2014,Technology,Machines,,,
22,August,Qtr 3,2014,Technology,Machines,,,
23,August,Qtr 3,2014,Technology,Machines,,,
24,August,Qtr 3,2014,Technology,Machines,,,
25,August,Qtr 3,2014,Technology,Machines,,,
26,August,Qtr 3,2014,Technology,Machines,,,
27,August,Qtr 3,2014,Technology,Machines,,,
29,August,Qtr 3,2014,Technology,Machines,,,
30,August,Qtr 3,2014,Technology,Machines,,,
31,August,Qtr 3,2014,Technology,Machines,,,
1,September,Qtr 3,2014,Technology,Machines,,,
2,September,Qtr 3,2014,Technology,Machines,-121.27049999999997,3,559.71
3,September,Qtr 3,2014,Technology,Machines,,,
5,September,Qtr 3,2014,Technology,Machines,,,
6,September,Qtr 3,2014,Technology,Machines,,,
7,September,Qtr 3,2014,Technology,Machines,-559.3559999999999,4,399.54
8,September,Qtr 3,2014,Technology,Machines,-1269.704900000002,11,8369.921999999999
9,September,Qtr 3,2014,Technology,Machines,-571.9956,2,1299.99
10,September,Qtr 3,2014,Technology,Machines,,,
11,September,Qtr 3,2014,Technology,Machines,,,
12,September,Qtr 3,2014,Technology,Machines,30.0957,1,69.99
13,September,Qtr 3,2014,Technology,Machines,,,
14,September,Qtr 3,2014,Technology,Machines,1371.9804,4,2799.96
15,September,Qtr 3,2014,Technology,Machines,,,
16,September,Qtr 3,2014,Technology,Machines,,,
17,September,Qtr 3,2014,Technology,Machines,-21.944999999999993,5,29.925
19,September,Qtr 3,2014,Technology,Machines,-1706.9874000000011,13,8204.925
20,September,Qtr 3,2014,Technology,Machines,,,
21,September,Qtr 3,2014,Technology,Machines,,,
22,September,Qtr 3,2014,Technology,Machines,,,
23,September,Qtr 3,2014,Technology,Machines,,,
24,September,Qtr 3,2014,Technology,Machines,,,
25,September,Qtr 3,2014,Technology,Machines,,,
26,September,Qtr 3,2014,Technology,Machines,,,
27,September,Qtr 3,2014,Technology,Machines,,,
28,September,Qtr 3,2014,Technology,Machines,,,
29,September,Qtr 3,2014,Technology,Machines,223.05399999999995,2,686.32
30,September,Qtr 3,2014,Technology,Machines,,,
1,October,Qtr 4,2014,Technology,Machines,,,
2,October,Qtr 4,2014,Technology,Machines,,,
3,October,Qtr 4,2014,Technology,Machines,,,
4,October,Qtr 4,2014,Technology,Machines,,,
5,October,Qtr 4,2014,Technology,Machines,,,
6,October,Qtr 4,2014,Technology,Machines,,,
7,October,Qtr 4,2014,Technology,Machines,,,
8,October,Qtr 4,2014,Technology,Machines,,,
9,October,Qtr 4,2014,Technology,Machines,,,
10,October,Qtr 4,2014,Technology,Machines,-71.39579999999998,2,101.99400000000001
11,October,Qtr 4,2014,Technology,Machines,,,
12,October,Qtr 4,2014,Technology,Machines,,,
13,October,Qtr 4,2014,Technology,Machines,,,
14,October,Qtr 4,2014,Technology,Machines,,,
15,October,Qtr 4,2014,Technology,Machines,,,
16,October,Qtr 4,2014,Technology,Machines,,,
17,October,Qtr 4,2014,Technology,Machines,,,
18,October,Qtr 4,2014,Technology,Machines,,,
19,October,Qtr 4,2014,Technology,Machines,,,
20,October,Qtr 4,2014,Technology,Machines,,,
21,October,Qtr 4,2014,Technology,Machines,,,
22,October,Qtr 4,2014,Technology,Machines,,,
