Fifty Thousand Report.Column.Variation.Date Hierarchy.Month,Fifty Thousand Report.Column.Variation.Date Hierarchy.Quarter,Fifty Thousand Report.Column.Variation.Date Hierarchy.Year,Fifty Thousand Report.Appliances,Fifty Thousand Report.Office Suppliers,Fifty Thousand Report.Performance,Fifty Thousand Report.Sales,Sum(Fifty Thousand Report.Series 2),Sum(Fifty Thousand Report.Series 3),Sum(Fifty Thousand Report.Series 4),Sum(Fifty Thousand Report.Series 5),Sum(Fifty Thousand Report.Series 1)
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0004,508928.296709,657934.9867869001,763967.23337,610057.7509073,702489.86114
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0004,500233.9876394,740270.1198999999,731717.786024,582759.23993,642820.415842
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0004,432569.72482000006,610498.5619170001,539008.4931600001,499711.011929,594321.9387430002
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0005,527144.534353,563609.23211,521757.550739,695367.674003,715014.20415
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0005,655482.3705670001,665699.01908,489940.80549199996,681915.84,606647.33451
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0005,668175.8628499999,551271.8543253,556232.630765,712902.635915,606688.561437
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0006,670404.7942600001,621578.1751649999,482047.360369,434386.315085,623665.08387
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0006,534577.202136,409944.486699,570055.53118,480354.5758356999,504200.17759
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0006,562379.1999691,787236.1499000001,540432.0077031,518078.5617329,734230.17336
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0007,694336.0661379999,544122.8220610002,440463.13807200006,388775.31432700006,532643.2371609999
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0007,675687.1990599999,596030.6703,729994.13741,591617.635276,597674.370024
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0001,Sales.0007,566570.2537,618680.040354,582988.027457,446270.1417739999,621585.51234
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0000,510184.36891799996,745691.80048,626072.7105542,562555.102011,618862.06225
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0000,652510.32064,581123.91204,729904.2597200002,718352.9401130001,569465.148416
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0000,770112.60459,554414.8225570001,792538.06687,573889.406968,594145.3389359999
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0001,614741.9896064,561184.8310629999,783532.84103,643200.052569,719736.8833999999
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0001,716039.9371,483603.52254900004,568804.0853070001,468476.39057900006,638407.988466
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0001,599009.7089140001,767481.74718,490821.3339580001,467971.52559,519594.4836749999
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0002,857881.84287,715717.0741,491805.538987,555052.239818,569408.6470959999
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0002,572840.6411343,719163.04409,663052.0742899999,608606.180312,706936.72037
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0002,663747.2268616,781177.0467,634184.7563299999,692544.9268100001,583742.97456
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0003,460399.90873399994,508735.45433599997,507605.205992,453876.06325999997,448405.93443
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0003,758515.387214,439841.669614,509859.8264309999,530940.01362,630438.4292339999
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0003,627478.3263499999,631005.922622,699354.942274,579198.359961,624790.281547
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0004,524553.420332,717785.2527300001,608052.938277,462655.2799001001,640841.090197
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0004,500726.20498000004,717555.8674499999,507198.28729600005,617137.5598220001,562935.859481
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0004,546674.185832,611609.4924750001,724071.1119799999,767454.28206,803861.9516
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0005,495835.47004,571702.4990509999,667676.03331,509161.13629990007,728540.3532259999
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0005,516229.129341,755804.731058,569496.109067,632277.399503,538073.326749
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0005,637128.96927,753959.3682239999,585666.4712,718568.8653599999,700048.14361
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0006,517949.307009,492785.5545645,611430.0513159998,752605.4482400002,496894.48658799997
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0006,668498.5379300001,567037.6145530001,759780.2247040002,504825.515692,547699.3270899999
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0006,782379.7446600001,416385.081495,586096.482507,695119.0575400001,469468.6435905
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0007,697975.2687539998,692097.3196600002,500952.48910889996,789377.8007700001,748840.9890599999
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0007,620503.394052,777527.1642,620204.3354260001,577464.820455,498434.466145
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0002,Sales.0007,890686.9083810002,615880.0336471,658068.97723,660782.945371,492420.526638
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0000,665484.963917,590669.0498389999,601017.962242,682409.75636,533121.1822285
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0000,533197.660123,645927.8493,572412.71267,788960.97084,663058.7246
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0000,652676.60575,588107.2450700001,613186.6182,630518.09144,641702.6574029999
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0001,722937.16472,499117.21437999996,720436.17025,506894.025646,644041.11026
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0001,666070.363793,733229.2325800001,565564.7064889999,639520.1937,745219.70426
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0001,548253.09438,492367.25317000004,614078.0990159999,709380.71251,587749.824478
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0002,707041.0014699999,549801.63602,411136.4423783,601241.76075,616882.5157509999
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0002,664461.5638700001,507393.93713400007,699348.2914799999,694573.016446,428003.277929
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0002,660456.43576,685706.142296,658689.4801399999,725060.69466,743875.70201
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0003,709435.21708,562216.863994,636434.6997970002,683213.84772,562005.569358
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0003,577246.272441,634570.1407747999,608937.99463,817530.6791899999,466948.86531
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0003,590279.998302,755040.799868,550208.740006,446415.98233499995,556703.2856749999
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0004,499843.6885466,583708.5570500001,492539.3408100001,761193.4445099998,674220.7646020001
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0004,687953.837094,784310.7158599999,480674.858194,649572.0524500001,441146.6229919
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0004,457465.028416,714325.36197,606774.3041818,513591.90011700004,573101.0801542001
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0005,718749.2014,736255.94448,524974.163725,654690.7462109999,437295.03964110004
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0005,464777.847934,555340.140861,439956.99007,501108.992284,640157.0392148
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0005,532280.1925292001,690556.9024100002,559418.10487,644735.120355,683352.858141
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0006,707255.294556,630830.7255149999,640279.947509,463741.1295708,543734.8335628001
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0006,490211.3260427,747257.68256,613120.805729,759769.6056499999,649259.788988
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0006,431739.70983999997,712164.33136,624926.336374,547057.972928,648710.75187
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0007,564879.3284659999,627084.78511,684536.7436800001,541111.683184,497705.048757
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0007,504918.78347699996,634390.2588310001,338974.09062100004,725369.5076440001,444204.4092580001
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0003,Sales.0007,836225.1753,598050.4470488001,543996.3444500001,569179.964882,469724.52223
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0000,643429.2784899999,371208.0497328,573908.2011277,636256.4938909999,685879.1067900001
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0000,562587.219603,553078.755645,509344.825284,390337.48500670004,617054.0190080001
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0000,694301.9184799999,650916.61176,870950.4878700001,440170.61205999996,464397.3974169
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0001,602630.09416,720480.406687,500633.372687,570182.22728,557451.9928939999
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0001,606802.09449,550578.73766,575555.86792,582506.64362,444560.24743999995
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0001,493810.28262000007,571575.4602900001,605665.1296699999,494754.39578300004,591525.5417955
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0002,549953.89589,510297.73871039995,606120.2835889999,696390.64552,503808.524152
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0002,629147.1613300001,696943.7504500002,705333.7538320002,378975.72776,581826.8444378
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0002,654800.458081,768934.5196000001,443855.447844,592012.851,600444.0244999999
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0003,649256.25219,497589.45074099995,583098.609025,726786.80268,684312.2391
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0003,489113.95278999995,732879.7870299998,565103.3249860001,544797.975671,661411.44978
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0003,639088.0881999999,604020.278208,734109.59891,631918.0375190001,567871.6259079999
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0004,448687.62085599994,697934.2401139999,436335.756549,516846.79131900007,670674.549959
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0004,576107.967344,404294.9296718,479904.69933400006,663715.98611,638626.65655
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0004,560663.120084,669342.2004299999,694881.174262,595632.64154,621544.786726
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0005,664910.646762,456048.9358849999,522079.79838,492900.8290746,602719.833054
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0005,734193.4146400001,645418.6624090001,612930.324407,490033.6068499999,547206.284733
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0005,777840.803988,552828.779012,333754.5847972001,625189.306622,576798.256237
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0006,631114.5969489999,715783.92619,651100.979188,584496.787712,648924.385401
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0006,798145.7608518,516059.83742,527682.0234507,566910.95057,505733.4470167
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0006,570099.28032,616417.806567,606456.2019549999,683805.32548,641475.321274
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0007,461586.58383300004,464377.45102399995,449627.95245,600756.3676979999,798296.2341300001
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0007,611019.9525299999,587289.3519300001,631766.2209700001,606885.995148,611379.8569060001
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0000,Performance.0004,Sales.0007,571270.769642,462059.1554891,595987.971529,655139.894353,383521.0287277
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0000,739157.23255,835103.3330100001,580441.729426,526394.790794,595271.550149
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0000,798745.1789999999,547824.8600025,491030.06493000005,618833.451065,760703.41976
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0000,771731.73502,557451.304188,464854.693907,584997.836388,664678.2968
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0001,483184.26128800004,731028.895284,570006.990734,721040.03682,663413.488752
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0001,484126.85732999997,562271.185883,783805.1004120001,687588.44791,523127.05467399996
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0001,477854.61254540004,622416.295288,584796.7357333,516011.789487,477147.83889699995
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0002,567059.2691238,686634.571341,553052.503913,648681.04277,698541.577795
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0002,587456.06687,663721.6392329999,619388.0558719999,630245.937281,560180.625843
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0002,578732.1255355,656131.8653460001,521238.5889840001,428780.04101100005,436843.66032200004
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0003,559721.289204,519481.487435,360580.1095692,542140.9773899999,695375.06336
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0003,560655.366818,490717.72624540003,681064.793414,556510.834185,583291.925312
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0003,418675.037673,605886.1451140001,633853.043063,546785.3125499999,642743.5801499999
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0004,701382.69602,608373.52702,626526.053927,732476.2445200001,652961.6241939999
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0004,636226.5985170001,567989.9318835,742541.290084,556691.3801676,621799.257888
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0004,637250.20209,633588.4603699999,668969.6448499999,535567.246749,547766.753338
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0005,517142.778952,552855.963734,532337.0380839999,641193.40603,417790.74073200003
January,Qtr 1,2022,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0005,600087.52894,559199.544864,745328.1428360001,487337.636813,628639.0816
January,Qtr 1,2023,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0005,714732.23143,483696.90803,517800.77647140005,666677.6874040001,668051.5113478
January,Qtr 1,2021,Appliances.0004,Office Suppliers.0001,Performance.0000,Sales.0006,716036.84239,568796.0586799999,604804.56746,646421.6814036,498730.6299915001
