Category,Sub-Category,Year,Region,Value Column Name,Value
"Technology","Copiers","2017","Central","(Sum of Sales - Sum of Discount)%","6132.213333333332"
"Technology","Copiers","2017","Central","Sum of Profit - Sum of Quantity","1004.9795000000001"
"Technology","Copiers","2017","Central","(Sum of Profit - Sum of Quantity)%","111.66438888888892"
"Technology","Copiers","2017","Central","Sum of Discount - Sum of Quantity","-8.4"
"Technology","Copiers","2017","Central","(Sum of Discount - Sum of Quantity)%","-0.9333333333333332"
"Technology","Copiers","2017","Central","Sum of Discount - Sum of Profit","-1013.3795000000001"
"Technology","Copiers","2017","Central","(Sum of Discount - Sum of Profit)%","-0.999408272060727"
"Technology","Copiers","2017","Central","Count of Postal Code",""
"Technology","Copiers","2017","East","Sum of Quantity","17"
"Technology","Copiers","2017","East","Sum of Profit","9572.961599999999"
"Technology","Copiers","2017","East","Sum of Discount","1"
"Technology","Copiers","2017","East","Sum of Sales","24399.87"
"Technology","Copiers","2017","East","Sum of Sales - Sum of Quantity","24382.87"
"Technology","Copiers","2017","East","(Sum of Sales - Sum of Quantity)%","1434.2864705882353"
"Technology","Copiers","2017","East","Sum of Sales - Sum of Profit","14826.9084"
"Technology","Copiers","2017","East","(Sum of Sales - Sum of Profit)%","1.5488319100747256"
"Technology","Copiers","2017","East","Sum of Sales - Sum of Discount","24398.87"
"Technology","Copiers","2017","East","(Sum of Sales - Sum of Discount)%","24398.87"
"Technology","Copiers","2017","East","Sum of Profit - Sum of Quantity","9555.961599999999"
"Technology","Copiers","2017","East","(Sum of Profit - Sum of Quantity)%","562.1153882352941"
"Technology","Copiers","2017","East","Sum of Discount - Sum of Quantity","-16"
"Technology","Copiers","2017","East","(Sum of Discount - Sum of Quantity)%","-0.9411764705882352"
"Technology","Copiers","2017","East","Sum of Discount - Sum of Profit","-9571.961599999999"
"Technology","Copiers","2017","East","(Sum of Discount - Sum of Profit)%","-0.9998955391192628"
"Technology","Copiers","2017","East","Count of Postal Code",""
"Technology","Copiers","2017","South","Sum of Quantity","9"
"Technology","Copiers","2017","South","Sum of Profit","2381.9618"
"Technology","Copiers","2017","South","Sum of Discount","0.2"
"Technology","Copiers","2017","South","Sum of Sales","5359.914000000001"
"Technology","Copiers","2017","South","Sum of Sales - Sum of Quantity","5350.914000000001"
"Technology","Copiers","2017","South","(Sum of Sales - Sum of Quantity)%","594.546"
"Technology","Copiers","2017","South","Sum of Sales - Sum of Profit","2977.9522000000006"
"Technology","Copiers","2017","South","(Sum of Sales - Sum of Profit)%","1.2502098900158687"
"Technology","Copiers","2017","South","Sum of Sales - Sum of Discount","5359.714000000001"
"Technology","Copiers","2017","South","(Sum of Sales - Sum of Discount)%","26798.570000000003"
"Technology","Copiers","2017","South","Sum of Profit - Sum of Quantity","2372.9618"
"Technology","Copiers","2017","South","(Sum of Profit - Sum of Quantity)%","263.66242222222223"
"Technology","Copiers","2017","South","Sum of Discount - Sum of Quantity","-8.8"
"Technology","Copiers","2017","South","(Sum of Discount - Sum of Quantity)%","-0.9777777777777779"
"Technology","Copiers","2017","South","Sum of Discount - Sum of Profit","-2381.7618"
"Technology","Copiers","2017","South","(Sum of Discount - Sum of Profit)%","-0.9999160355972124"
"Technology","Copiers","2017","South","Count of Postal Code",""
"Technology","Copiers","2017","West","Sum of Quantity","38"
"Technology","Copiers","2017","West","Sum of Profit","12062.8873"
"Technology","Copiers","2017","West","Sum of Discount","1.5999999999999999"
"Technology","Copiers","2017","West","Sum of Sales","29459.676000000003"
"Technology","Copiers","2017","West","Sum of Sales - Sum of Quantity","29421.676000000003"
"Technology","Copiers","2017","West","(Sum of Sales - Sum of Quantity)%","774.2546315789474"
"Technology","Copiers","2017","West","Sum of Sales - Sum of Profit","17396.788700000005"
"Technology","Copiers","2017","West","(Sum of Sales - Sum of Profit)%","1.4421745198597689"
"Technology","Copiers","2017","West","Sum of Sales - Sum of Discount","29458.076000000005"
"Technology","Copiers","2017","West","(Sum of Sales - Sum of Discount)%","18411.297500000004"
"Technology","Copiers","2017","West","Sum of Profit - Sum of Quantity","12024.8873"
"Technology","Copiers","2017","West","(Sum of Profit - Sum of Quantity)%","316.44440263157895"
"Technology","Copiers","2017","West","Sum of Discount - Sum of Quantity","-36.4"
"Technology","Copiers","2017","West","(Sum of Discount - Sum of Quantity)%","-0.9578947368421052"
"Technology","Copiers","2017","West","Sum of Discount - Sum of Profit","-12061.2873"
"Technology","Copiers","2017","West","(Sum of Discount - Sum of Profit)%","-0.9998673617716713"
"Technology","Copiers","2017","West","Count of Postal Code",""
"Technology","Machines","2014","Central","Sum of Quantity","30"
"Technology","Machines","2014","Central","Sum of Profit","-2384.6983000000023"
"Technology","Machines","2014","Central","Sum of Discount","2.6999999999999997"
"Technology","Machines","2014","Central","Sum of Sales","16292.161999999998"
"Technology","Machines","2014","Central","Sum of Sales - Sum of Quantity","16262.161999999998"
"Technology","Machines","2014","Central","(Sum of Sales - Sum of Quantity)%","542.0720666666666"
"Technology","Machines","2014","Central","Sum of Sales - Sum of Profit","18676.8603"
"Technology","Machines","2014","Central","(Sum of Sales - Sum of Profit)%","7.831959413901533"
"Technology","Machines","2014","Central","Sum of Sales - Sum of Discount","16289.461999999998"
"Technology","Machines","2014","Central","(Sum of Sales - Sum of Discount)%","6033.134074074073"
"Technology","Machines","2014","Central","Sum of Profit - Sum of Quantity","-2414.6983000000023"
"Technology","Machines","2014","Central","(Sum of Profit - Sum of Quantity)%","-80.48994333333341"
"Technology","Machines","2014","Central","Sum of Discount - Sum of Quantity","-27.3"
"Technology","Machines","2014","Central","(Sum of Discount - Sum of Quantity)%","-0.91"
"Technology","Machines","2014","Central","Sum of Discount - Sum of Profit","2387.398300000002"
"Technology","Machines","2014","Central","(Sum of Discount - Sum of Profit)%","1.0011322186961762"
"Technology","Machines","2014","Central","Count of Postal Code",""
"Technology","Machines","2014","East","Sum of Quantity","23"
"Technology","Machines","2014","East","Sum of Profit","4865.814899999999"
"Technology","Machines","2014","East","Sum of Discount","2.0999999999999996"
"Technology","Machines","2014","East","Sum of Sales","14636.385000000002"
"Technology","Machines","2014","East","Sum of Sales - Sum of Quantity","14613.385000000002"
"Technology","Machines","2014","East","(Sum of Sales - Sum of Quantity)%","635.3645652173914"
"Technology","Machines","2014","East","Sum of Sales - Sum of Profit","9770.570100000003"
"Technology","Machines","2014","East","(Sum of Sales - Sum of Profit)%","2.008002832166921"
"Technology","Machines","2014","East","Sum of Sales - Sum of Discount","14634.285000000002"
"Technology","Machines","2014","East","(Sum of Sales - Sum of Discount)%","6968.707142857144"
"Technology","Machines","2014","East","Sum of Profit - Sum of Quantity","4842.814899999999"
"Technology","Machines","2014","East","(Sum of Profit - Sum of Quantity)%","210.55716956521738"
"Technology","Machines","2014","East","Sum of Discount - Sum of Quantity","-20.9"
"Technology","Machines","2014","East","(Sum of Discount - Sum of Quantity)%","-0.908695652173913"
"Technology","Machines","2014","East","Sum of Discount - Sum of Profit","-4863.714899999999"
"Technology","Machines","2014","East","(Sum of Discount - Sum of Profit)%","-0.9995684176148995"
"Technology","Machines","2014","East","Count of Postal Code",""
"Technology","Machines","2014","South","Sum of Quantity","18"
"Technology","Machines","2014","South","Sum of Profit","-3254.2075000000023"
"Technology","Machines","2014","South","Sum of Discount","2"
"Technology","Machines","2014","South","Sum of Sales","27594.725000000002"
"Technology","Machines","2014","South","Sum of Sales - Sum of Quantity","27576.725000000002"
"Technology","Machines","2014","South","(Sum of Sales - Sum of Quantity)%","1532.0402777777779"
"Technology","Machines","2014","South","Sum of Sales - Sum of Profit","30848.932500000003"
"Technology","Machines","2014","South","(Sum of Sales - Sum of Profit)%","9.479706656689833"
"Technology","Machines","2014","South","Sum of Sales - Sum of Discount","27592.725000000002"
"Technology","Machines","2014","South","(Sum of Sales - Sum of Discount)%","13796.3625"
"Technology","Machines","2014","South","Sum of Profit - Sum of Quantity","-3272.2075000000023"
"Technology","Machines","2014","South","(Sum of Profit - Sum of Quantity)%","-181.78930555555564"
"Technology","Machines","2014","South","Sum of Discount - Sum of Quantity","-16"
"Technology","Machines","2014","South","(Sum of Discount - Sum of Quantity)%","-0.8888888888888888"
"Technology","Machines","2014","South","Sum of Discount - Sum of Profit","3256.2075000000023"
"Technology","Machines","2014","South","(Sum of Discount - Sum of Profit)%","1.000614588959063"
"Technology","Machines","2014","South","Count of Postal Code",""
"Technology","Machines","2014","West","Sum of Quantity","25"
"Technology","Machines","2014","West","Sum of Profit","1142.2597999999998"
"Technology","Machines","2014","West","Sum of Discount","1.7"
"Technology","Machines","2014","West","Sum of Sales","3500.1010000000006"
"Technology","Machines","2014","West","Sum of Sales - Sum of Quantity","3475.1010000000006"
"Technology","Machines","2014","West","(Sum of Sales - Sum of Quantity)%","139.00404000000003"
"Technology","Machines","2014","West","Sum of Sales - Sum of Profit","2357.8412000000008"
"Technology","Machines","2014","West","(Sum of Sales - Sum of Profit)%","2.0641899504823695"
"Technology","Machines","2014","West","Sum of Sales - Sum of Discount","3498.4010000000007"
"Technology","Machines","2014","West","(Sum of Sales - Sum of Discount)%","2057.882941176471"
"Technology","Machines","2014","West","Sum of Profit - Sum of Quantity","1117.2597999999998"
"Technology","Machines","2014","West","(Sum of Profit - Sum of Quantity)%","44.690391999999996"
"Technology","Machines","2014","West","Sum of Discount - Sum of Quantity","-23.3"
"Technology","Machines","2014","West","(Sum of Discount - Sum of Quantity)%","-0.932"
"Technology","Machines","2014","West","Sum of Discount - Sum of Profit","-1140.5597999999998"
"Technology","Machines","2014","West","(Sum of Discount - Sum of Profit)%","-0.9985117221143561"
"Technology","Machines","2014","West","Count of Postal Code",""
"Technology","Machines","2015","Central","Sum of Quantity","11"
"Technology","Machines","2015","Central","Sum of Profit","169.5970999999999"
"Technology","Machines","2015","Central","Sum of Discount","1.5"
"Technology","Machines","2015","Central","Sum of Sales","1851.868"
"Technology","Machines","2015","Central","Sum of Sales - Sum of Quantity","1840.868"
"Technology","Machines","2015","Central","(Sum of Sales - Sum of Quantity)%","167.35163636363635"
"Technology","Machines","2015","Central","Sum of Sales - Sum of Profit","1682.2709"
"Technology","Machines","2015","Central","(Sum of Sales - Sum of Profit)%","9.919219727224116"
"Technology","Machines","2015","Central","Sum of Sales - Sum of Discount","1850.368"
"Technology","Machines","2015","Central","(Sum of Sales - Sum of Discount)%","1233.5786666666665"
"Technology","Machines","2015","Central","Sum of Profit - Sum of Quantity","158.5970999999999"
"Technology","Machines","2015","Central","(Sum of Profit - Sum of Quantity)%","14.417918181818173"
"Technology","Machines","2015","Central","Sum of Discount - Sum of Quantity","-9.5"
"Technology","Machines","2015","Central","(Sum of Discount - Sum of Quantity)%","-0.8636363636363636"
"Technology","Machines","2015","Central","Sum of Discount - Sum of Profit","-168.0970999999999"
"Technology","Machines","2015","Central","(Sum of Discount - Sum of Profit)%","-0.9911555091449087"
"Technology","Machines","2015","Central","Count of Postal Code",""
"Technology","Machines","2015","East","Sum of Quantity","47"
"Technology","Machines","2015","East","Sum of Profit","454.6903999999996"
"Technology","Machines","2015","East","Sum of Discount","2.8"
"Technology","Machines","2015","East","Sum of Sales","14426.642000000002"
"Technology","Machines","2015","East","Sum of Sales - Sum of Quantity","14379.642000000002"
"Technology","Machines","2015","East","(Sum of Sales - Sum of Quantity)%","305.9498297872341"
"Technology","Machines","2015","East","Sum of Sales - Sum of Profit","13971.951600000002"
"Technology","Machines","2015","East","(Sum of Sales - Sum of Profit)%","30.728494817572606"
"Technology","Machines","2015","East","Sum of Sales - Sum of Discount","14423.842000000002"
"Technology","Machines","2015","East","(Sum of Sales - Sum of Discount)%","5151.372142857144"
"Technology","Machines","2015","East","Sum of Profit - Sum of Quantity","407.6903999999996"
"Technology","Machines","2015","East","(Sum of Profit - Sum of Quantity)%","8.674263829787225"
"Technology","Machines","2015","East","Sum of Discount - Sum of Quantity","-44.2"
