One Lakh Report.column.Variation.Date Hierarchy.Month,One Lakh Report.column.Variation.Date Hierarchy.Quarter,One Lakh Report.column.Variation.Date Hierarchy.Year,One Lakh Report.Continent,One Lakh Report.Country,One Lakh Report.States,One Lakh Report.Districts,One Lakh Report.Villages,Sum(One Lakh Report.Series 2),Sum(One Lakh Report.Series 3),Sum(One Lakh Report.Series 4),Sum(One Lakh Report.Series 5),Sum(One Lakh Report.Series 1)
January,Qtr 1,2022,Continent.0004,Country.0001,States.0004,Districts.0004,Villages.0000,422142.704444,494585.550374,719185.3507384,543600.405644,546807.60797
January,Qtr 1,2023,Continent.0004,Country.0001,States.0004,Districts.0004,Villages.0000,576989.233701,387572.10191479995,512404.03615299996,645218.54436,486665.60247499996
January,Qtr 1,2021,Continent.0004,Country.0001,States.0004,Districts.0004,Villages.0001,651530.1260810001,519692.744356,498885.87920100003,384882.533729,604627.463105
January,Qtr 1,2022,Continent.0004,Country.0001,States.0004,Districts.0004,Villages.0001,654630.7596539999,541737.5455604,794474.5041199999,446942.09807300003,634611.162699
January,Qtr 1,2023,Continent.0004,Country.0001,States.0004,Districts.0004,Villages.0001,736606.338533,644101.1973850001,619724.0221800001,580924.652485,762498.7368
January,Qtr 1,2021,Continent.0004,Country.0001,States.0005,Districts.0000,Villages.0000,572675.9965299999,426138.03689600003,609994.9278180001,777475.60176,681705.5702060001
January,Qtr 1,2022,Continent.0004,Country.0001,States.0005,Districts.0000,Villages.0000,480969.44103399996,534315.064779,502381.0427,625959.96034,609196.539319
January,Qtr 1,2023,Continent.0004,Country.0001,States.0005,Districts.0000,Villages.0000,650728.629833,770363.4000499999,595427.079564,750791.43941,537566.50268
January,Qtr 1,2021,Continent.0004,Country.0001,States.0005,Districts.0000,Villages.0001,742507.4060099999,737699.2295199999,398567.485386,548489.59702,645931.1346950001
January,Qtr 1,2022,Continent.0004,Country.0001,States.0005,Districts.0000,Villages.0001,516345.33820490004,457383.706975,593519.90988,528813.354848,481969.10063799995
January,Qtr 1,2023,Continent.0004,Country.0001,States.0005,Districts.0000,Villages.0001,556399.5855380001,578168.0013,703408.94338,642748.8877431,632498.07044
January,Qtr 1,2021,Continent.0004,Country.0001,States.0005,Districts.0001,Villages.0000,378310.677599,828448.365416,531248.428644,620211.13834,590804.8184360001
January,Qtr 1,2022,Continent.0004,Country.0001,States.0005,Districts.0001,Villages.0000,583888.4669979999,570767.21166,574023.912644,618166.189871,504377.78925800003
January,Qtr 1,2023,Continent.0004,Country.0001,States.0005,Districts.0001,Villages.0000,453061.195384,449859.520601,833771.8037800001,559486.49257,643637.1206833001
January,Qtr 1,2021,Continent.0004,Country.0001,States.0005,Districts.0001,Villages.0001,863491.8767000001,707497.742753,572602.871511,380052.96858580003,612960.535759
January,Qtr 1,2022,Continent.0004,Country.0001,States.0005,Districts.0001,Villages.0001,669633.9306800001,324238.32062909997,644305.2834103,541637.6955,545412.79438
January,Qtr 1,2023,Continent.0004,Country.0001,States.0005,Districts.0001,Villages.0001,591887.7345749999,585458.492436,597079.23207,747885.383733,680963.7694629999
January,Qtr 1,2021,Continent.0004,Country.0001,States.0005,Districts.0002,Villages.0000,644077.8875809999,537186.082023,864537.6350199998,776761.248511,545034.25667
January,Qtr 1,2022,Continent.0004,Country.0001,States.0005,Districts.0002,Villages.0000,529534.187178,780325.5322399999,497905.98671300005,520813.38435989997,737173.0584356
January,Qtr 1,2023,Continent.0004,Country.0001,States.0005,Districts.0002,Villages.0000,547752.5382950001,698884.2216729999,638373.078508,597654.3462700001,656177.897691
January,Qtr 1,2021,Continent.0004,Country.0001,States.0005,Districts.0002,Villages.0001,617456.31046,611341.185903,605853.5239099999,622009.4837,694307.32414
January,Qtr 1,2022,Continent.0004,Country.0001,States.0005,Districts.0002,Villages.0001,650141.2756190001,611252.5600299999,481351.42984959995,711899.4273799999,526803.838853
January,Qtr 1,2023,Continent.0004,Country.0001,States.0005,Districts.0002,Villages.0001,730025.616734,687173.29053,671800.6358100001,752889.0534599999,648307.9282000001
January,Qtr 1,2021,Continent.0004,Country.0001,States.0005,Districts.0003,Villages.0000,664548.39414,638299.585876,621540.027604,550770.6756692,661492.9093389999
January,Qtr 1,2022,Continent.0004,Country.0001,States.0005,Districts.0003,Villages.0000,592180.73304,572981.632717,457248.03755199997,575884.309072,585489.803003
January,Qtr 1,2023,Continent.0004,Country.0001,States.0005,Districts.0003,Villages.0000,560632.5217510001,757344.688462,707550.2704319999,477555.716224,532821.1991900001
January,Qtr 1,2021,Continent.0004,Country.0001,States.0005,Districts.0003,Villages.0001,673982.1086660001,510111.4148477,498849.726721,670871.17865,495327.235854
January,Qtr 1,2022,Continent.0004,Country.0001,States.0005,Districts.0003,Villages.0001,602757.099729,708329.3427099999,659625.2056900001,489632.17353499995,806009.9798109999
January,Qtr 1,2023,Continent.0004,Country.0001,States.0005,Districts.0003,Villages.0001,584022.396494,580262.9411239,596714.3153000001,688359.632703,528289.519326
January,Qtr 1,2021,Continent.0004,Country.0001,States.0005,Districts.0004,Villages.0000,676646.98594,491629.21519099997,508228.09187450004,501084.46020000003,466602.029897
January,Qtr 1,2022,Continent.0004,Country.0001,States.0005,Districts.0004,Villages.0000,554241.606819,611026.92968,423569.82909099996,499215.9203681,568073.465799
January,Qtr 1,2023,Continent.0004,Country.0001,States.0005,Districts.0004,Villages.0000,654132.183418,688220.43481,606973.6519879999,732053.73809,468577.80798810004
January,Qtr 1,2021,Continent.0004,Country.0001,States.0005,Districts.0004,Villages.0001,701270.0812560001,671320.43779,632161.7690590001,473796.238169,758463.3940700002
January,Qtr 1,2022,Continent.0004,Country.0001,States.0005,Districts.0004,Villages.0001,650676.39505,750150.2901498001,504548.25477,514852.90974499995,780558.425127
January,Qtr 1,2023,Continent.0004,Country.0001,States.0005,Districts.0004,Villages.0001,536929.6270189999,649365.7245300002,736539.7835400001,516986.19238,463967.668749
January,Qtr 1,2021,Continent.0004,Country.0001,States.0006,Districts.0000,Villages.0000,422416.97624300007,613890.5142010001,578562.63864,685071.90057,696325.759666
January,Qtr 1,2022,Continent.0004,Country.0001,States.0006,Districts.0000,Villages.0000,519412.5184191,596539.250886,634376.1427910001,829147.69431,420979.70624300005
January,Qtr 1,2023,Continent.0004,Country.0001,States.0006,Districts.0000,Villages.0000,783292.31891,595444.058439,653647.09583,531533.1284289999,557583.8176659001
January,Qtr 1,2021,Continent.0004,Country.0001,States.0006,Districts.0000,Villages.0001,645436.970806,439858.8086887,650588.956854,684132.1254230001,457701.06936400005
January,Qtr 1,2022,Continent.0004,Country.0001,States.0006,Districts.0000,Villages.0001,359739.095238,584963.2070686001,456808.7170746,539834.5017279999,442387.154603
January,Qtr 1,2023,Continent.0004,Country.0001,States.0006,Districts.0000,Villages.0001,561496.86736,471802.23588019994,854821.1174300001,393577.7491700001,691149.615859
January,Qtr 1,2021,Continent.0004,Country.0001,States.0006,Districts.0001,Villages.0000,459696.39450099994,445044.01573999994,526999.63511,671611.0180491,560730.502241
January,Qtr 1,2022,Continent.0004,Country.0001,States.0006,Districts.0001,Villages.0000,676439.3221200001,627776.7031809998,602019.5983600001,540114.5377410001,602320.3252000001
January,Qtr 1,2023,Continent.0004,Country.0001,States.0006,Districts.0001,Villages.0000,470790.434964,550074.1744,623164.62975,823710.9271999999,497553.166419
January,Qtr 1,2021,Continent.0004,Country.0001,States.0006,Districts.0001,Villages.0001,691685.842823,472803.49516,569613.922448,571884.497787,639516.1478520001
January,Qtr 1,2022,Continent.0004,Country.0001,States.0006,Districts.0001,Villages.0001,729300.9205599999,457646.20533,579558.519778,386423.973201,740307.5480999999
January,Qtr 1,2023,Continent.0004,Country.0001,States.0006,Districts.0001,Villages.0001,608121.3963840001,427673.659173,743037.371694,497272.8428493,784507.48632
January,Qtr 1,2021,Continent.0004,Country.0001,States.0006,Districts.0002,Villages.0000,682468.3909300001,666907.336794,645322.621978,548438.73997,437414.859171
January,Qtr 1,2022,Continent.0004,Country.0001,States.0006,Districts.0002,Villages.0000,828249.238064,712067.9097100002,764930.62262,425465.74271499994,662050.51158
January,Qtr 1,2023,Continent.0004,Country.0001,States.0006,Districts.0002,Villages.0000,504387.355756,615791.1124470001,446077.107266,648714.7016270001,550149.220605
January,Qtr 1,2021,Continent.0004,Country.0001,States.0006,Districts.0002,Villages.0001,599904.454102,428071.769178,436221.35026899993,655021.71824,545844.6142100001
January,Qtr 1,2022,Continent.0004,Country.0001,States.0006,Districts.0002,Villages.0001,785798.7650219998,641412.1978672,484072.822032,636507.24196,653621.8437059999
January,Qtr 1,2023,Continent.0004,Country.0001,States.0006,Districts.0002,Villages.0001,632736.3207,533233.1716754,607433.0869229999,755563.4931480001,552762.3326829999
January,Qtr 1,2021,Continent.0004,Country.0001,States.0006,Districts.0003,Villages.0000,565943.44273,565583.5450490001,597109.6829329999,622027.99703,627623.2071
January,Qtr 1,2022,Continent.0004,Country.0001,States.0006,Districts.0003,Villages.0000,663797.57461,673985.87995,609025.70837,552766.7705600001,659927.571068
January,Qtr 1,2023,Continent.0004,Country.0001,States.0006,Districts.0003,Villages.0000,405549.7581878,606831.993714,757441.51194,572287.055575,622534.957777
January,Qtr 1,2021,Continent.0004,Country.0001,States.0006,Districts.0003,Villages.0001,513944.81992200005,509829.72378699994,568694.8636439999,628071.0747100001,455906.166315
January,Qtr 1,2022,Continent.0004,Country.0001,States.0006,Districts.0003,Villages.0001,547830.9843036999,640330.9826900002,618118.5046799999,522009.63220700005,606823.918448
January,Qtr 1,2023,Continent.0004,Country.0001,States.0006,Districts.0003,Villages.0001,520074.06420500006,526839.001913,712408.4432340001,640705.2954650001,387134.425357
January,Qtr 1,2021,Continent.0004,Country.0001,States.0006,Districts.0004,Villages.0000,806183.33156,472429.8710190001,593585.1818552,448390.5799786,527031.7710899999
January,Qtr 1,2022,Continent.0004,Country.0001,States.0006,Districts.0004,Villages.0000,536118.57845,608674.770836,480655.03675300005,619744.4675046,580776.0261252
January,Qtr 1,2023,Continent.0004,Country.0001,States.0006,Districts.0004,Villages.0000,478611.425102,746292.58932,681765.85315,691757.3060199999,394764.00155499997
January,Qtr 1,2021,Continent.0004,Country.0001,States.0006,Districts.0004,Villages.0001,786330.6515769999,607761.1904800001,740056.7472,348693.21058400004,582813.7656510001
January,Qtr 1,2022,Continent.0004,Country.0001,States.0006,Districts.0004,Villages.0001,668316.5768889999,573258.03399,568749.0266490001,735534.35455,570371.2367799999
January,Qtr 1,2023,Continent.0004,Country.0001,States.0006,Districts.0004,Villages.0001,625605.9931130001,588378.71401,702655.5669100002,676140.12686,494751.74353899993
January,Qtr 1,2021,Continent.0004,Country.0001,States.0007,Districts.0000,Villages.0000,565261.0304316999,536017.05175,541325.441719,637668.9075000001,693303.63729
January,Qtr 1,2022,Continent.0004,Country.0001,States.0007,Districts.0000,Villages.0000,543278.307432,517859.27969700005,486893.9261139,509593.054765,485440.01491699996
January,Qtr 1,2023,Continent.0004,Country.0001,States.0007,Districts.0000,Villages.0000,739444.985061,835969.4503299999,749360.88318,547567.274276,663519.845878
January,Qtr 1,2021,Continent.0004,Country.0001,States.0007,Districts.0000,Villages.0001,660761.9918650001,653080.7266759999,573209.415982,898697.3497999999,410324.300896
January,Qtr 1,2022,Continent.0004,Country.0001,States.0007,Districts.0000,Villages.0001,750313.21564,538325.621892,498821.28830470005,564384.644541,486160.55829069996
January,Qtr 1,2023,Continent.0004,Country.0001,States.0007,Districts.0000,Villages.0001,721248.476945,471950.61076999997,496700.120967,540842.4382615001,641013.6561510001
January,Qtr 1,2021,Continent.0004,Country.0001,States.0007,Districts.0001,Villages.0000,665466.6954800001,605329.827801,633314.80286,570386.1602700001,584769.067924
January,Qtr 1,2022,Continent.0004,Country.0001,States.0007,Districts.0001,Villages.0000,614144.69,604086.433004,551737.3444148999,569343.4014440001,401923.29463699996
January,Qtr 1,2023,Continent.0004,Country.0001,States.0007,Districts.0001,Villages.0000,501189.18312699994,652612.6653219999,736540.93917,612051.5218100001,505122.44348600006
January,Qtr 1,2021,Continent.0004,Country.0001,States.0007,Districts.0001,Villages.0001,789253.81731,675924.5768,535526.972048,556908.999629,583517.5699000001
January,Qtr 1,2022,Continent.0004,Country.0001,States.0007,Districts.0001,Villages.0001,492251.297323,514786.0731499999,471130.693855,530212.922759,484848.935966
January,Qtr 1,2023,Continent.0004,Country.0001,States.0007,Districts.0001,Villages.0001,754184.7595040001,675170.813159,473054.33011999994,606793.601788,634008.519086
January,Qtr 1,2021,Continent.0004,Country.0001,States.0007,Districts.0002,Villages.0000,799352.801251,535313.619453,577209.50886,623923.1230699999,642776.338731
January,Qtr 1,2022,Continent.0004,Country.0001,States.0007,Districts.0002,Villages.0000,755527.0918800001,616664.7635270001,598600.7247410001,499122.375056,638708.390714
January,Qtr 1,2023,Continent.0004,Country.0001,States.0007,Districts.0002,Villages.0000,712799.8451099999,631679.7305199999,705164.257934,643745.04783,488897.66539970005
January,Qtr 1,2021,Continent.0004,Country.0001,States.0007,Districts.0002,Villages.0001,690157.34564,729332.1278000001,450016.55806300003,598728.42586,549576.03871
January,Qtr 1,2022,Continent.0004,Country.0001,States.0007,Districts.0002,Villages.0001,691757.4412219999,644630.0026170001,671003.73287,426220.29655100004,636239.380291
January,Qtr 1,2023,Continent.0004,Country.0001,States.0007,Districts.0002,Villages.0001,680553.976171,546350.95911,635647.5469999999,548927.258044,482378.3706680001
January,Qtr 1,2021,Continent.0004,Country.0001,States.0007,Districts.0003,Villages.0000,778832.4973800001,763870.96343,574325.8935710001,564750.112001,621111.25285
January,Qtr 1,2022,Continent.0004,Country.0001,States.0007,Districts.0003,Villages.0000,439210.59492740006,840606.66035,437124.814596,677380.6339478999,684127.6261799999
January,Qtr 1,2023,Continent.0004,Country.0001,States.0007,Districts.0003,Villages.0000,478801.094512,549364.261304,685970.0053359999,475080.81082400004,911014.7284759999
January,Qtr 1,2021,Continent.0004,Country.0001,States.0007,Districts.0003,Villages.0001,611190.521,589786.383605,439709.49167600006,736131.20654,602829.949104
January,Qtr 1,2022,Continent.0004,Country.0001,States.0007,Districts.0003,Villages.0001,626629.74622,548889.434899,548657.14641,560078.435544,808070.42891
January,Qtr 1,2023,Continent.0004,Country.0001,States.0007,Districts.0003,Villages.0001,751174.5707599998,667470.185487,494470.93729300005,554738.7435078,540281.077947
January,Qtr 1,2021,Continent.0004,Country.0001,States.0007,Districts.0004,Villages.0000,677097.65867,798448.4728100001,794885.509506,548436.761556,638485.416152
January,Qtr 1,2022,Continent.0004,Country.0001,States.0007,Districts.0004,Villages.0000,657836.3200526,689017.8298899999,680794.0458860002,581288.8131,526163.044243
January,Qtr 1,2023,Continent.0004,Country.0001,States.0007,Districts.0004,Villages.0000,728889.54399,628165.5878410001,617115.590171,758434.20567,428125.892055
January,Qtr 1,2021,Continent.0004,Country.0001,States.0007,Districts.0004,Villages.0001,622988.73114,614479.0167159999,640180.812582,611793.58304,558789.166454
January,Qtr 1,2022,Continent.0004,Country.0001,States.0007,Districts.0004,Villages.0001,525385.1918933999,472174.63119999995,608230.18305,653745.939719,594741.6724491
January,Qtr 1,2023,Continent.0004,Country.0001,States.0007,Districts.0004,Villages.0001,565003.643621,617775.0933099999,595792.2538559999,715945.3941779999,676554.8750099998
