Date.Month,Date.Fiscal Quarter,Date.Fiscal Year,Product.Category,Product.Subcategory,Customer.Country-Region,Avg(Sales.Unit Price),Sum(Sales.Sales Amount),Sum(Bullet_Report.Total Sales)
2019 Feb,FY2019 Q3,FY2019,Clothing,Socks,France,,,
2019 Mar,FY2019 Q3,FY2019,Clothing,Socks,France,,,
2019 Apr,FY2019 Q4,FY2019,Clothing,Socks,France,,,
2019 May,FY2019 Q4,FY2019,Clothing,Socks,France,,,
2019 Jun,FY2019 Q4,FY2019,Clothing,Socks,France,,,
2019 Jul,FY2020 Q1,FY2020,Clothing,Socks,France,8.99,35.96,933216056.6900003
2019 Aug,FY2020 Q1,FY2020,Clothing,Socks,France,8.99,17.98,933216056.6900003
2019 Sep,FY2020 Q1,FY2020,Clothing,Socks,France,8.99,26.97,933216056.6900003
2019 Oct,FY2020 Q2,FY2020,Clothing,Socks,France,8.99,8.99,933216056.6900003
2019 Nov,FY2020 Q2,FY2020,Clothing,Socks,France,8.99,8.99,933216056.6900003
2019 Dec,FY2020 Q2,FY2020,Clothing,Socks,France,8.99,8.99,933216056.6900003
2020 Jan,FY2020 Q3,FY2020,Clothing,Socks,France,8.99,44.95,933216056.6900003
2020 Feb,FY2020 Q3,FY2020,Clothing,Socks,France,8.99,26.97,933216056.6900003
2020 Mar,FY2020 Q3,FY2020,Clothing,Socks,France,8.99,26.97,933216056.6900003
2020 Apr,FY2020 Q4,FY2020,Clothing,Socks,France,8.99,35.96,933216056.6900003
2020 May,FY2020 Q4,FY2020,Clothing,Socks,France,8.99,17.98,933216056.6900003
2020 Jun,FY2020 Q4,FY2020,Clothing,Socks,France,8.99,26.97,933216056.6900003
2017 Jul,FY2018 Q1,FY2018,Clothing,Socks,Germany,,,
2017 Aug,FY2018 Q1,FY2018,Clothing,Socks,Germany,,,
2017 Sep,FY2018 Q1,FY2018,Clothing,Socks,Germany,,,
2017 Oct,FY2018 Q2,FY2018,Clothing,Socks,Germany,,,
2017 Nov,FY2018 Q2,FY2018,Clothing,Socks,Germany,,,
2017 Dec,FY2018 Q2,FY2018,Clothing,Socks,Germany,,,
2018 Jan,FY2018 Q3,FY2018,Clothing,Socks,Germany,,,
2018 Feb,FY2018 Q3,FY2018,Clothing,Socks,Germany,,,
2018 Mar,FY2018 Q3,FY2018,Clothing,Socks,Germany,,,
2018 Apr,FY2018 Q4,FY2018,Clothing,Socks,Germany,,,
2018 May,FY2018 Q4,FY2018,Clothing,Socks,Germany,,,
2018 Jun,FY2018 Q4,FY2018,Clothing,Socks,Germany,,,
2018 Jul,FY2019 Q1,FY2019,Clothing,Socks,Germany,,,
2018 Aug,FY2019 Q1,FY2019,Clothing,Socks,Germany,,,
2018 Sep,FY2019 Q1,FY2019,Clothing,Socks,Germany,,,
2018 Oct,FY2019 Q2,FY2019,Clothing,Socks,Germany,,,
2018 Nov,FY2019 Q2,FY2019,Clothing,Socks,Germany,,,
2018 Dec,FY2019 Q2,FY2019,Clothing,Socks,Germany,,,
2019 Jan,FY2019 Q3,FY2019,Clothing,Socks,Germany,,,
2019 Feb,FY2019 Q3,FY2019,Clothing,Socks,Germany,,,
2019 Mar,FY2019 Q3,FY2019,Clothing,Socks,Germany,,,
2019 Apr,FY2019 Q4,FY2019,Clothing,Socks,Germany,,,
2019 May,FY2019 Q4,FY2019,Clothing,Socks,Germany,,,
2019 Jun,FY2019 Q4,FY2019,Clothing,Socks,Germany,8.99,8.99,933216056.6900003
2019 Jul,FY2020 Q1,FY2020,Clothing,Socks,Germany,,,
2019 Aug,FY2020 Q1,FY2020,Clothing,Socks,Germany,8.99,8.99,933216056.6900003
2019 Sep,FY2020 Q1,FY2020,Clothing,Socks,Germany,8.99,35.96,933216056.6900003
2019 Oct,FY2020 Q2,FY2020,Clothing,Socks,Germany,8.99,26.97,933216056.6900003
2019 Nov,FY2020 Q2,FY2020,Clothing,Socks,Germany,8.99,26.97,933216056.6900003
2019 Dec,FY2020 Q2,FY2020,Clothing,Socks,Germany,8.99,8.99,933216056.6900003
2020 Jan,FY2020 Q3,FY2020,Clothing,Socks,Germany,8.99,17.98,933216056.6900003
2020 Feb,FY2020 Q3,FY2020,Clothing,Socks,Germany,8.99,8.99,933216056.6900003
2020 Mar,FY2020 Q3,FY2020,Clothing,Socks,Germany,8.99,53.94,933216056.6900003
2020 Apr,FY2020 Q4,FY2020,Clothing,Socks,Germany,8.99,53.94,933216056.6900003
2020 May,FY2020 Q4,FY2020,Clothing,Socks,Germany,8.99,44.95,933216056.6900003
2020 Jun,FY2020 Q4,FY2020,Clothing,Socks,Germany,8.99,17.98,933216056.6900003
2017 Jul,FY2018 Q1,FY2018,Clothing,Socks,United Kingdom,,,
2017 Aug,FY2018 Q1,FY2018,Clothing,Socks,United Kingdom,,,
2017 Sep,FY2018 Q1,FY2018,Clothing,Socks,United Kingdom,,,
2017 Oct,FY2018 Q2,FY2018,Clothing,Socks,United Kingdom,,,
2017 Nov,FY2018 Q2,FY2018,Clothing,Socks,United Kingdom,,,
2017 Dec,FY2018 Q2,FY2018,Clothing,Socks,United Kingdom,,,
2018 Jan,FY2018 Q3,FY2018,Clothing,Socks,United Kingdom,,,
2018 Feb,FY2018 Q3,FY2018,Clothing,Socks,United Kingdom,,,
2018 Mar,FY2018 Q3,FY2018,Clothing,Socks,United Kingdom,,,
2018 Apr,FY2018 Q4,FY2018,Clothing,Socks,United Kingdom,,,
2018 May,FY2018 Q4,FY2018,Clothing,Socks,United Kingdom,,,
2018 Jun,FY2018 Q4,FY2018,Clothing,Socks,United Kingdom,,,
2018 Jul,FY2019 Q1,FY2019,Clothing,Socks,United Kingdom,,,
2018 Aug,FY2019 Q1,FY2019,Clothing,Socks,United Kingdom,,,
2018 Sep,FY2019 Q1,FY2019,Clothing,Socks,United Kingdom,,,
2018 Oct,FY2019 Q2,FY2019,Clothing,Socks,United Kingdom,,,
2018 Nov,FY2019 Q2,FY2019,Clothing,Socks,United Kingdom,,,
2018 Dec,FY2019 Q2,FY2019,Clothing,Socks,United Kingdom,,,
2019 Jan,FY2019 Q3,FY2019,Clothing,Socks,United Kingdom,,,
2019 Feb,FY2019 Q3,FY2019,Clothing,Socks,United Kingdom,,,
2019 Mar,FY2019 Q3,FY2019,Clothing,Socks,United Kingdom,,,
2019 Apr,FY2019 Q4,FY2019,Clothing,Socks,United Kingdom,,,
2019 May,FY2019 Q4,FY2019,Clothing,Socks,United Kingdom,,,
2019 Jun,FY2019 Q4,FY2019,Clothing,Socks,United Kingdom,8.99,8.99,933216056.6900003
2019 Jul,FY2020 Q1,FY2020,Clothing,Socks,United Kingdom,8.99,26.97,933216056.6900003
2019 Aug,FY2020 Q1,FY2020,Clothing,Socks,United Kingdom,8.99,44.95,933216056.6900003
2019 Sep,FY2020 Q1,FY2020,Clothing,Socks,United Kingdom,8.99,26.97,933216056.6900003
2019 Oct,FY2020 Q2,FY2020,Clothing,Socks,United Kingdom,8.99,80.91,933216056.6900003
2019 Nov,FY2020 Q2,FY2020,Clothing,Socks,United Kingdom,8.99,53.94,933216056.6900003
2019 Dec,FY2020 Q2,FY2020,Clothing,Socks,United Kingdom,8.99,44.95,933216056.6900003
2020 Jan,FY2020 Q3,FY2020,Clothing,Socks,United Kingdom,8.99,44.95,933216056.6900003
2020 Feb,FY2020 Q3,FY2020,Clothing,Socks,United Kingdom,8.99,35.96,933216056.6900003
2020 Mar,FY2020 Q3,FY2020,Clothing,Socks,United Kingdom,8.99,44.95,933216056.6900003
2020 Apr,FY2020 Q4,FY2020,Clothing,Socks,United Kingdom,8.99,53.94,933216056.6900003
2020 May,FY2020 Q4,FY2020,Clothing,Socks,United Kingdom,8.99,80.91,933216056.6900003
2020 Jun,FY2020 Q4,FY2020,Clothing,Socks,United Kingdom,8.99,17.98,933216056.6900003
2017 Jul,FY2018 Q1,FY2018,Clothing,Socks,United States,,,
2017 Aug,FY2018 Q1,FY2018,Clothing,Socks,United States,,,
2017 Sep,FY2018 Q1,FY2018,Clothing,Socks,United States,,,
2017 Oct,FY2018 Q2,FY2018,Clothing,Socks,United States,,,
2017 Nov,FY2018 Q2,FY2018,Clothing,Socks,United States,,,
2017 Dec,FY2018 Q2,FY2018,Clothing,Socks,United States,,,
2018 Jan,FY2018 Q3,FY2018,Clothing,Socks,United States,,,
2018 Feb,FY2018 Q3,FY2018,Clothing,Socks,United States,,,
2018 Mar,FY2018 Q3,FY2018,Clothing,Socks,United States,,,
2018 Apr,FY2018 Q4,FY2018,Clothing,Socks,United States,,,
2018 May,FY2018 Q4,FY2018,Clothing,Socks,United States,,,
2018 Jun,FY2018 Q4,FY2018,Clothing,Socks,United States,,,
2018 Jul,FY2019 Q1,FY2019,Clothing,Socks,United States,,,
2018 Aug,FY2019 Q1,FY2019,Clothing,Socks,United States,,,
2018 Sep,FY2019 Q1,FY2019,Clothing,Socks,United States,,,
2018 Oct,FY2019 Q2,FY2019,Clothing,Socks,United States,,,
2018 Nov,FY2019 Q2,FY2019,Clothing,Socks,United States,,,
2018 Dec,FY2019 Q2,FY2019,Clothing,Socks,United States,,,
2019 Jan,FY2019 Q3,FY2019,Clothing,Socks,United States,,,
2019 Feb,FY2019 Q3,FY2019,Clothing,Socks,United States,,,
2019 Mar,FY2019 Q3,FY2019,Clothing,Socks,United States,,,
2019 Apr,FY2019 Q4,FY2019,Clothing,Socks,United States,,,
2019 May,FY2019 Q4,FY2019,Clothing,Socks,United States,,,
2019 Jun,FY2019 Q4,FY2019,Clothing,Socks,United States,8.99,17.98,933216056.6900003
2019 Jul,FY2020 Q1,FY2020,Clothing,Socks,United States,8.99,224.75,933216056.6900003
2019 Aug,FY2020 Q1,FY2020,Clothing,Socks,United States,8.99,152.83,933216056.6900003
2019 Sep,FY2020 Q1,FY2020,Clothing,Socks,United States,8.99,179.8,933216056.6900003
2019 Oct,FY2020 Q2,FY2020,Clothing,Socks,United States,8.99,170.81,933216056.6900003
2019 Nov,FY2020 Q2,FY2020,Clothing,Socks,United States,8.99,197.78,933216056.6900003
2019 Dec,FY2020 Q2,FY2020,Clothing,Socks,United States,8.99,206.77,933216056.6900003
2020 Jan,FY2020 Q3,FY2020,Clothing,Socks,United States,8.99,179.8,933216056.6900003
2020 Feb,FY2020 Q3,FY2020,Clothing,Socks,United States,8.99,179.8,933216056.6900003
2020 Mar,FY2020 Q3,FY2020,Clothing,Socks,United States,8.99,197.78,933216056.6900003
2020 Apr,FY2020 Q4,FY2020,Clothing,Socks,United States,8.99,161.82,933216056.6900003
2020 May,FY2020 Q4,FY2020,Clothing,Socks,United States,8.99,215.76,933216056.6900003
2020 Jun,FY2020 Q4,FY2020,Clothing,Socks,United States,8.99,44.95,933216056.6900003
2017 Jul,FY2018 Q1,FY2018,Clothing,Tights,[Not Applicable],,,
2017 Aug,FY2018 Q1,FY2018,Clothing,Tights,[Not Applicable],,,
2017 Sep,FY2018 Q1,FY2018,Clothing,Tights,[Not Applicable],,,
2017 Oct,FY2018 Q2,FY2018,Clothing,Tights,[Not Applicable],,,
2017 Nov,FY2018 Q2,FY2018,Clothing,Tights,[Not Applicable],,,
2017 Dec,FY2018 Q2,FY2018,Clothing,Tights,[Not Applicable],,,
2018 Jan,FY2018 Q3,FY2018,Clothing,Tights,[Not Applicable],,,
2018 Feb,FY2018 Q3,FY2018,Clothing,Tights,[Not Applicable],,,
2018 Mar,FY2018 Q3,FY2018,Clothing,Tights,[Not Applicable],,,
2018 Apr,FY2018 Q4,FY2018,Clothing,Tights,[Not Applicable],,,
2018 May,FY2018 Q4,FY2018,Clothing,Tights,[Not Applicable],,,
2018 Jun,FY2018 Q4,FY2018,Clothing,Tights,[Not Applicable],,,
2018 Jul,FY2019 Q1,FY2019,Clothing,Tights,[Not Applicable],44.6289,18477.6411,933216056.6900003
2018 Aug,FY2019 Q1,FY2019,Clothing,Tights,[Not Applicable],44.7293,27091.4125,933216056.6900003
2018 Sep,FY2019 Q1,FY2019,Clothing,Tights,[Not Applicable],44.6714,20751.4203,933216056.6900003
2018 Oct,FY2019 Q2,FY2019,Clothing,Tights,[Not Applicable],44.8319,16207.1689,933216056.6900003
2018 Nov,FY2019 Q2,FY2019,Clothing,Tights,[Not Applicable],44.9019,22795.2503,933216056.6900003
2018 Dec,FY2019 Q2,FY2019,Clothing,Tights,[Not Applicable],44.9127,17573.0366,933216056.6900003
2019 Jan,FY2019 Q3,FY2019,Clothing,Tights,[Not Applicable],44.994,7828.956,933216056.6900003
2019 Feb,FY2019 Q3,FY2019,Clothing,Tights,[Not Applicable],44.994,9853.686,933216056.6900003
2019 Mar,FY2019 Q3,FY2019,Clothing,Tights,[Not Applicable],44.8846,9859.0628,933216056.6900003
2019 Apr,FY2019 Q4,FY2019,Clothing,Tights,[Not Applicable],44.934,14047.5468,933216056.6900003
2019 May,FY2019 Q4,FY2019,Clothing,Tights,[Not Applicable],44.9596,19467.779,933216056.6900003
2019 Jun,FY2019 Q4,FY2019,Clothing,Tights,[Not Applicable],44.7972,17880.0457,933216056.6900003
2019 Jul,FY2020 Q1,FY2020,Clothing,Tights,[Not Applicable],,,
2019 Aug,FY2020 Q1,FY2020,Clothing,Tights,[Not Applicable],,,
2019 Sep,FY2020 Q1,FY2020,Clothing,Tights,[Not Applicable],,,
2019 Oct,FY2020 Q2,FY2020,Clothing,Tights,[Not Applicable],,,
2019 Nov,FY2020 Q2,FY2020,Clothing,Tights,[Not Applicable],,,
2019 Dec,FY2020 Q2,FY2020,Clothing,Tights,[Not Applicable],,,
2020 Jan,FY2020 Q3,FY2020,Clothing,Tights,[Not Applicable],,,
2020 Feb,FY2020 Q3,FY2020,Clothing,Tights,[Not Applicable],,,
2020 Mar,FY2020 Q3,FY2020,Clothing,Tights,[Not Applicable],,,
2020 Apr,FY2020 Q4,FY2020,Clothing,Tights,[Not Applicable],,,
2020 May,FY2020 Q4,FY2020,Clothing,Tights,[Not Applicable],,,
2020 Jun,FY2020 Q4,FY2020,Clothing,Tights,[Not Applicable],,,
2017 Jul,FY2018 Q1,FY2018,Clothing,Vests,[Not Applicable],,,
2017 Aug,FY2018 Q1,FY2018,Clothing,Vests,[Not Applicable],,,
2017 Sep,FY2018 Q1,FY2018,Clothing,Vests,[Not Applicable],,,
2017 Oct,FY2018 Q2,FY2018,Clothing,Vests,[Not Applicable],,,
2017 Nov,FY2018 Q2,FY2018,Clothing,Vests,[Not Applicable],,,
2017 Dec,FY2018 Q2,FY2018,Clothing,Vests,[Not Applicable],,,
2018 Jan,FY2018 Q3,FY2018,Clothing,Vests,[Not Applicable],,,
2018 Feb,FY2018 Q3,FY2018,Clothing,Vests,[Not Applicable],,,
2018 Mar,FY2018 Q3,FY2018,Clothing,Vests,[Not Applicable],,,
2018 Apr,FY2018 Q4,FY2018,Clothing,Vests,[Not Applicable],,,
2018 May,FY2018 Q4,FY2018,Clothing,Vests,[Not Applicable],,,
2018 Jun,FY2018 Q4,FY2018,Clothing,Vests,[Not Applicable],,,
2018 Jul,FY2019 Q1,FY2019,Clothing,Vests,[Not Applicable],,,
2018 Aug,FY2019 Q1,FY2019,Clothing,Vests,[Not Applicable],,,
2018 Sep,FY2019 Q1,FY2019,Clothing,Vests,[Not Applicable],,,
2018 Oct,FY2019 Q2,FY2019,Clothing,Vests,[Not Applicable],,,
2018 Nov,FY2019 Q2,FY2019,Clothing,Vests,[Not Applicable],,,
2018 Dec,FY2019 Q2,FY2019,Clothing,Vests,[Not Applicable],,,
2019 Jan,FY2019 Q3,FY2019,Clothing,Vests,[Not Applicable],,,
2019 Feb,FY2019 Q3,FY2019,Clothing,Vests,[Not Applicable],,,
2019 Mar,FY2019 Q3,FY2019,Clothing,Vests,[Not Applicable],,,
2019 Apr,FY2019 Q4,FY2019,Clothing,Vests,[Not Applicable],,,
2019 May,FY2019 Q4,FY2019,Clothing,Vests,[Not Applicable],,,
2019 Jun,FY2019 Q4,FY2019,Clothing,Vests,[Not Applicable],,,
2019 Jul,FY2020 Q1,FY2020,Clothing,Vests,[Not Applicable],36.9594,19266.2307,933216056.6900003
2019 Aug,FY2020 Q1,FY2020,Clothing,Vests,[Not Applicable],37.533,28597.4412,933216056.6900003
2019 Sep,FY2020 Q1,FY2020,Clothing,Vests,[Not Applicable],37.576,26475.6012,933216056.6900003
2019 Oct,FY2020 Q2,FY2020,Clothing,Vests,[Not Applicable],37.2894,15949.3015,933216056.6900003
2019 Nov,FY2020 Q2,FY2020,Clothing,Vests,[Not Applicable],37.7087,21242.9664,933216056.6900003
2019 Dec,FY2020 Q2,FY2020,Clothing,Vests,[Not Applicable],37.5775,20461.7386,933216056.6900003
2020 Jan,FY2020 Q3,FY2020,Clothing,Vests,[Not Applicable],38.0267,10397.236,933216056.6900003
2020 Feb,FY2020 Q3,FY2020,Clothing,Vests,[Not Applicable],37.971,11907.2025,933216056.6900003
2020 Mar,FY2020 Q3,FY2020,Clothing,Vests,[Not Applicable],37.8883,13050.1708,933216056.6900003
2020 Apr,FY2020 Q4,FY2020,Clothing,Vests,[Not Applicable],37.5946,13778.4841,933216056.6900003
2020 May,FY2020 Q4,FY2020,Clothing,Vests,[Not Applicable],37.6791,22399.7903,933216056.6900003
2020 Jun,FY2020 Q4,FY2020,Clothing,Vests,[Not Applicable],37.6441,20275.2074,933216056.6900003
2017 Jul,FY2018 Q1,FY2018,Clothing,Vests,Australia,,,
2017 Aug,FY2018 Q1,FY2018,Clothing,Vests,Australia,,,
2017 Sep,FY2018 Q1,FY2018,Clothing,Vests,Australia,,,
2017 Oct,FY2018 Q2,FY2018,Clothing,Vests,Australia,,,
2017 Nov,FY2018 Q2,FY2018,Clothing,Vests,Australia,,,
2017 Dec,FY2018 Q2,FY2018,Clothing,Vests,Australia,,,
2018 Jan,FY2018 Q3,FY2018,Clothing,Vests,Australia,,,
2018 Feb,FY2018 Q3,FY2018,Clothing,Vests,Australia,,,
2018 Mar,FY2018 Q3,FY2018,Clothing,Vests,Australia,,,
2018 Apr,FY2018 Q4,FY2018,Clothing,Vests,Australia,,,
2018 May,FY2018 Q4,FY2018,Clothing,Vests,Australia,,,
2018 Jun,FY2018 Q4,FY2018,Clothing,Vests,Australia,,,
2018 Jul,FY2019 Q1,FY2019,Clothing,Vests,Australia,,,
2018 Aug,FY2019 Q1,FY2019,Clothing,Vests,Australia,,,
2018 Sep,FY2019 Q1,FY2019,Clothing,Vests,Australia,,,
2018 Oct,FY2019 Q2,FY2019,Clothing,Vests,Australia,,,
2018 Nov,FY2019 Q2,FY2019,Clothing,Vests,Australia,,,
2018 Dec,FY2019 Q2,FY2019,Clothing,Vests,Australia,,,
2019 Jan,FY2019 Q3,FY2019,Clothing,Vests,Australia,,,
2019 Feb,FY2019 Q3,FY2019,Clothing,Vests,Australia,,,
2019 Mar,FY2019 Q3,FY2019,Clothing,Vests,Australia,,,
2019 Apr,FY2019 Q4,FY2019,Clothing,Vests,Australia,,,
2019 May,FY2019 Q4,FY2019,Clothing,Vests,Australia,,,
2019 Jun,FY2019 Q4,FY2019,Clothing,Vests,Australia,63.5,254,933216056.6900003
2019 Jul,FY2020 Q1,FY2020,Clothing,Vests,Australia,63.5,444.5,933216056.6900003
2019 Aug,FY2020 Q1,FY2020,Clothing,Vests,Australia,63.5,444.5,933216056.6900003
2019 Sep,FY2020 Q1,FY2020,Clothing,Vests,Australia,63.5,571.5,933216056.6900003
2019 Oct,FY2020 Q2,FY2020,Clothing,Vests,Australia,63.5,381,933216056.6900003
2019 Nov,FY2020 Q2,FY2020,Clothing,Vests,Australia,63.5,381,933216056.6900003
2019 Dec,FY2020 Q2,FY2020,Clothing,Vests,Australia,63.5,825.5,933216056.6900003
2020 Jan,FY2020 Q3,FY2020,Clothing,Vests,Australia,63.5,635,933216056.6900003
2020 Feb,FY2020 Q3,FY2020,Clothing,Vests,Australia,63.5,698.5,933216056.6900003
2020 Mar,FY2020 Q3,FY2020,Clothing,Vests,Australia,63.5,762,933216056.6900003
2020 Apr,FY2020 Q4,FY2020,Clothing,Vests,Australia,63.5,889,933216056.6900003
2020 May,FY2020 Q4,FY2020,Clothing,Vests,Australia,63.5,571.5,933216056.6900003
2020 Jun,FY2020 Q4,FY2020,Clothing,Vests,Australia,63.5,381,933216056.6900003
2017 Jul,FY2018 Q1,FY2018,Clothing,Vests,Canada,,,
2017 Aug,FY2018 Q1,FY2018,Clothing,Vests,Canada,,,
2017 Sep,FY2018 Q1,FY2018,Clothing,Vests,Canada,,,
2017 Oct,FY2018 Q2,FY2018,Clothing,Vests,Canada,,,
2017 Nov,FY2018 Q2,FY2018,Clothing,Vests,Canada,,,
2017 Dec,FY2018 Q2,FY2018,Clothing,Vests,Canada,,,
2018 Jan,FY2018 Q3,FY2018,Clothing,Vests,Canada,,,
2018 Feb,FY2018 Q3,FY2018,Clothing,Vests,Canada,,,
2018 Mar,FY2018 Q3,FY2018,Clothing,Vests,Canada,,,
2018 Apr,FY2018 Q4,FY2018,Clothing,Vests,Canada,,,
2018 May,FY2018 Q4,FY2018,Clothing,Vests,Canada,,,
2018 Jun,FY2018 Q4,FY2018,Clothing,Vests,Canada,,,
2018 Jul,FY2019 Q1,FY2019,Clothing,Vests,Canada,,,
2018 Aug,FY2019 Q1,FY2019,Clothing,Vests,Canada,,,
2018 Sep,FY2019 Q1,FY2019,Clothing,Vests,Canada,,,
2018 Oct,FY2019 Q2,FY2019,Clothing,Vests,Canada,,,
2018 Nov,FY2019 Q2,FY2019,Clothing,Vests,Canada,,,
2018 Dec,FY2019 Q2,FY2019,Clothing,Vests,Canada,,,
2019 Jan,FY2019 Q3,FY2019,Clothing,Vests,Canada,,,
2019 Feb,FY2019 Q3,FY2019,Clothing,Vests,Canada,,,
2019 Mar,FY2019 Q3,FY2019,Clothing,Vests,Canada,,,
2019 Apr,FY2019 Q4,FY2019,Clothing,Vests,Canada,,,
2019 May,FY2019 Q4,FY2019,Clothing,Vests,Canada,,,
2019 Jun,FY2019 Q4,FY2019,Clothing,Vests,Canada,63.5,127,933216056.6900003
2019 Jul,FY2020 Q1,FY2020,Clothing,Vests,Canada,63.5,254,933216056.6900003
2019 Aug,FY2020 Q1,FY2020,Clothing,Vests,Canada,63.5,190.5,933216056.6900003
2019 Sep,FY2020 Q1,FY2020,Clothing,Vests,Canada,63.5,127,933216056.6900003
2019 Oct,FY2020 Q2,FY2020,Clothing,Vests,Canada,63.5,762,933216056.6900003
2019 Nov,FY2020 Q2,FY2020,Clothing,Vests,Canada,63.5,381,933216056.6900003
2019 Dec,FY2020 Q2,FY2020,Clothing,Vests,Canada,63.5,571.5,933216056.6900003
2020 Jan,FY2020 Q3,FY2020,Clothing,Vests,Canada,63.5,444.5,933216056.6900003
2020 Feb,FY2020 Q3,FY2020,Clothing,Vests,Canada,63.5,698.5,933216056.6900003
2020 Mar,FY2020 Q3,FY2020,Clothing,Vests,Canada,63.5,635,933216056.6900003
2020 Apr,FY2020 Q4,FY2020,Clothing,Vests,Canada,63.5,571.5,933216056.6900003
2020 May,FY2020 Q4,FY2020,Clothing,Vests,Canada,63.5,698.5,933216056.6900003
2020 Jun,FY2020 Q4,FY2020,Clothing,Vests,Canada,63.5,444.5,933216056.6900003
2017 Jul,FY2018 Q1,FY2018,Clothing,Vests,France,,,
2017 Aug,FY2018 Q1,FY2018,Clothing,Vests,France,,,
2017 Sep,FY2018 Q1,FY2018,Clothing,Vests,France,,,
2017 Oct,FY2018 Q2,FY2018,Clothing,Vests,France,,,
2017 Nov,FY2018 Q2,FY2018,Clothing,Vests,France,,,
2017 Dec,FY2018 Q2,FY2018,Clothing,Vests,France,,,
2018 Jan,FY2018 Q3,FY2018,Clothing,Vests,France,,,
2018 Feb,FY2018 Q3,FY2018,Clothing,Vests,France,,,
2018 Mar,FY2018 Q3,FY2018,Clothing,Vests,France,,,
2018 Apr,FY2018 Q4,FY2018,Clothing,Vests,France,,,
2018 May,FY2018 Q4,FY2018,Clothing,Vests,France,,,
2018 Jun,FY2018 Q4,FY2018,Clothing,Vests,France,,,
2018 Jul,FY2019 Q1,FY2019,Clothing,Vests,France,,,
2018 Aug,FY2019 Q1,FY2019,Clothing,Vests,France,,,
2018 Sep,FY2019 Q1,FY2019,Clothing,Vests,France,,,
2018 Oct,FY2019 Q2,FY2019,Clothing,Vests,France,,,
2018 Nov,FY2019 Q2,FY2019,Clothing,Vests,France,,,
2018 Dec,FY2019 Q2,FY2019,Clothing,Vests,France,,,
2019 Jan,FY2019 Q3,FY2019,Clothing,Vests,France,,,
2019 Feb,FY2019 Q3,FY2019,Clothing,Vests,France,,,
2019 Mar,FY2019 Q3,FY2019,Clothing,Vests,France,,,
2019 Apr,FY2019 Q4,FY2019,Clothing,Vests,France,,,
2019 May,FY2019 Q4,FY2019,Clothing,Vests,France,,,
2019 Jun,FY2019 Q4,FY2019,Clothing,Vests,France,,,
2019 Jul,FY2020 Q1,FY2020,Clothing,Vests,France,63.5,254,933216056.6900003
2019 Aug,FY2020 Q1,FY2020,Clothing,Vests,France,63.5,63.5,933216056.6900003
2019 Sep,FY2020 Q1,FY2020,Clothing,Vests,France,63.5,254,933216056.6900003
2019 Oct,FY2020 Q2,FY2020,Clothing,Vests,France,63.5,317.5,933216056.6900003
2019 Nov,FY2020 Q2,FY2020,Clothing,Vests,France,63.5,381,933216056.6900003
2019 Dec,FY2020 Q2,FY2020,Clothing,Vests,France,63.5,254,933216056.6900003
2020 Jan,FY2020 Q3,FY2020,Clothing,Vests,France,63.5,254,933216056.6900003
2020 Feb,FY2020 Q3,FY2020,Clothing,Vests,France,63.5,444.5,933216056.6900003
2020 Mar,FY2020 Q3,FY2020,Clothing,Vests,France,63.5,190.5,933216056.6900003
2020 Apr,FY2020 Q4,FY2020,Clothing,Vests,France,,,
2020 May,FY2020 Q4,FY2020,Clothing,Vests,France,63.5,190.5,933216056.6900003
2020 Jun,FY2020 Q4,FY2020,Clothing,Vests,France,63.5,63.5,933216056.6900003
2017 Jul,FY2018 Q1,FY2018,Clothing,Vests,Germany,,,
2017 Aug,FY2018 Q1,FY2018,Clothing,Vests,Germany,,,
2017 Sep,FY2018 Q1,FY2018,Clothing,Vests,Germany,,,
2017 Oct,FY2018 Q2,FY2018,Clothing,Vests,Germany,,,
2017 Nov,FY2018 Q2,FY2018,Clothing,Vests,Germany,,,
2017 Dec,FY2018 Q2,FY2018,Clothing,Vests,Germany,,,
2018 Jan,FY2018 Q3,FY2018,Clothing,Vests,Germany,,,
2018 Feb,FY2018 Q3,FY2018,Clothing,Vests,Germany,,,
2018 Mar,FY2018 Q3,FY2018,Clothing,Vests,Germany,,,
2018 Apr,FY2018 Q4,FY2018,Clothing,Vests,Germany,,,
2018 May,FY2018 Q4,FY2018,Clothing,Vests,Germany,,,
2018 Jun,FY2018 Q4,FY2018,Clothing,Vests,Germany,,,
2018 Jul,FY2019 Q1,FY2019,Clothing,Vests,Germany,,,
2018 Aug,FY2019 Q1,FY2019,Clothing,Vests,Germany,,,
2018 Sep,FY2019 Q1,FY2019,Clothing,Vests,Germany,,,
2018 Oct,FY2019 Q2,FY2019,Clothing,Vests,Germany,,,
2018 Nov,FY2019 Q2,FY2019,Clothing,Vests,Germany,,,
2018 Dec,FY2019 Q2,FY2019,Clothing,Vests,Germany,,,
2019 Jan,FY2019 Q3,FY2019,Clothing,Vests,Germany,,,
2019 Feb,FY2019 Q3,FY2019,Clothing,Vests,Germany,,,
2019 Mar,FY2019 Q3,FY2019,Clothing,Vests,Germany,,,
2019 Apr,FY2019 Q4,FY2019,Clothing,Vests,Germany,,,
2019 May,FY2019 Q4,FY2019,Clothing,Vests,Germany,,,
2019 Jun,FY2019 Q4,FY2019,Clothing,Vests,Germany,63.5,190.5,933216056.6900003
