Category,Subcategory,Fiscal Year,Fiscal Quarter,Channel,Value Column Name,Value
"Accessories","Fenders","FY2018","FY2018 Q3","Internet","Sales Amount",
"Accessories","Fenders","FY2018","FY2018 Q3","Internet","Sales Amount - Unit Price",
"Accessories","Fenders","FY2018","FY2018 Q3","Internet","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2018","FY2018 Q3","Internet","Total Sales",
"Accessories","Fenders","FY2018","FY2018 Q3","Reseller","Unit Price",
"Accessories","Fenders","FY2018","FY2018 Q3","Reseller","Sales Amount",
"Accessories","Fenders","FY2018","FY2018 Q3","Reseller","Sales Amount - Unit Price",
"Accessories","Fenders","FY2018","FY2018 Q3","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2018","FY2018 Q3","Reseller","Total Sales",
"Accessories","Fenders","FY2018","FY2018 Q4","Internet","Unit Price",
"Accessories","Fenders","FY2018","FY2018 Q4","Internet","Sales Amount",
"Accessories","Fenders","FY2018","FY2018 Q4","Internet","Sales Amount - Unit Price",
"Accessories","Fenders","FY2018","FY2018 Q4","Internet","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2018","FY2018 Q4","Internet","Total Sales",
"Accessories","Fenders","FY2018","FY2018 Q4","Reseller","Unit Price",
"Accessories","Fenders","FY2018","FY2018 Q4","Reseller","Sales Amount",
"Accessories","Fenders","FY2018","FY2018 Q4","Reseller","Sales Amount - Unit Price",
"Accessories","Fenders","FY2018","FY2018 Q4","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2018","FY2018 Q4","Reseller","Total Sales",
"Accessories","Fenders","FY2019","FY2019 Q1","Internet","Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q1","Internet","Sales Amount",
"Accessories","Fenders","FY2019","FY2019 Q1","Internet","Sales Amount - Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q1","Internet","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2019","FY2019 Q1","Internet","Total Sales",
"Accessories","Fenders","FY2019","FY2019 Q1","Reseller","Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q1","Reseller","Sales Amount",
"Accessories","Fenders","FY2019","FY2019 Q1","Reseller","Sales Amount - Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q1","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2019","FY2019 Q1","Reseller","Total Sales",
"Accessories","Fenders","FY2019","FY2019 Q2","Internet","Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q2","Internet","Sales Amount",
"Accessories","Fenders","FY2019","FY2019 Q2","Internet","Sales Amount - Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q2","Internet","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2019","FY2019 Q2","Internet","Total Sales",
"Accessories","Fenders","FY2019","FY2019 Q2","Reseller","Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q2","Reseller","Sales Amount",
"Accessories","Fenders","FY2019","FY2019 Q2","Reseller","Sales Amount - Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q2","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2019","FY2019 Q2","Reseller","Total Sales",
"Accessories","Fenders","FY2019","FY2019 Q3","Internet","Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q3","Internet","Sales Amount",
"Accessories","Fenders","FY2019","FY2019 Q3","Internet","Sales Amount - Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q3","Internet","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2019","FY2019 Q3","Internet","Total Sales",
"Accessories","Fenders","FY2019","FY2019 Q3","Reseller","Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q3","Reseller","Sales Amount",
"Accessories","Fenders","FY2019","FY2019 Q3","Reseller","Sales Amount - Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q3","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2019","FY2019 Q3","Reseller","Total Sales",
"Accessories","Fenders","FY2019","FY2019 Q4","Internet","Unit Price","21.98"
"Accessories","Fenders","FY2019","FY2019 Q4","Internet","Sales Amount","1099"
"Accessories","Fenders","FY2019","FY2019 Q4","Internet","Sales Amount - Unit Price","1077.02"
"Accessories","Fenders","FY2019","FY2019 Q4","Internet","(Sales Amount - Unit Price)%","49"
"Accessories","Fenders","FY2019","FY2019 Q4","Internet","Total Sales","933216056.6900003"
"Accessories","Fenders","FY2019","FY2019 Q4","Reseller","Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q4","Reseller","Sales Amount",
"Accessories","Fenders","FY2019","FY2019 Q4","Reseller","Sales Amount - Unit Price",
"Accessories","Fenders","FY2019","FY2019 Q4","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2019","FY2019 Q4","Reseller","Total Sales",
"Accessories","Fenders","FY2020","FY2020 Q1","Internet","Unit Price","21.98"
"Accessories","Fenders","FY2020","FY2020 Q1","Internet","Sales Amount","10330.6"
"Accessories","Fenders","FY2020","FY2020 Q1","Internet","Sales Amount - Unit Price","10308.62"
"Accessories","Fenders","FY2020","FY2020 Q1","Internet","(Sales Amount - Unit Price)%","469"
"Accessories","Fenders","FY2020","FY2020 Q1","Internet","Total Sales","933216056.6900003"
"Accessories","Fenders","FY2020","FY2020 Q1","Reseller","Unit Price",
"Accessories","Fenders","FY2020","FY2020 Q1","Reseller","Sales Amount",
"Accessories","Fenders","FY2020","FY2020 Q1","Reseller","Sales Amount - Unit Price",
"Accessories","Fenders","FY2020","FY2020 Q1","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2020","FY2020 Q1","Reseller","Total Sales",
"Accessories","Fenders","FY2020","FY2020 Q2","Internet","Unit Price","21.98"
"Accessories","Fenders","FY2020","FY2020 Q2","Internet","Sales Amount","12330.78"
"Accessories","Fenders","FY2020","FY2020 Q2","Internet","Sales Amount - Unit Price","12308.800000000001"
"Accessories","Fenders","FY2020","FY2020 Q2","Internet","(Sales Amount - Unit Price)%","560"
"Accessories","Fenders","FY2020","FY2020 Q2","Internet","Total Sales","933216056.6900003"
"Accessories","Fenders","FY2020","FY2020 Q2","Reseller","Unit Price",
"Accessories","Fenders","FY2020","FY2020 Q2","Reseller","Sales Amount",
"Accessories","Fenders","FY2020","FY2020 Q2","Reseller","Sales Amount - Unit Price",
"Accessories","Fenders","FY2020","FY2020 Q2","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2020","FY2020 Q2","Reseller","Total Sales",
"Accessories","Fenders","FY2020","FY2020 Q3","Internet","Unit Price","21.98"
"Accessories","Fenders","FY2020","FY2020 Q3","Internet","Sales Amount","11253.76"
"Accessories","Fenders","FY2020","FY2020 Q3","Internet","Sales Amount - Unit Price","11231.78"
"Accessories","Fenders","FY2020","FY2020 Q3","Internet","(Sales Amount - Unit Price)%","511"
"Accessories","Fenders","FY2020","FY2020 Q3","Internet","Total Sales","933216056.6900003"
"Accessories","Fenders","FY2020","FY2020 Q3","Reseller","Unit Price",
"Accessories","Fenders","FY2020","FY2020 Q3","Reseller","Sales Amount",
"Accessories","Fenders","FY2020","FY2020 Q3","Reseller","Sales Amount - Unit Price",
"Accessories","Fenders","FY2020","FY2020 Q3","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2020","FY2020 Q3","Reseller","Total Sales",
"Accessories","Fenders","FY2020","FY2020 Q4","Internet","Unit Price","21.98"
"Accessories","Fenders","FY2020","FY2020 Q4","Internet","Sales Amount","11605.44"
"Accessories","Fenders","FY2020","FY2020 Q4","Internet","Sales Amount - Unit Price","11583.460000000001"
"Accessories","Fenders","FY2020","FY2020 Q4","Internet","(Sales Amount - Unit Price)%","527"
"Accessories","Fenders","FY2020","FY2020 Q4","Internet","Total Sales","933216056.6900003"
"Accessories","Fenders","FY2020","FY2020 Q4","Reseller","Unit Price",
"Accessories","Fenders","FY2020","FY2020 Q4","Reseller","Sales Amount",
"Accessories","Fenders","FY2020","FY2020 Q4","Reseller","Sales Amount - Unit Price",
"Accessories","Fenders","FY2020","FY2020 Q4","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Fenders","FY2020","FY2020 Q4","Reseller","Total Sales",
"Accessories","Bike Stands","FY2018","FY2018 Q1","Internet","Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q1","Internet","Sales Amount",
"Accessories","Bike Stands","FY2018","FY2018 Q1","Internet","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q1","Internet","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2018","FY2018 Q1","Internet","Total Sales",
"Accessories","Bike Stands","FY2018","FY2018 Q1","Reseller","Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q1","Reseller","Sales Amount",
"Accessories","Bike Stands","FY2018","FY2018 Q1","Reseller","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q1","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2018","FY2018 Q1","Reseller","Total Sales",
"Accessories","Bike Stands","FY2018","FY2018 Q2","Internet","Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q2","Internet","Sales Amount",
"Accessories","Bike Stands","FY2018","FY2018 Q2","Internet","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q2","Internet","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2018","FY2018 Q2","Internet","Total Sales",
"Accessories","Bike Stands","FY2018","FY2018 Q2","Reseller","Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q2","Reseller","Sales Amount",
"Accessories","Bike Stands","FY2018","FY2018 Q2","Reseller","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q2","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2018","FY2018 Q2","Reseller","Total Sales",
"Accessories","Bike Stands","FY2018","FY2018 Q3","Internet","Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q3","Internet","Sales Amount",
"Accessories","Bike Stands","FY2018","FY2018 Q3","Internet","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q3","Internet","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2018","FY2018 Q3","Internet","Total Sales",
"Accessories","Bike Stands","FY2018","FY2018 Q3","Reseller","Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q3","Reseller","Sales Amount",
"Accessories","Bike Stands","FY2018","FY2018 Q3","Reseller","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q3","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2018","FY2018 Q3","Reseller","Total Sales",
"Accessories","Bike Stands","FY2018","FY2018 Q4","Internet","Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q4","Internet","Sales Amount",
"Accessories","Bike Stands","FY2018","FY2018 Q4","Internet","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q4","Internet","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2018","FY2018 Q4","Internet","Total Sales",
"Accessories","Bike Stands","FY2018","FY2018 Q4","Reseller","Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q4","Reseller","Sales Amount",
"Accessories","Bike Stands","FY2018","FY2018 Q4","Reseller","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2018","FY2018 Q4","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2018","FY2018 Q4","Reseller","Total Sales",
"Accessories","Bike Stands","FY2019","FY2019 Q1","Internet","Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q1","Internet","Sales Amount",
"Accessories","Bike Stands","FY2019","FY2019 Q1","Internet","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q1","Internet","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2019","FY2019 Q1","Internet","Total Sales",
"Accessories","Bike Stands","FY2019","FY2019 Q1","Reseller","Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q1","Reseller","Sales Amount",
"Accessories","Bike Stands","FY2019","FY2019 Q1","Reseller","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q1","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2019","FY2019 Q1","Reseller","Total Sales",
"Accessories","Bike Stands","FY2019","FY2019 Q2","Internet","Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q2","Internet","Sales Amount",
"Accessories","Bike Stands","FY2019","FY2019 Q2","Internet","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q2","Internet","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2019","FY2019 Q2","Internet","Total Sales",
"Accessories","Bike Stands","FY2019","FY2019 Q2","Reseller","Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q2","Reseller","Sales Amount",
"Accessories","Bike Stands","FY2019","FY2019 Q2","Reseller","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q2","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2019","FY2019 Q2","Reseller","Total Sales",
"Accessories","Bike Stands","FY2019","FY2019 Q3","Internet","Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q3","Internet","Sales Amount",
"Accessories","Bike Stands","FY2019","FY2019 Q3","Internet","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q3","Internet","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2019","FY2019 Q3","Internet","Total Sales",
"Accessories","Bike Stands","FY2019","FY2019 Q3","Reseller","Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q3","Reseller","Sales Amount",
"Accessories","Bike Stands","FY2019","FY2019 Q3","Reseller","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q3","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2019","FY2019 Q3","Reseller","Total Sales",
"Accessories","Bike Stands","FY2019","FY2019 Q4","Internet","Unit Price","159"
"Accessories","Bike Stands","FY2019","FY2019 Q4","Internet","Sales Amount","636"
"Accessories","Bike Stands","FY2019","FY2019 Q4","Internet","Sales Amount - Unit Price","477"
"Accessories","Bike Stands","FY2019","FY2019 Q4","Internet","(Sales Amount - Unit Price)%","3"
"Accessories","Bike Stands","FY2019","FY2019 Q4","Internet","Total Sales","933216056.6900003"
"Accessories","Bike Stands","FY2019","FY2019 Q4","Reseller","Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q4","Reseller","Sales Amount",
"Accessories","Bike Stands","FY2019","FY2019 Q4","Reseller","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2019","FY2019 Q4","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2019","FY2019 Q4","Reseller","Total Sales",
"Accessories","Bike Stands","FY2020","FY2020 Q1","Internet","Unit Price","159"
"Accessories","Bike Stands","FY2020","FY2020 Q1","Internet","Sales Amount","10653"
"Accessories","Bike Stands","FY2020","FY2020 Q1","Internet","Sales Amount - Unit Price","10494"
"Accessories","Bike Stands","FY2020","FY2020 Q1","Internet","(Sales Amount - Unit Price)%","66"
"Accessories","Bike Stands","FY2020","FY2020 Q1","Internet","Total Sales","933216056.6900003"
"Accessories","Bike Stands","FY2020","FY2020 Q1","Reseller","Unit Price",
"Accessories","Bike Stands","FY2020","FY2020 Q1","Reseller","Sales Amount",
"Accessories","Bike Stands","FY2020","FY2020 Q1","Reseller","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2020","FY2020 Q1","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2020","FY2020 Q1","Reseller","Total Sales",
"Accessories","Bike Stands","FY2020","FY2020 Q2","Internet","Unit Price","159"
"Accessories","Bike Stands","FY2020","FY2020 Q2","Internet","Sales Amount","10176"
"Accessories","Bike Stands","FY2020","FY2020 Q2","Internet","Sales Amount - Unit Price","10017"
"Accessories","Bike Stands","FY2020","FY2020 Q2","Internet","(Sales Amount - Unit Price)%","63"
"Accessories","Bike Stands","FY2020","FY2020 Q2","Internet","Total Sales","933216056.6900003"
"Accessories","Bike Stands","FY2020","FY2020 Q2","Reseller","Unit Price",
"Accessories","Bike Stands","FY2020","FY2020 Q2","Reseller","Sales Amount",
"Accessories","Bike Stands","FY2020","FY2020 Q2","Reseller","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2020","FY2020 Q2","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2020","FY2020 Q2","Reseller","Total Sales",
"Accessories","Bike Stands","FY2020","FY2020 Q3","Internet","Unit Price","159"
"Accessories","Bike Stands","FY2020","FY2020 Q3","Internet","Sales Amount","10653"
"Accessories","Bike Stands","FY2020","FY2020 Q3","Internet","Sales Amount - Unit Price","10494"
"Accessories","Bike Stands","FY2020","FY2020 Q3","Internet","(Sales Amount - Unit Price)%","66"
"Accessories","Bike Stands","FY2020","FY2020 Q3","Internet","Total Sales","933216056.6900003"
"Accessories","Bike Stands","FY2020","FY2020 Q3","Reseller","Unit Price",
"Accessories","Bike Stands","FY2020","FY2020 Q3","Reseller","Sales Amount",
"Accessories","Bike Stands","FY2020","FY2020 Q3","Reseller","Sales Amount - Unit Price",
"Accessories","Bike Stands","FY2020","FY2020 Q3","Reseller","(Sales Amount - Unit Price)%",
"Accessories","Bike Stands","FY2020","FY2020 Q3","Reseller","Total Sales",
