Superstore 2023.Category,Dates.Date,Key measures.Total sales,Key measures.Total YTD
Technology,"Wednesday, April 19, 2023",,66027.55000000002
Technology,"Thursday, April 20, 2023",122.382,66149.93200000002
Technology,"Friday, April 21, 2023",59.516,66209.44800000002
Technology,"Saturday, April 22, 2023",,66209.44800000002
Technology,"Sunday, April 23, 2023",200.748,66410.19600000003
Technology,"Monday, April 24, 2023",621.98,67032.17600000002
Technology,"Tuesday, April 25, 2023",107.97,67140.14600000002
Technology,"Wednesday, April 26, 2023",,67140.14600000002
Technology,"Thursday, April 27, 2023",,67140.14600000002
Technology,"Friday, April 28, 2023",751.984,67892.13000000002
Technology,"Saturday, April 29, 2023",,67892.13000000002
Technology,"Sunday, April 30, 2023",679.956,68572.08600000002
Technology,"Monday, May 01, 2023",48.9,68620.98600000002
Technology,"Tuesday, May 02, 2023",159.56,68780.54600000002
Technology,"Wednesday, May 03, 2023",,68780.54600000002
Technology,"Thursday, May 04, 2023",183.96,68964.50600000002
Technology,"Friday, May 05, 2023",,68964.50600000002
Technology,"Saturday, May 06, 2023",1227.88,70192.38600000003
Technology,"Sunday, May 07, 2023",499.934,70692.32000000002
Technology,"Monday, May 08, 2023",3359.952,74052.27200000003
Technology,"Tuesday, May 09, 2023",199.98,74252.25200000002
Technology,"Wednesday, May 10, 2023",,74252.25200000002
Technology,"Thursday, May 11, 2023",,74252.25200000002
Technology,"Friday, May 12, 2023",87.4,74339.65200000002
Technology,"Saturday, May 13, 2023",587.97,74927.62200000002
Technology,"Sunday, May 14, 2023",2037.862,76965.48400000001
Technology,"Monday, May 15, 2023",40.712,77006.19600000001
Technology,"Tuesday, May 16, 2023",,77006.19600000001
Technology,"Wednesday, May 17, 2023",,77006.19600000001
Technology,"Thursday, May 18, 2023",586.432,77592.62800000001
Technology,"Friday, May 19, 2023",1186.032,78778.66000000002
Technology,"Saturday, May 20, 2023",1466.328,80244.98800000001
Technology,"Sunday, May 21, 2023",,80244.98800000001
Technology,"Monday, May 22, 2023",68.46,80313.44800000002
Technology,"Tuesday, May 23, 2023",,80313.44800000002
Technology,"Wednesday, May 24, 2023",,80313.44800000002
Technology,"Thursday, May 25, 2023",120,80433.44800000002
Technology,"Friday, May 26, 2023",23.08,80456.52800000002
Technology,"Saturday, May 27, 2023",967.698,81424.22600000002
Technology,"Sunday, May 28, 2023",522.296,81946.52200000003
Technology,"Monday, May 29, 2023",,81946.52200000003
Technology,"Tuesday, May 30, 2023",192.152,82138.67400000003
Technology,"Wednesday, May 31, 2023",,82138.67400000003
Technology,"Thursday, June 01, 2023",282.236,82420.91000000003
Technology,"Friday, June 02, 2023",2.97,82423.88000000003
Technology,"Saturday, June 03, 2023",2043.262,84467.14200000004
Technology,"Sunday, June 04, 2023",71.984,84539.12600000003
Technology,"Monday, June 05, 2023",470.376,85009.50200000004
Technology,"Tuesday, June 06, 2023",,85009.50200000004
Technology,"Wednesday, June 07, 2023",,85009.50200000004
Technology,"Thursday, June 08, 2023",488.64,85498.14200000004
Technology,"Friday, June 09, 2023",,85498.14200000004
Technology,"Saturday, June 10, 2023",501.256,85999.39800000003
Technology,"Sunday, June 11, 2023",385.8,86385.19800000003
Technology,"Monday, June 12, 2023",135.896,86521.09400000003
Technology,"Tuesday, June 13, 2023",47.984,86569.07800000002
Technology,"Wednesday, June 14, 2023",,86569.07800000002
Technology,"Thursday, June 15, 2023",2647.848,89216.92600000002
Technology,"Friday, June 16, 2023",737.922,89954.84800000003
Technology,"Saturday, June 17, 2023",3505.84,93460.68800000002
Technology,"Sunday, June 18, 2023",,93460.68800000002
Technology,"Monday, June 19, 2023",225.448,93686.13600000003
Technology,"Tuesday, June 20, 2023",893.88,94580.01600000003
Technology,"Wednesday, June 21, 2023",,94580.01600000003
Technology,"Thursday, June 22, 2023",,94580.01600000003
Technology,"Friday, June 23, 2023",,94580.01600000003
Technology,"Saturday, June 24, 2023",,94580.01600000003
Technology,"Sunday, June 25, 2023",148.48,94728.49600000003
Technology,"Monday, June 26, 2023",2119.934,96848.43000000002
Technology,"Tuesday, June 27, 2023",1287.45,98135.88000000002
Technology,"Wednesday, June 28, 2023",,98135.88000000002
Technology,"Thursday, June 29, 2023",62.31,98198.19000000002
Technology,"Friday, June 30, 2023",1001.584,99199.77400000002
Technology,"Saturday, July 01, 2023",,99199.77400000002
Technology,"Sunday, July 02, 2023",,99199.77400000002
Technology,"Monday, July 03, 2023",5486.942,104686.71600000001
Technology,"Tuesday, July 04, 2023",,104686.71600000001
Technology,"Wednesday, July 05, 2023",79.96,104766.67600000002
Technology,"Thursday, July 06, 2023",,104766.67600000002
Technology,"Friday, July 07, 2023",1480.684,106247.36000000002
Technology,"Saturday, July 08, 2023",191.9,106439.26000000001
Technology,"Sunday, July 09, 2023",257.98,106697.24
Technology,"Monday, July 10, 2023",,106697.24
Technology,"Tuesday, July 11, 2023",1492.002,108189.242
Technology,"Wednesday, July 12, 2023",,108189.242
Technology,"Thursday, July 13, 2023",39.594,108228.836
Technology,"Friday, July 14, 2023",2501.292,110730.128
Technology,"Saturday, July 15, 2023",41.9,110772.02799999999
Technology,"Sunday, July 16, 2023",,110772.02799999999
Technology,"Monday, July 17, 2023",749.964,111521.992
Technology,"Tuesday, July 18, 2023",599.97,112121.962
Technology,"Wednesday, July 19, 2023",,112121.962
Technology,"Thursday, July 20, 2023",389.97,112511.932
Technology,"Friday, July 21, 2023",2180.644,114692.576
Technology,"Saturday, July 22, 2023",29.97,114722.546
Technology,"Sunday, July 23, 2023",559.7,115282.246
Technology,"Monday, July 24, 2023",2399.96,117682.206
Technology,"Tuesday, July 25, 2023",,117682.206
Technology,"Wednesday, July 26, 2023",1649.95,119332.156
Technology,"Thursday, July 27, 2023",778.87,120111.026
Technology,"Friday, July 28, 2023",1145.6,121256.626
Technology,"Saturday, July 29, 2023",699.332,121955.958
Technology,"Sunday, July 30, 2023",89.95,122045.908
Technology,"Monday, July 31, 2023",363.792,122409.7
Technology,"Tuesday, August 01, 2023",1807.926,124217.626
Technology,"Wednesday, August 02, 2023",,124217.626
Technology,"Thursday, August 03, 2023",39.816,124257.44200000001
Technology,"Friday, August 04, 2023",,124257.44200000001
Technology,"Saturday, August 05, 2023",79.78,124337.22200000001
Technology,"Sunday, August 06, 2023",824.95,125162.172
Technology,"Monday, August 07, 2023",1187,126349.172
Technology,"Tuesday, August 08, 2023",,126349.172
Technology,"Wednesday, August 09, 2023",,126349.172
Technology,"Thursday, August 10, 2023",1454.49,127803.66200000001
Technology,"Friday, August 11, 2023",153.584,127957.24600000001
Technology,"Saturday, August 12, 2023",717.564,128674.81000000001
Technology,"Sunday, August 13, 2023",1.584,128676.39400000001
Technology,"Monday, August 14, 2023",,128676.39400000001
Technology,"Tuesday, August 15, 2023",,128676.39400000001
Technology,"Wednesday, August 16, 2023",,128676.39400000001
Technology,"Thursday, August 17, 2023",170.136,128846.53000000001
Technology,"Friday, August 18, 2023",2401.15,131247.68000000002
Technology,"Saturday, August 19, 2023",,131247.68000000002
Technology,"Sunday, August 20, 2023",143.84,131391.52000000002
Technology,"Monday, August 21, 2023",465.148,131856.668
Technology,"Tuesday, August 22, 2023",,131856.668
Technology,"Wednesday, August 23, 2023",4367.896,136224.564
Technology,"Thursday, August 24, 2023",,136224.564
Technology,"Friday, August 25, 2023",,136224.564
Technology,"Saturday, August 26, 2023",71.98,136296.54400000002
Technology,"Sunday, August 27, 2023",2347.842,138644.38600000003
Technology,"Monday, August 28, 2023",35.168,138679.55400000003
Technology,"Tuesday, August 29, 2023",,138679.55400000003
Technology,"Wednesday, August 30, 2023",,138679.55400000003
Technology,"Thursday, August 31, 2023",1349.308,140028.86200000002
Technology,"Friday, September 01, 2023",19.99,140048.852
Technology,"Saturday, September 02, 2023",3974.784,144023.63600000003
Technology,"Sunday, September 03, 2023",385.77,144409.40600000002
Technology,"Monday, September 04, 2023",159.736,144569.14200000002
Technology,"Tuesday, September 05, 2023",89.568,144658.71000000002
Technology,"Wednesday, September 06, 2023",,144658.71000000002
Technology,"Thursday, September 07, 2023",989.216,145647.926
Technology,"Friday, September 08, 2023",948.016,146595.942
Technology,"Saturday, September 09, 2023",2446.494,149042.43600000002
Technology,"Sunday, September 10, 2023",853.77,149896.206
Technology,"Monday, September 11, 2023",223.912,150120.11800000002
Technology,"Tuesday, September 12, 2023",,150120.11800000002
Technology,"Wednesday, September 13, 2023",,150120.11800000002
Technology,"Thursday, September 14, 2023",2229.549,152349.66700000002
Technology,"Friday, September 15, 2023",1189.43,153539.097
Technology,"Saturday, September 16, 2023",193.952,153733.049
Technology,"Sunday, September 17, 2023",1985.73,155718.779
Technology,"Monday, September 18, 2023",609,156327.779
Technology,"Tuesday, September 19, 2023",903.43,157231.209
Technology,"Wednesday, September 20, 2023",1749.92,158981.12900000002
Technology,"Thursday, September 21, 2023",151.96,159133.089
Technology,"Friday, September 22, 2023",1763.044,160896.133
Technology,"Saturday, September 23, 2023",579.878,161476.011
Technology,"Sunday, September 24, 2023",4584.644,166060.655
Technology,"Monday, September 25, 2023",119.96,166180.615
Technology,"Tuesday, September 26, 2023",,166180.615
Technology,"Wednesday, September 27, 2023",,166180.615
Technology,"Thursday, September 28, 2023",54.384,166234.99899999998
Technology,"Friday, September 29, 2023",576.486,166811.485
Technology,"Saturday, September 30, 2023",159.98,166971.465
Technology,"Sunday, October 01, 2023",1809.64,168781.105
Technology,"Monday, October 02, 2023",519.934,169301.03900000002
Technology,"Tuesday, October 03, 2023",371.97,169673.00900000002
Technology,"Wednesday, October 04, 2023",,169673.00900000002
Technology,"Thursday, October 05, 2023",5520.506,175193.515
Technology,"Friday, October 06, 2023",319.96,175513.475
Technology,"Saturday, October 07, 2023",1546.958,177060.43300000002
Technology,"Sunday, October 08, 2023",379.152,177439.58500000002
Technology,"Monday, October 09, 2023",,177439.58500000002
Technology,"Tuesday, October 10, 2023",,177439.58500000002
Technology,"Wednesday, October 11, 2023",,177439.58500000002
Technology,"Thursday, October 12, 2023",2278.238,179717.82300000003
Technology,"Friday, October 13, 2023",241.924,179959.74700000003
Technology,"Saturday, October 14, 2023",46.36,180006.10700000002
Technology,"Sunday, October 15, 2023",,180006.10700000002
Technology,"Monday, October 16, 2023",618.513,180624.62000000002
Technology,"Tuesday, October 17, 2023",52.792,180677.412
Technology,"Wednesday, October 18, 2023",,180677.412
Technology,"Thursday, October 19, 2023",326.256,181003.668
Technology,"Friday, October 20, 2023",15.984,181019.652
Technology,"Saturday, October 21, 2023",1798.308,182817.96
Technology,"Sunday, October 22, 2023",13685.258,196503.218
Technology,"Monday, October 23, 2023",1778.92,198282.138
Technology,"Tuesday, October 24, 2023",,198282.138
Technology,"Wednesday, October 25, 2023",,198282.138
Technology,"Thursday, October 26, 2023",200.182,198482.32
Technology,"Friday, October 27, 2023",194.984,198677.304
Technology,"Saturday, October 28, 2023",50.176,198727.48
Technology,"Sunday, October 29, 2023",,198727.48
Technology,"Monday, October 30, 2023",590.88,199318.36000000002
Technology,"Tuesday, October 31, 2023",508.768,199827.12800000003
Technology,"Wednesday, November 01, 2023",,199827.12800000003
Technology,"Thursday, November 02, 2023",3109.11,202936.238
Technology,"Friday, November 03, 2023",1605.386,204541.624
Technology,"Saturday, November 04, 2023",9670.564,214212.18800000002
Technology,"Sunday, November 05, 2023",1143.488,215355.67600000004
Technology,"Monday, November 06, 2023",125.91,215481.58600000004
Technology,"Tuesday, November 07, 2023",1629.164,217110.75000000003
Technology,"Wednesday, November 08, 2023",,217110.75000000003
Technology,"Thursday, November 09, 2023",1617.754,218728.50400000002
Technology,"Friday, November 10, 2023",1080.2,219808.70400000003
Technology,"Saturday, November 11, 2023",35.184,219843.88800000004
Technology,"Sunday, November 12, 2023",1285.958,221129.84600000005
Technology,"Monday, November 13, 2023",1896.239,223026.08500000005
Technology,"Tuesday, November 14, 2023",287.892,223313.97700000004
Technology,"Wednesday, November 15, 2023",,223313.97700000004
Technology,"Thursday, November 16, 2023",3240.178,226554.15500000003
Technology,"Friday, November 17, 2023",11457.18,238011.33500000002
Technology,"Saturday, November 18, 2023",207.47,238218.80500000002
Technology,"Sunday, November 19, 2023",31.968,238250.77300000002
Technology,"Monday, November 20, 2023",1832.93,240083.703
Technology,"Tuesday, November 21, 2023",1755.144,241838.847
Technology,"Wednesday, November 22, 2023",,241838.847
Technology,"Thursday, November 23, 2023",520.448,242359.295
Technology,"Friday, November 24, 2023",392.668,242751.96300000002
Technology,"Saturday, November 25, 2023",339.92,243091.88300000003
Technology,"Sunday, November 26, 2023",3208.682,246300.56500000003
Technology,"Monday, November 27, 2023",367.458,246668.02300000004
Technology,"Tuesday, November 28, 2023",1979.89,248647.91300000006
Technology,"Wednesday, November 29, 2023",,248647.91300000006
Technology,"Thursday, November 30, 2023",1097.988,249745.90100000007
Technology,"Friday, December 01, 2023",1417.436,251163.33700000006
Technology,"Saturday, December 02, 2023",3758.066,254921.40300000005
Technology,"Sunday, December 03, 2023",364.07,255285.47300000006
Technology,"Monday, December 04, 2023",1447.718,256733.19100000005
Technology,"Tuesday, December 05, 2023",335.596,257068.78700000004
Technology,"Wednesday, December 06, 2023",,257068.78700000004
Technology,"Thursday, December 07, 2023",554.36,257623.14700000003
Technology,"Friday, December 08, 2023",1642.024,259265.17100000003
Technology,"Saturday, December 09, 2023",2096.078,261361.24900000004
Technology,"Sunday, December 10, 2023",798.06,262159.30900000007
Technology,"Monday, December 11, 2023",475.69,262634.99900000007
Technology,"Tuesday, December 12, 2023",,262634.99900000007
Technology,"Wednesday, December 13, 2023",,262634.99900000007
Technology,"Thursday, December 14, 2023",1724.45,264359.4490000001
Technology,"Friday, December 15, 2023",196.776,264556.2250000001
Technology,"Saturday, December 16, 2023",339.9,264896.1250000001
Technology,"Sunday, December 17, 2023",,264896.1250000001
Technology,"Monday, December 18, 2023",149.32,265045.4450000001
Technology,"Tuesday, December 19, 2023",,265045.4450000001
Technology,"Wednesday, December 20, 2023",,265045.4450000001
